净值日期,Unnamed: 0,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2019-11-06,6,1.7912,1.7912,-0.64,开放申购,开放赎回,
2019-11-07,7,1.7926,1.7926,0.08,开放申购,开放赎回,
2019-11-08,8,1.7988,1.7988,0.35,开放申购,开放赎回,
2019-11-11,9,1.7702,1.7702,-1.59,开放申购,开放赎回,
2019-11-12,10,1.7606,1.7606,-0.54,开放申购,开放赎回,
2019-11-13,11,1.7862,1.7862,1.45,开放申购,开放赎回,
2019-11-14,12,1.8035,1.8035,0.97,开放申购,开放赎回,
2019-11-15,13,1.8026,1.8026,-0.05,开放申购,开放赎回,
2019-11-18,14,1.7946,1.7946,-0.44,开放申购,开放赎回,
2019-11-19,15,1.8282,1.8282,1.87,开放申购,开放赎回,
2019-11-20,16,1.8218,1.8218,-0.35,开放申购,开放赎回,
2019-11-21,17,1.8189,1.8189,-0.16,开放申购,开放赎回,
2019-11-22,18,1.7964,1.7964,-1.24,开放申购,开放赎回,
2019-11-25,19,1.7781,1.7781,-1.02,开放申购,开放赎回,
2019-11-26,20,1.8103,1.8103,1.81,开放申购,开放赎回,
2019-11-27,21,1.8343,1.8343,1.33,开放申购,开放赎回,
2019-11-28,22,1.8332,1.8332,-0.06,开放申购,开放赎回,
2019-11-29,23,1.8212,1.8212,-0.65,开放申购,开放赎回,
2019-12-02,24,1.8407,1.8407,1.07,开放申购,开放赎回,
2019-12-03,25,1.8568,1.8568,0.87,开放申购,开放赎回,
2019-12-04,26,1.8628,1.8628,0.32,开放申购,开放赎回,
2019-12-05,27,1.8839,1.8839,1.13,开放申购,开放赎回,
2019-12-06,28,1.9081,1.9081,1.28,开放申购,开放赎回,
2019-12-09,29,1.9201,1.9201,0.63,开放申购,开放赎回,
2019-12-10,30,1.9352,1.9352,0.79,开放申购,开放赎回,
2019-12-11,31,1.9073,1.9073,-1.44,开放申购,开放赎回,
2019-12-12,32,1.9057,1.9057,-0.08,开放申购,开放赎回,
2019-12-13,33,1.9584,1.9584,2.77,开放申购,开放赎回,
2019-12-16,34,2.0017,2.0017,2.21,开放申购,开放赎回,
2019-12-17,35,2.0201,2.0201,0.92,开放申购,开放赎回,
2019-12-18,36,1.9943,1.9943,-1.28,开放申购,开放赎回,
2019-12-19,37,1.9622,1.9622,-1.61,开放申购,开放赎回,
2019-12-20,38,1.9601,1.9601,-0.11,开放申购,开放赎回,
2019-12-23,39,1.9272,1.9272,-1.68,开放申购,开放赎回,
2019-12-24,0,1.9484,1.9484,1.1,开放申购,开放赎回,
2019-12-25,1,1.9521,1.9521,0.19,开放申购,开放赎回,
2019-12-26,2,1.9609,1.9609,0.45,开放申购,开放赎回,
2019-12-27,3,1.9278,1.9278,-1.69,开放申购,开放赎回,
2019-12-30,4,1.9509,1.9509,1.2,开放申购,开放赎回,
2019-12-31,5,1.9738,1.9738,1.17,开放申购,开放赎回,
2020-01-02,6,2.0251,2.0251,2.6,开放申购,开放赎回,
2020-01-03,7,2.0308,2.0308,0.28,开放申购,开放赎回,
2020-01-06,8,2.0637,2.0637,1.62,开放申购,开放赎回,
2020-01-07,9,2.0736,2.0736,0.48,开放申购,开放赎回,
2020-01-08,10,2.0417,2.0417,-1.54,开放申购,开放赎回,
2020-01-09,11,2.0865,2.0865,2.19,开放申购,开放赎回,
2020-01-10,12,2.0901,2.0901,0.17,开放申购,开放赎回,
2020-01-13,13,2.1449,2.1449,2.62,开放申购,开放赎回,
2020-01-14,14,2.1419,2.1419,-0.14,开放申购,开放赎回,
2020-01-15,15,2.143,2.143,0.05,开放申购,开放赎回,
2020-01-16,16,2.1518,2.1518,0.41,开放申购,开放赎回,
2020-01-17,17,2.1453,2.1453,-0.3,开放申购,开放赎回,
2020-01-20,18,2.1953,2.1953,2.33,限制大额申购,开放赎回,
2020-01-21,19,2.1616,2.1616,-1.54,限制大额申购,开放赎回,
2020-01-22,20,2.2247,2.2247,2.92,限制大额申购,开放赎回,
2020-01-23,21,2.1504,2.1504,-3.34,限制大额申购,开放赎回,
2020-02-03,22,1.9708,1.9708,-8.35,限制大额申购,开放赎回,
2020-02-04,23,2.0561,2.0561,4.33,开放申购,开放赎回,
2020-02-05,24,2.0764,2.0764,0.99,开放申购,开放赎回,
2020-02-06,25,2.127,2.127,2.44,开放申购,开放赎回,
2020-02-07,26,2.1213,2.1213,-0.27,开放申购,开放赎回,
2020-02-10,27,2.1649,2.1649,2.06,开放申购,开放赎回,
2020-02-11,28,2.1741,2.1741,0.43,开放申购,开放赎回,
2020-02-12,29,2.2255,2.2255,2.36,开放申购,开放赎回,
2020-02-13,30,2.2211,2.2211,-0.2,开放申购,开放赎回,
2020-02-14,31,2.2293,2.2293,0.37,开放申购,开放赎回,
2020-02-17,32,2.3171,2.3171,3.94,开放申购,开放赎回,
2020-02-18,33,2.3678,2.3678,2.19,开放申购,开放赎回,
2020-02-19,34,2.3503,2.3503,-0.74,开放申购,开放赎回,
2020-02-20,35,2.4092,2.4092,2.51,开放申购,开放赎回,
2020-02-21,36,2.4554,2.4554,1.92,开放申购,开放赎回,
2020-02-24,37,2.5054,2.5054,2.04,限制大额申购,开放赎回,
2020-02-25,38,2.5483,2.5483,1.71,限制大额申购,开放赎回,
2020-02-26,39,2.417,2.417,-5.15,限制大额申购,开放赎回,
2020-02-27,0,2.3977,2.3977,-0.8,限制大额申购,开放赎回,
2020-02-28,1,2.2621,2.2621,-5.66,限制大额申购,开放赎回,
2020-03-02,2,2.3401,2.3401,3.45,限制大额申购,开放赎回,
2020-03-03,3,2.3698,2.3698,1.27,限制大额申购,开放赎回,
2020-03-04,4,2.3623,2.3623,-0.32,限制大额申购,开放赎回,
2020-03-05,5,2.381,2.381,0.79,限制大额申购,开放赎回,
2020-03-06,6,2.3665,2.3665,-0.61,限制大额申购,开放赎回,
2020-03-09,7,2.2416,2.2416,-5.28,限制大额申购,开放赎回,
2020-03-10,8,2.3244,2.3244,3.69,限制大额申购,开放赎回,
2020-03-11,9,2.2636,2.2636,-2.62,限制大额申购,开放赎回,
2020-03-12,10,2.2106,2.2106,-2.34,限制大额申购,开放赎回,
2020-03-13,11,2.189,2.189,-0.98,限制大额申购,开放赎回,
2020-03-16,12,2.0434,2.0434,-6.65,限制大额申购,开放赎回,
2020-03-17,13,2.0322,2.0322,-0.55,限制大额申购,开放赎回,
2020-03-18,14,1.9986,1.9986,-1.65,限制大额申购,开放赎回,
2020-03-19,15,2.0052,2.0052,0.33,限制大额申购,开放赎回,
2020-03-20,16,2.0165,2.0165,0.56,限制大额申购,开放赎回,
2020-03-23,17,1.9152,1.9152,-5.02,限制大额申购,开放赎回,
2020-03-24,18,1.932,1.932,0.88,限制大额申购,开放赎回,
2020-03-25,19,2.0023,2.0023,3.64,限制大额申购,开放赎回,
2020-03-26,20,1.975,1.975,-1.36,限制大额申购,开放赎回,
2020-03-27,21,1.962,1.962,-0.66,限制大额申购,开放赎回,
2020-03-30,22,1.9335,1.9335,-1.45,限制大额申购,开放赎回,
2020-03-31,23,1.9442,1.9442,0.55,限制大额申购,开放赎回,
2020-04-01,24,1.9532,1.9532,0.46,限制大额申购,开放赎回,
2020-04-02,25,2.0078,2.0078,2.8,限制大额申购,开放赎回,
2020-04-03,26,1.9937,1.9937,-0.7,限制大额申购,开放赎回,
2020-04-07,27,2.0363,2.0363,2.14,限制大额申购,开放赎回,
2020-04-08,28,2.0409,2.0409,0.23,限制大额申购,开放赎回,
2020-04-09,29,2.0446,2.0446,0.18,限制大额申购,开放赎回,
2020-04-10,30,2.0001,2.0001,-2.18,限制大额申购,开放赎回,
2020-04-13,31,1.977,1.977,-1.15,限制大额申购,开放赎回,
2020-04-14,32,2.0281,2.0281,2.58,限制大额申购,开放赎回,
2020-04-15,33,2.0214,2.0214,-0.33,限制大额申购,开放赎回,
2020-04-16,34,2.0303,2.0303,0.44,限制大额申购,开放赎回,
2020-04-17,35,2.0543,2.0543,1.18,限制大额申购,开放赎回,
2020-04-20,36,2.0814,2.0814,1.32,限制大额申购,开放赎回,
2020-04-21,37,2.0559,2.0559,-1.23,限制大额申购,开放赎回,
2020-04-22,38,2.0684,2.0684,0.61,限制大额申购,开放赎回,
2020-04-23,39,2.0581,2.0581,-0.5,限制大额申购,开放赎回,
2020-04-24,0,2.0442,2.0442,-0.68,限制大额申购,开放赎回,
2020-04-27,1,2.044,2.044,-0.01,限制大额申购,开放赎回,
2020-04-28,2,2.0696,2.0696,1.25,限制大额申购,开放赎回,
2020-04-29,3,2.0793,2.0793,0.47,限制大额申购,开放赎回,
2020-04-30,4,2.1225,2.1225,2.08,限制大额申购,开放赎回,
2020-05-06,5,2.1415,2.1415,0.9,限制大额申购,开放赎回,
2020-05-07,6,2.1342,2.1342,-0.34,限制大额申购,开放赎回,
2020-05-08,7,2.1553,2.1553,0.99,限制大额申购,开放赎回,
2020-05-11,8,2.1534,2.1534,-0.09,限制大额申购,开放赎回,
2020-05-12,9,2.1701,2.1701,0.78,限制大额申购,开放赎回,
2020-05-13,10,2.1696,2.1696,-0.02,限制大额申购,开放赎回,
2020-05-14,11,2.1568,2.1568,-0.59,限制大额申购,开放赎回,
2020-05-15,12,2.1584,2.1584,0.07,限制大额申购,开放赎回,
2020-05-18,13,2.1274,2.1274,-1.44,限制大额申购,开放赎回,
2020-05-19,14,2.1469,2.1469,0.92,限制大额申购,开放赎回,
2020-05-20,15,2.1334,2.1334,-0.63,限制大额申购,开放赎回,
2020-05-21,16,2.0955,2.0955,-1.78,限制大额申购,开放赎回,
2020-05-22,17,2.0664,2.0664,-1.39,限制大额申购,开放赎回,
2020-05-25,18,2.0663,2.0663,0.0,限制大额申购,开放赎回,
2020-05-26,19,2.1131,2.1131,2.26,限制大额申购,开放赎回,
2020-05-27,20,2.0972,2.0972,-0.75,限制大额申购,开放赎回,
2020-05-28,21,2.0954,2.0954,-0.09,限制大额申购,开放赎回,
2020-05-29,22,2.1232,2.1232,1.33,限制大额申购,开放赎回,
2020-06-01,23,2.192,2.192,3.24,限制大额申购,开放赎回,
2020-06-02,24,2.1953,2.1953,0.15,限制大额申购,开放赎回,
2020-06-03,25,2.2,2.2,0.21,限制大额申购,开放赎回,
2020-06-04,26,2.2061,2.2061,0.28,限制大额申购,开放赎回,
2020-06-05,27,2.216,2.216,0.45,限制大额申购,开放赎回,
2020-06-08,28,2.2169,2.2169,0.04,限制大额申购,开放赎回,
2020-06-09,29,2.2295,2.2295,0.57,限制大额申购,开放赎回,
2020-06-10,30,2.2666,2.2666,1.66,限制大额申购,开放赎回,
2020-06-11,31,2.2574,2.2574,-0.41,限制大额申购,开放赎回,
2020-06-12,32,2.2636,2.2636,0.27,限制大额申购,开放赎回,
2020-06-15,33,2.2556,2.2556,-0.35,限制大额申购,开放赎回,
2020-06-16,34,2.3005,2.3005,1.99,限制大额申购,开放赎回,
2020-06-17,35,2.3134,2.3134,0.56,限制大额申购,开放赎回,
2020-06-18,36,2.3307,2.3307,0.75,限制大额申购,开放赎回,
2020-06-19,37,2.3638,2.3638,1.42,限制大额申购,开放赎回,
2020-06-22,38,2.3765,2.3765,0.54,开放申购,开放赎回,
2020-06-23,39,2.4042,2.4042,1.17,开放申购,开放赎回,
2020-06-24,0,2.3969,2.3969,-0.3,开放申购,开放赎回,
2020-06-29,1,2.4015,2.4015,0.19,开放申购,开放赎回,
2020-06-30,2,2.447,2.447,1.89,开放申购,开放赎回,
2020-07-01,3,2.479,2.479,1.31,开放申购,开放赎回,
2020-07-02,4,2.5059,2.5059,1.09,开放申购,开放赎回,
2020-07-03,5,2.5374,2.5374,1.26,开放申购,开放赎回,
2020-07-06,6,2.6363,2.6363,3.9,开放申购,开放赎回,
2020-07-07,7,2.744,2.744,4.09,开放申购,开放赎回,
2020-07-08,8,2.8027,2.8027,2.14,开放申购,开放赎回,
2020-07-09,9,2.911,2.911,3.86,开放申购,开放赎回,
2020-07-10,10,2.8867,2.8867,-0.83,开放申购,开放赎回,
2020-07-13,11,2.9745,2.9745,3.04,开放申购,开放赎回,
2020-07-14,12,2.9011,2.9011,-2.47,开放申购,开放赎回,
2020-07-15,13,2.8501,2.8501,-1.76,开放申购,开放赎回,
2020-07-16,14,2.7132,2.7132,-4.8,开放申购,开放赎回,
2020-07-17,15,2.7391,2.7391,0.95,开放申购,开放赎回,
2020-07-20,16,2.8163,2.8163,2.82,开放申购,开放赎回,
2020-07-21,17,2.8442,2.8442,0.99,开放申购,开放赎回,
2020-07-22,18,2.8828,2.8828,1.36,开放申购,开放赎回,
2020-07-23,19,2.8992,2.8992,0.57,开放申购,开放赎回,
2020-07-24,20,2.7547,2.7547,-4.98,开放申购,开放赎回,
2020-07-27,21,2.761,2.761,0.23,开放申购,开放赎回,
2020-07-28,22,2.8204,2.8204,2.15,开放申购,开放赎回,
2020-07-29,23,2.9153,2.9153,3.36,开放申购,开放赎回,
2020-07-30,24,2.9054,2.9054,-0.34,开放申购,开放赎回,
2020-07-31,25,2.9717,2.9717,2.28,开放申购,开放赎回,
2020-08-03,26,3.0536,3.0536,2.76,开放申购,开放赎回,
2020-08-04,27,2.989,2.989,-2.12,开放申购,开放赎回,
2020-08-05,28,3.0294,3.0294,1.35,开放申购,开放赎回,
2020-08-06,29,3.0234,3.0234,-0.2,开放申购,开放赎回,
2020-08-07,30,2.9991,2.9991,-0.8,开放申购,开放赎回,
2020-08-10,31,2.9597,2.9597,-1.31,开放申购,开放赎回,
2020-08-11,32,2.9116,2.9116,-1.63,开放申购,开放赎回,
2020-08-12,33,2.8658,2.8658,-1.57,开放申购,开放赎回,
2020-08-13,34,2.8615,2.8615,-0.15,开放申购,开放赎回,
2020-08-14,35,2.9058,2.9058,1.55,开放申购,开放赎回,
2020-08-17,36,2.9715,2.9715,2.26,开放申购,开放赎回,
2020-08-18,37,2.9704,2.9704,-0.04,开放申购,开放赎回,
2020-08-19,38,2.8933,2.8933,-2.6,开放申购,开放赎回,
2020-08-20,39,2.8492,2.8492,-1.52,开放申购,开放赎回,
2020-08-21,0,2.8764,2.8764,0.95,开放申购,开放赎回,
2020-08-24,1,2.9311,2.9311,1.9,开放申购,开放赎回,
2020-08-25,2,2.9203,2.9203,-0.37,开放申购,开放赎回,
2020-08-26,3,2.8395,2.8395,-2.77,开放申购,开放赎回,
2020-08-27,4,2.8801,2.8801,1.43,开放申购,开放赎回,
2020-08-28,5,2.9335,2.9335,1.85,开放申购,开放赎回,
2020-08-31,6,2.9127,2.9127,-0.71,开放申购,开放赎回,
2020-09-01,7,2.9431,2.9431,1.04,开放申购,开放赎回,
2020-09-02,8,2.9519,2.9519,0.3,开放申购,开放赎回,
2020-09-03,9,2.9245,2.9245,-0.93,开放申购,开放赎回,
2020-09-04,10,2.8931,2.8931,-1.07,开放申购,开放赎回,
2020-09-07,11,2.7941,2.7941,-3.42,开放申购,开放赎回,
2020-09-08,12,2.7773,2.7773,-0.6,开放申购,开放赎回,
2020-09-09,13,2.6828,2.6828,-3.4,开放申购,开放赎回,
2020-09-10,14,2.6587,2.6587,-0.9,开放申购,开放赎回,
2020-09-11,15,2.7288,2.7288,2.64,开放申购,开放赎回,
2020-09-14,16,2.7548,2.7548,0.95,开放申购,开放赎回,
2020-09-15,17,2.7704,2.7704,0.57,开放申购,开放赎回,
2020-09-16,18,2.7593,2.7593,-0.4,开放申购,开放赎回,
2020-09-17,19,2.7623,2.7623,0.11,开放申购,开放赎回,
2020-09-18,20,2.8102,2.8102,1.73,开放申购,开放赎回,
2020-09-21,21,2.8147,2.8147,0.16,开放申购,开放赎回,
2020-09-22,22,2.7841,2.7841,-1.09,开放申购,开放赎回,
2020-09-23,23,2.8074,2.8074,0.84,开放申购,开放赎回,
2020-09-24,24,2.7353,2.7353,-2.57,开放申购,开放赎回,
2020-09-25,25,2.7322,2.7322,-0.11,开放申购,开放赎回,
2020-09-28,26,2.7265,2.7265,-0.21,开放申购,开放赎回,
2020-09-29,27,2.7526,2.7526,0.96,开放申购,开放赎回,
2020-09-30,28,2.7534,2.7534,0.03,开放申购,开放赎回,
2020-10-09,29,2.8499,2.8499,3.5,开放申购,开放赎回,
2020-10-12,30,2.9309,2.9309,2.84,开放申购,开放赎回,
2020-10-13,31,2.9452,2.9452,0.49,开放申购,开放赎回,
2020-10-14,32,2.9268,2.9268,-0.62,开放申购,开放赎回,
2020-10-15,33,2.8885,2.8885,-1.31,开放申购,开放赎回,
2020-10-16,34,2.8648,2.8648,-0.82,开放申购,开放赎回,
2020-10-19,35,2.8557,2.8557,-0.32,开放申购,开放赎回,
2020-10-20,36,2.8932,2.8932,1.31,开放申购,开放赎回,
2020-10-21,37,2.8215,2.8215,-2.48,开放申购,开放赎回,
2020-10-22,38,2.8027,2.8027,-0.67,开放申购,开放赎回,
2020-10-23,39,2.7389,2.7389,-2.28,开放申购,开放赎回,
2020-10-26,0,2.7566,2.7566,0.65,开放申购,开放赎回,
2020-10-27,1,2.7876,2.7876,1.12,开放申购,开放赎回,
2020-10-28,2,2.8367,2.8367,1.76,开放申购,开放赎回,
2020-10-29,3,2.8292,2.8292,-0.26,开放申购,开放赎回,
2020-10-30,4,2.7877,2.7877,-1.47,开放申购,开放赎回,
2020-11-02,5,2.8181,2.8181,1.09,开放申购,开放赎回,
2020-11-03,6,2.8377,2.8377,0.7,开放申购,开放赎回,
2020-11-04,7,2.8713,2.8713,1.18,开放申购,开放赎回,
2020-11-05,8,2.9469,2.9469,2.63,开放申购,开放赎回,
2020-11-06,9,2.9215,2.9215,-0.86,开放申购,开放赎回,
2020-11-09,10,2.9925,2.9925,2.43,开放申购,开放赎回,
2020-11-10,11,2.9519,2.9519,-1.36,开放申购,开放赎回,
2020-11-11,12,2.8947,2.8947,-1.94,开放申购,开放赎回,
2020-11-12,13,2.9137,2.9137,0.66,开放申购,开放赎回,
2020-11-13,14,2.9223,2.9223,0.3,开放申购,开放赎回,
2020-11-16,15,2.9135,2.9135,-0.3,开放申购,开放赎回,
2020-11-17,16,2.8807,2.8807,-1.13,开放申购,开放赎回,
2020-11-18,17,2.8486,2.8486,-1.11,开放申购,开放赎回,
2020-11-19,18,2.8827,2.8827,1.2,开放申购,开放赎回,
2020-11-20,19,2.9143,2.9143,1.1,开放申购,开放赎回,
2020-11-23,20,2.9305,2.9305,0.56,开放申购,开放赎回,
2020-11-24,21,2.9199,2.9199,-0.36,开放申购,开放赎回,
2020-11-25,22,2.8576,2.8576,-2.13,开放申购,开放赎回,
2020-11-26,23,2.8462,2.8462,-0.4,开放申购,开放赎回,
2020-11-27,24,2.8639,2.8639,0.62,开放申购,开放赎回,
2020-11-30,25,2.8621,2.8621,-0.06,开放申购,开放赎回,
2020-12-01,26,2.9043,2.9043,1.47,开放申购,开放赎回,
2020-12-02,27,2.9113,2.9113,0.24,开放申购,开放赎回,
2020-12-03,28,2.8953,2.8953,-0.55,开放申购,开放赎回,
2020-12-04,29,2.9183,2.9183,0.79,开放申购,开放赎回,
2020-12-07,30,2.9307,2.9307,0.42,开放申购,开放赎回,
2020-12-08,31,2.9585,2.9585,0.95,开放申购,开放赎回,
2020-12-09,32,2.939,2.939,-0.66,开放申购,开放赎回,
2020-12-10,33,2.935,2.935,-0.14,开放申购,开放赎回,
2020-12-11,34,2.8846,2.8846,-1.72,开放申购,开放赎回,
2020-12-14,35,2.9279,2.9279,1.5,开放申购,开放赎回,
2020-12-15,36,2.9616,2.9616,1.15,开放申购,开放赎回,
2020-12-16,37,2.9512,2.9512,-0.35,开放申购,开放赎回,
2020-12-17,38,2.9713,2.9713,0.68,开放申购,开放赎回,
2020-12-18,39,2.9833,2.9833,0.4,开放申购,开放赎回,
2020-12-21,0,3.1029,3.1029,4.01,开放申购,开放赎回,
2020-12-22,1,3.0572,3.0572,-1.47,开放申购,开放赎回,
2020-12-23,2,3.1154,3.1154,1.9,开放申购,开放赎回,
2020-12-24,3,3.1375,3.1375,0.71,开放申购,开放赎回,
2020-12-25,4,3.2057,3.2057,2.17,开放申购,开放赎回,
2020-12-28,5,3.21,3.21,0.13,开放申购,开放赎回,
2020-12-29,6,3.1526,3.1526,-1.79,开放申购,开放赎回,
2020-12-30,7,3.2265,3.2265,2.34,开放申购,开放赎回,
2020-12-31,8,3.2883,3.2883,1.92,开放申购,开放赎回,
2021-01-04,9,3.406,3.406,3.58,开放申购,开放赎回,
2021-01-05,10,3.4364,3.4364,0.89,开放申购,开放赎回,
2021-01-06,11,3.4501,3.4501,0.4,开放申购,开放赎回,
2021-01-07,12,3.5445,3.5445,2.74,开放申购,开放赎回,
2021-01-08,13,3.4844,3.4844,-1.7,开放申购,开放赎回,
2021-01-11,14,3.4181,3.4181,-1.9,开放申购,开放赎回,
2021-01-12,15,3.527,3.527,3.19,开放申购,开放赎回,
2021-01-13,16,3.5063,3.5063,-0.59,开放申购,开放赎回,
2021-01-14,17,3.4205,3.4205,-2.45,开放申购,开放赎回,
2021-01-15,18,3.4162,3.4162,-0.13,开放申购,开放赎回,
2021-01-18,19,3.4938,3.4938,2.27,开放申购,开放赎回,
2021-01-19,20,3.4204,3.4204,-2.1,开放申购,开放赎回,
2021-01-20,21,3.5241,3.5241,3.03,开放申购,开放赎回,
2021-01-21,22,3.6046,3.6046,2.28,开放申购,开放赎回,
2021-01-22,23,3.6934,3.6934,2.46,开放申购,开放赎回,
2021-01-25,24,3.6943,3.6943,0.02,开放申购,开放赎回,
2021-01-26,25,3.5995,3.5995,-2.57,开放申购,开放赎回,
2021-01-27,26,3.6601,3.6601,1.68,开放申购,开放赎回,
2021-01-28,27,3.5276,3.5276,-3.62,开放申购,开放赎回,
2021-01-29,28,3.5037,3.5037,-0.68,开放申购,开放赎回,
2021-02-01,29,3.5571,3.5571,1.52,开放申购,开放赎回,
2021-02-02,30,3.6643,3.6643,3.01,开放申购,开放赎回,
2021-02-03,31,3.6403,3.6403,-0.65,开放申购,开放赎回,
2021-02-04,32,3.5943,3.5943,-1.26,开放申购,开放赎回,
2021-02-05,33,3.5097,3.5097,-2.35,开放申购,开放赎回,
2021-02-08,34,3.5904,3.5904,2.3,开放申购,开放赎回,
2021-02-09,35,3.6988,3.6988,3.02,开放申购,开放赎回,
2021-02-10,36,3.7396,3.7396,1.1,开放申购,开放赎回,
2021-02-18,37,3.7207,3.7207,-0.51,开放申购,开放赎回,
2021-02-19,38,3.6326,3.6326,-2.37,开放申购,开放赎回,
2021-02-22,39,3.5255,3.5255,-2.95,开放申购,开放赎回,
2021-02-23,0,3.4930000000000003,3.4930000000000003,-0.92,开放申购,开放赎回,
2021-02-24,1,3.3569,3.3569,-3.9,开放申购,开放赎回,
2021-02-25,2,3.3480000000000003,3.3480000000000003,-0.27,开放申购,开放赎回,
2021-02-26,3,3.2645,3.2645,-2.49,开放申购,开放赎回,
2021-03-01,4,3.3707,3.3707,3.25,开放申购,开放赎回,
2021-03-02,5,3.3579,3.3579,-0.38,开放申购,开放赎回,
2021-03-03,6,3.3903,3.3903,0.96,开放申购,开放赎回,
2021-03-04,7,3.2234,3.2234,-4.92,开放申购,开放赎回,
2021-03-05,8,3.2055,3.2055,-0.56,开放申购,开放赎回,
2021-03-08,9,3.0188,3.0188,-5.82,开放申购,开放赎回,
2021-03-09,10,2.9208,2.9208,-3.25,开放申购,开放赎回,
2021-03-10,11,2.9918,2.9918,2.43,开放申购,开放赎回,
2021-03-11,12,3.0503,3.0503,1.96,开放申购,开放赎回,
2021-03-12,13,3.0534,3.0534,0.1,开放申购,开放赎回,
2021-03-15,14,2.9745,2.9745,-2.58,开放申购,开放赎回,
2021-03-16,15,2.988,2.988,0.45,开放申购,开放赎回,
2021-03-17,16,3.0563,3.0563,2.29,开放申购,开放赎回,
2021-03-18,17,3.0844,3.0844,0.92,开放申购,开放赎回,
2021-03-19,18,3.0004,3.0004,-2.72,开放申购,开放赎回,
2021-03-22,19,3.0213,3.0213,0.7,开放申购,开放赎回,
2021-03-23,20,2.9503,2.9503,-2.35,开放申购,开放赎回,
2021-03-24,21,2.8775,2.8775,-2.47,开放申购,开放赎回,
2021-03-25,22,2.9355,2.9355,2.02,开放申购,开放赎回,
2021-03-26,23,3.0688,3.0688,4.54,开放申购,开放赎回,
2021-03-29,24,3.0946,3.0946,0.84,开放申购,开放赎回,
2021-03-30,25,3.1349,3.1349,1.3,开放申购,开放赎回,
2021-03-31,26,3.1014,3.1014,-1.07,开放申购,开放赎回,
2021-04-01,27,3.1491,3.1491,1.54,开放申购,开放赎回,
2021-04-02,28,3.1891,3.1891,1.27,开放申购,开放赎回,
2021-04-06,29,3.1893,3.1893,0.01,开放申购,开放赎回,
2021-04-07,30,3.1618,3.1618,-0.86,开放申购,开放赎回,
2021-04-08,31,3.1638,3.1638,0.06,开放申购,开放赎回,
2021-04-09,32,3.1421,3.1421,-0.69,开放申购,开放赎回,
2021-04-12,33,3.0207,3.0207,-3.86,开放申购,开放赎回,
2021-04-13,34,3.0359,3.0359,0.5,开放申购,开放赎回,
2021-04-14,35,3.1095,3.1095,2.42,开放申购,开放赎回,
2021-04-15,36,3.1155,3.1155,0.19,开放申购,开放赎回,
2021-04-16,37,3.1069,3.1069,-0.28,开放申购,开放赎回,
2021-04-19,38,3.2225,3.2225,3.72,开放申购,开放赎回,
2021-04-20,39,3.199,3.199,-0.73,开放申购,开放赎回,
