净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2020-07-27,1.7701,1.7701,0.15,限制大额申购,开放赎回,nan
2020-07-28,1.8003,1.8003,1.71,限制大额申购,开放赎回,nan
2020-07-29,1.8558,1.8558,3.08,限制大额申购,开放赎回,nan
2020-07-30,1.8503,1.8503,-0.3,限制大额申购,开放赎回,nan
2020-07-31,1.8733,1.8733,1.24,限制大额申购,开放赎回,nan
2020-08-03,1.9113,1.9113,2.03,限制大额申购,开放赎回,nan
2020-08-04,1.9028,1.9028,-0.44,限制大额申购,开放赎回,nan
2020-08-05,1.9347,1.9347,1.68,限制大额申购,开放赎回,nan
2020-08-06,1.9286,1.9286,-0.32,限制大额申购,开放赎回,nan
2020-08-07,1.906,1.906,-1.17,限制大额申购,开放赎回,nan
2020-08-10,1.9021,1.9021,-0.2,限制大额申购,开放赎回,nan
2020-08-11,1.8795,1.8795,-1.19,限制大额申购,开放赎回,nan
2020-08-12,1.8494,1.8494,-1.6,限制大额申购,开放赎回,nan
2020-08-13,1.8456,1.8456,-0.21,限制大额申购,开放赎回,nan
2020-08-14,1.8704,1.8704,1.34,限制大额申购,开放赎回,nan
2020-08-17,1.906,1.906,1.9,限制大额申购,开放赎回,nan
2020-08-18,1.9196,1.9196,0.71,限制大额申购,开放赎回,nan
2020-08-19,1.8825,1.8825,-1.93,限制大额申购,开放赎回,nan
2020-08-20,1.8667,1.8667,-0.84,限制大额申购,开放赎回,nan
2020-08-21,1.8846,1.8846,0.96,限制大额申购,开放赎回,nan
2020-08-24,1.9139,1.9139,1.55,限制大额申购,开放赎回,nan
2020-08-25,1.9078,1.9078,-0.32,限制大额申购,开放赎回,nan
2020-08-26,1.8739,1.8739,-1.78,限制大额申购,开放赎回,nan
2020-08-27,1.8952,1.8952,1.14,限制大额申购,开放赎回,nan
2020-08-28,1.9299,1.9299,1.83,限制大额申购,开放赎回,nan
2020-08-31,1.9283,1.9283,-0.08,限制大额申购,开放赎回,nan
2020-09-01,1.9449,1.9449,0.86,限制大额申购,开放赎回,nan
2020-09-02,1.9442,1.9442,-0.04,限制大额申购,开放赎回,nan
2020-09-03,1.9233,1.9233,-1.07,限制大额申购,开放赎回,nan
2020-09-04,1.9038,1.9038,-1.01,限制大额申购,开放赎回,nan
2020-09-07,1.8512,1.8512,-2.76,限制大额申购,开放赎回,nan
2020-09-08,1.8493,1.8493,-0.1,限制大额申购,开放赎回,nan
2020-09-09,1.7873,1.7873,-3.35,限制大额申购,开放赎回,nan
2020-09-10,1.7753,1.7753,-0.67,限制大额申购,开放赎回,nan
2020-09-11,1.8111,1.8111,2.02,限制大额申购,开放赎回,nan
2020-09-14,1.8209,1.8209,0.54,限制大额申购,开放赎回,nan
2020-09-15,1.8405,1.8405,1.08,限制大额申购,开放赎回,nan
2020-09-16,1.8253,1.8253,-0.83,限制大额申购,开放赎回,nan
2020-09-17,1.831,1.831,0.31,限制大额申购,开放赎回,nan
2020-09-18,1.8635,1.8635,1.77,限制大额申购,开放赎回,nan
2020-09-21,1.855,1.855,-0.46,限制大额申购,开放赎回,nan
2020-09-22,1.8357,1.8357,-1.04,限制大额申购,开放赎回,nan
2020-09-23,1.8578,1.8578,1.2,限制大额申购,开放赎回,nan
2020-09-24,1.8124,1.8124,-2.44,限制大额申购,开放赎回,nan
2020-09-25,1.81,1.81,-0.13,限制大额申购,开放赎回,nan
2020-09-28,1.8039,1.8039,-0.34,限制大额申购,开放赎回,nan
2020-09-29,1.8223,1.8223,1.02,限制大额申购,开放赎回,nan
2020-09-30,1.8198,1.8198,-0.14,限制大额申购,开放赎回,nan
2020-10-09,1.8776,1.8776,3.18,限制大额申购,开放赎回,nan
2020-10-12,1.9338,1.9338,2.99,限制大额申购,开放赎回,nan
2020-10-13,1.9471,1.9471,0.69,限制大额申购,开放赎回,nan
2020-10-14,1.9442,1.9442,-0.15,限制大额申购,开放赎回,nan
2020-10-15,1.9301,1.9301,-0.73,限制大额申购,开放赎回,nan
2020-10-16,1.9231,1.9231,-0.36,限制大额申购,开放赎回,nan
2020-10-19,1.8099,1.8979,-1.31,限制大额申购,开放赎回,每份派现金0.0880元
2020-10-20,1.8266,1.9146,0.92,限制大额申购,开放赎回,nan
2020-10-21,1.8081,1.8961,-1.01,限制大额申购,开放赎回,nan
2020-10-22,1.7932,1.8812,-0.82,限制大额申购,开放赎回,nan
2020-10-23,1.7555,1.8435,-2.1,限制大额申购,开放赎回,nan
2020-10-26,1.7697,1.8577,0.81,限制大额申购,开放赎回,nan
2020-10-27,1.7843,1.8723,0.82,限制大额申购,开放赎回,nan
2020-10-28,1.8,1.888,0.88,限制大额申购,开放赎回,nan
2020-10-29,1.8118,1.8998,0.66,限制大额申购,开放赎回,nan
2020-10-30,1.7906,1.8786,-1.17,限制大额申购,开放赎回,nan
2020-11-02,1.8236,1.9116,1.84,限制大额申购,开放赎回,nan
2020-11-03,1.8338,1.9218,0.56,限制大额申购,开放赎回,nan
2020-11-04,1.8485,1.9365,0.8,限制大额申购,开放赎回,nan
2020-11-05,1.8807,1.9687,1.74,限制大额申购,开放赎回,nan
2020-11-06,1.8717,1.9597,-0.48,限制大额申购,开放赎回,nan
2020-11-09,1.8967,1.9847,1.34,开放申购,开放赎回,nan
2020-11-10,1.8785,1.9665,-0.96,开放申购,开放赎回,nan
2020-11-11,1.8522,1.9402,-1.4,开放申购,开放赎回,nan
2020-11-12,1.8683,1.9563,0.87,开放申购,开放赎回,nan
2020-11-13,1.8666,1.9546,-0.09,开放申购,开放赎回,nan
2020-11-16,1.885,1.973,0.99,开放申购,开放赎回,nan
2020-11-17,1.8713,1.9593,-0.73,开放申购,开放赎回,nan
2020-11-18,1.8618,1.9498,-0.51,开放申购,开放赎回,nan
2020-11-19,1.8762,1.9642,0.77,开放申购,开放赎回,nan
2020-11-20,1.8911,1.9791,0.79,开放申购,开放赎回,nan
2020-11-23,1.8988,1.9868,0.41,开放申购,开放赎回,nan
2020-11-24,1.8937,1.9817,-0.27,开放申购,开放赎回,nan
2020-11-25,1.8564,1.9444,-1.97,开放申购,开放赎回,nan
2020-11-26,1.844,1.932,-0.67,开放申购,开放赎回,nan
2020-11-27,1.8558,1.9438,0.64,开放申购,开放赎回,nan
2020-11-30,1.8448,1.9328,-0.59,开放申购,开放赎回,nan
2020-12-01,1.8765,1.9645,1.72,开放申购,开放赎回,nan
2020-12-02,1.8793,1.9673,0.15,开放申购,开放赎回,nan
2020-12-03,1.8768,1.9648,-0.13,限制大额申购,开放赎回,nan
2020-12-04,1.889,1.977,0.65,限制大额申购,开放赎回,nan
2020-12-07,1.8898,1.9778,0.04,限制大额申购,开放赎回,nan
2020-12-08,1.8928,1.9808,0.16,限制大额申购,开放赎回,nan
2020-12-09,1.8668,1.9548,-1.37,限制大额申购,开放赎回,nan
2020-12-10,1.879,1.967,0.65,限制大额申购,开放赎回,nan
2020-12-11,1.857,1.945,-1.17,限制大额申购,开放赎回,nan
2020-12-14,1.8802,1.9682,1.25,限制大额申购,开放赎回,nan
2020-12-15,1.8939,1.9819,0.73,限制大额申购,开放赎回,nan
2020-12-16,1.895,1.983,0.06,限制大额申购,开放赎回,nan
2020-12-17,1.9133,2.0013,0.97,限制大额申购,开放赎回,nan
2020-12-18,1.9083,1.9963,-0.26,限制大额申购,开放赎回,nan
2020-12-21,1.942,2.03,1.77,限制大额申购,开放赎回,nan
2020-12-22,1.9041,1.9921,-1.95,限制大额申购,开放赎回,nan
2020-12-23,1.9248,2.0128,1.09,限制大额申购,开放赎回,nan
2020-12-24,1.9167,2.0047,-0.42,限制大额申购,开放赎回,nan
2020-12-25,1.9412,2.0292,1.28,限制大额申购,开放赎回,nan
2020-12-28,1.9399,2.0279,-0.07,限制大额申购,开放赎回,nan
2020-12-29,1.9251,2.0131,-0.76,限制大额申购,开放赎回,nan
2020-12-30,1.9532,2.0412,1.46,限制大额申购,开放赎回,nan
2020-12-31,1.987,2.075,1.73,限制大额申购,开放赎回,nan
2021-01-04,2.0227,2.1107,1.8,限制大额申购,开放赎回,nan
2021-01-05,2.0443,2.1323,1.07,限制大额申购,开放赎回,nan
2021-01-06,2.0432,2.1312,-0.05,限制大额申购,开放赎回,nan
2021-01-07,2.0595,2.1475,0.8,限制大额申购,开放赎回,nan
2021-01-08,2.0507,2.1387,-0.43,限制大额申购,开放赎回,nan
2021-01-11,2.0418,2.1298,-0.43,限制大额申购,开放赎回,nan
2021-01-12,2.0867,2.1747,2.2,限制大额申购,开放赎回,nan
2021-01-13,2.081,2.169,-0.27,限制大额申购,开放赎回,nan
2021-01-14,2.0602,2.1482,-1.0,限制大额申购,开放赎回,nan
2021-01-15,2.065,2.153,0.23,限制大额申购,开放赎回,nan
2021-01-18,2.1115,2.1995,2.25,限制大额申购,开放赎回,nan
2021-01-19,2.0857,2.1737,-1.22,限制大额申购,开放赎回,nan
2021-01-20,2.1319,2.2199,2.22,限制大额申购,开放赎回,nan
2021-01-21,2.1735,2.2615,1.95,限制大额申购,开放赎回,nan
2021-01-22,2.1961,2.2841,1.04,限制大额申购,开放赎回,nan
2021-01-25,2.207,2.295,0.5,限制大额申购,开放赎回,nan
2021-01-26,2.1657,2.2537,-1.87,限制大额申购,开放赎回,nan
2021-01-27,2.1706,2.2586,0.23,限制大额申购,开放赎回,nan
2021-01-28,2.1078,2.1958,-2.89,限制大额申购,开放赎回,nan
2021-01-29,2.1026,2.1906,-0.25,限制大额申购,开放赎回,nan
2021-02-01,2.1354,2.2234,1.56,限制大额申购,开放赎回,nan
2021-02-02,2.1796,2.2676,2.07,限制大额申购,开放赎回,nan
2021-02-03,2.1601,2.2481,-0.89,限制大额申购,开放赎回,nan
2021-02-04,2.15,2.238,-0.47,限制大额申购,开放赎回,nan
2021-02-05,2.1166,2.2046,-1.55,限制大额申购,开放赎回,nan
2021-02-08,2.1581,2.2461,1.96,限制大额申购,开放赎回,nan
2021-02-09,2.2027,2.2907,2.07,限制大额申购,开放赎回,nan
2021-02-10,2.2231,2.3111,0.93,限制大额申购,开放赎回,nan
2021-02-18,2.2163,2.3043,-0.31,限制大额申购,开放赎回,nan
2021-02-19,2.2129,2.3009,-0.15,限制大额申购,开放赎回,nan
2021-02-22,2.1582,2.2462,-2.47,限制大额申购,开放赎回,nan
2021-02-23,2.1438,2.2318,-0.67,限制大额申购,开放赎回,nan
2021-02-24,2.0918,2.1798,-2.43,限制大额申购,开放赎回,nan
2021-02-25,2.0882,2.1762,-0.17,限制大额申购,开放赎回,nan
2021-02-26,2.0338,2.1218,-2.61,限制大额申购,开放赎回,nan
2021-03-01,2.0826,2.1706,2.4,限制大额申购,开放赎回,nan
2021-03-02,2.0616,2.1496,-1.01,限制大额申购,开放赎回,nan
2021-03-03,2.0906,2.1786,1.41,限制大额申购,开放赎回,nan
2021-03-04,2.0208,2.1088,-3.34,限制大额申购,开放赎回,nan
2021-03-05,2.0185,2.1065,-0.11,限制大额申购,开放赎回,nan
2021-03-08,1.9486,2.0366,-3.46,限制大额申购,开放赎回,nan
2021-03-09,1.8929,1.9809,-2.86,限制大额申购,开放赎回,nan
2021-03-10,1.9038,1.9918,0.58,限制大额申购,开放赎回,nan
2021-03-11,1.9505,2.0385,2.45,限制大额申购,开放赎回,nan
2021-03-12,1.9487,2.0367,-0.09,限制大额申购,开放赎回,nan
2021-03-15,1.9155,2.0035,-1.7,限制大额申购,开放赎回,nan
2021-03-16,1.9266,2.0146,0.58,限制大额申购,开放赎回,nan
2021-03-17,1.9515,2.0395,1.29,限制大额申购,开放赎回,nan
2021-03-18,1.9828,2.0708,1.6,限制大额申购,开放赎回,nan
2021-03-19,1.954,2.042,-1.45,限制大额申购,开放赎回,nan
2021-03-22,1.9733,2.0613,0.99,限制大额申购,开放赎回,nan
2021-03-23,1.9448,2.0328,-1.44,限制大额申购,开放赎回,nan
2021-03-24,1.9105,1.9985,-1.76,限制大额申购,开放赎回,nan
2021-03-25,1.9231,2.0111,0.66,限制大额申购,开放赎回,nan
2021-03-26,1.9677,2.0557,2.32,限制大额申购,开放赎回,nan
2021-03-29,1.9783,2.0663,0.54,限制大额申购,开放赎回,nan
2021-03-30,1.9936,2.0816,0.77,限制大额申购,开放赎回,nan
2021-03-31,1.975,2.063,-0.93,限制大额申购,开放赎回,nan
2021-04-01,1.9999,2.0879,1.26,限制大额申购,开放赎回,nan
2021-04-02,2.023,2.111,1.16,限制大额申购,开放赎回,nan
2021-04-06,2.0331,2.1211,0.5,限制大额申购,开放赎回,nan
2021-04-07,2.0207,2.1087,-0.61,限制大额申购,开放赎回,nan
2021-04-08,2.0313,2.1193,0.52,限制大额申购,开放赎回,nan
2021-04-09,2.0242,2.1122,-0.35,限制大额申购,开放赎回,nan
2021-04-12,1.9725,2.0605,-2.55,限制大额申购,开放赎回,nan
2021-04-13,1.972,2.06,-0.03,限制大额申购,开放赎回,nan
2021-04-14,2.0049,2.0929,1.67,限制大额申购,开放赎回,nan
2021-04-15,1.9987,2.0867,-0.31,限制大额申购,开放赎回,nan
2021-04-16,2.0046,2.0926,0.3,限制大额申购,开放赎回,nan
2021-04-19,2.0374,2.1254,1.64,限制大额申购,开放赎回,nan
2021-04-20,2.0415,2.1295,0.2,限制大额申购,开放赎回,nan
