净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-02-01,1.133,1.163,0.09,限制大额申购,开放赎回,nan
2016-02-02,1.132,1.162,-0.09,限制大额申购,开放赎回,nan
2016-02-03,1.131,1.161,-0.09,限制大额申购,开放赎回,nan
2016-02-04,1.132,1.162,0.09,限制大额申购,开放赎回,nan
2016-02-05,1.132,1.162,0.0,限制大额申购,开放赎回,nan
2016-02-15,1.134,1.164,0.18,限制大额申购,开放赎回,nan
2016-02-16,1.134,1.164,0.0,限制大额申购,开放赎回,nan
2016-02-17,1.134,1.164,0.0,限制大额申购,开放赎回,nan
2016-02-18,1.135,1.165,0.09,限制大额申购,开放赎回,nan
2016-02-19,1.136,1.166,0.09,限制大额申购,开放赎回,nan
2016-02-22,1.136,1.166,0.0,限制大额申购,开放赎回,nan
2016-02-23,1.136,1.166,0.0,限制大额申购,开放赎回,nan
2016-02-24,1.136,1.166,0.0,限制大额申购,开放赎回,nan
2016-02-25,1.137,1.167,0.09,限制大额申购,开放赎回,nan
2016-02-26,1.136,1.166,-0.09,限制大额申购,开放赎回,nan
2016-02-29,1.137,1.167,0.09,限制大额申购,开放赎回,nan
2016-03-01,1.137,1.167,0.0,限制大额申购,开放赎回,nan
2016-03-02,1.137,1.167,0.0,限制大额申购,开放赎回,nan
2016-03-03,1.137,1.167,0.0,限制大额申购,开放赎回,nan
2016-03-04,1.137,1.167,0.0,限制大额申购,开放赎回,nan
2016-03-07,1.138,1.168,0.09,限制大额申购,开放赎回,nan
2016-03-08,1.138,1.168,0.0,限制大额申购,开放赎回,nan
2016-03-09,1.139,1.169,0.09,限制大额申购,开放赎回,nan
2016-03-10,1.14,1.17,0.09,限制大额申购,开放赎回,nan
2016-03-11,1.14,1.17,0.0,限制大额申购,开放赎回,nan
2016-03-14,1.141,1.171,0.09,限制大额申购,开放赎回,nan
2016-03-15,1.141,1.171,0.0,限制大额申购,开放赎回,nan
2016-03-16,1.141,1.171,0.0,限制大额申购,开放赎回,nan
2016-03-17,1.142,1.172,0.09,限制大额申购,开放赎回,nan
2016-03-18,1.142,1.172,0.0,限制大额申购,开放赎回,nan
2016-03-21,1.142,1.172,0.0,限制大额申购,开放赎回,nan
2016-03-22,1.142,1.172,0.0,限制大额申购,开放赎回,nan
2016-03-23,1.143,1.173,0.09,限制大额申购,开放赎回,nan
2016-03-24,1.143,1.173,0.0,限制大额申购,开放赎回,nan
2016-03-25,1.143,1.173,0.0,限制大额申购,开放赎回,nan
2016-03-28,1.143,1.173,0.0,限制大额申购,开放赎回,nan
2016-03-29,1.142,1.172,-0.09,限制大额申购,开放赎回,nan
2016-03-30,1.142,1.172,0.0,限制大额申购,开放赎回,nan
2016-03-31,1.142,1.172,0.0,限制大额申购,开放赎回,nan
2016-04-01,1.143,1.173,0.09,限制大额申购,开放赎回,nan
2016-04-05,1.143,1.173,0.0,限制大额申购,开放赎回,nan
2016-04-06,1.143,1.173,0.0,限制大额申购,开放赎回,nan
2016-04-07,1.143,1.173,0.0,限制大额申购,开放赎回,nan
2016-04-08,1.142,1.172,-0.09,限制大额申购,开放赎回,nan
2016-04-11,1.142,1.172,0.0,限制大额申购,开放赎回,nan
2016-04-12,1.141,1.171,-0.09,限制大额申购,开放赎回,nan
2016-04-13,1.139,1.169,-0.18,限制大额申购,开放赎回,nan
2016-04-14,1.137,1.167,-0.18,限制大额申购,开放赎回,nan
2016-04-15,1.136,1.166,-0.09,限制大额申购,开放赎回,nan
2016-04-18,1.137,1.167,0.09,限制大额申购,开放赎回,nan
2016-04-19,1.136,1.166,-0.09,限制大额申购,开放赎回,nan
2016-04-20,1.134,1.164,-0.18,限制大额申购,开放赎回,nan
2016-04-21,1.132,1.162,-0.18,限制大额申购,开放赎回,nan
2016-04-22,1.13,1.16,-0.18,限制大额申购,开放赎回,nan
2016-04-25,1.126,1.156,-0.35,限制大额申购,开放赎回,nan
2016-04-26,1.125,1.155,-0.09,限制大额申购,开放赎回,nan
2016-04-27,1.126,1.156,0.09,限制大额申购,开放赎回,nan
2016-04-28,1.128,1.158,0.18,限制大额申购,开放赎回,nan
2016-04-29,1.128,1.158,0.0,开放申购,开放赎回,nan
2016-05-03,1.129,1.159,0.09,开放申购,开放赎回,nan
2016-05-04,1.129,1.159,0.0,开放申购,开放赎回,nan
2016-05-05,1.13,1.16,0.09,开放申购,开放赎回,nan
2016-05-06,1.131,1.161,0.09,开放申购,开放赎回,nan
2016-05-09,1.132,1.162,0.09,开放申购,开放赎回,nan
2016-05-10,1.134,1.164,0.18,开放申购,开放赎回,nan
2016-05-11,1.135,1.165,0.09,开放申购,开放赎回,nan
2016-05-12,1.135,1.165,0.0,开放申购,开放赎回,nan
2016-05-13,1.136,1.166,0.09,开放申购,开放赎回,nan
2016-05-16,1.136,1.166,0.0,开放申购,开放赎回,nan
2016-05-17,1.136,1.166,0.0,开放申购,开放赎回,nan
2016-05-18,1.136,1.166,0.0,开放申购,开放赎回,nan
2016-05-19,1.135,1.165,-0.09,开放申购,开放赎回,nan
2016-05-20,1.135,1.165,0.0,开放申购,开放赎回,nan
2016-05-23,1.136,1.166,0.09,开放申购,开放赎回,nan
2016-05-24,1.136,1.166,0.0,开放申购,开放赎回,nan
2016-05-25,1.137,1.167,0.09,开放申购,开放赎回,nan
2016-05-26,1.136,1.166,-0.09,开放申购,开放赎回,nan
2016-05-27,1.137,1.167,0.09,开放申购,开放赎回,nan
2016-05-30,1.137,1.167,0.0,开放申购,开放赎回,nan
2016-05-31,1.137,1.167,0.0,开放申购,开放赎回,nan
2016-06-01,1.136,1.166,-0.09,开放申购,开放赎回,nan
2016-06-02,1.136,1.166,0.0,开放申购,开放赎回,nan
2016-06-03,1.136,1.166,0.0,开放申购,开放赎回,nan
2016-06-06,1.137,1.167,0.09,开放申购,开放赎回,nan
2016-06-07,1.137,1.167,0.0,开放申购,开放赎回,nan
2016-06-08,1.137,1.167,0.0,开放申购,开放赎回,nan
2016-06-13,1.138,1.168,0.09,开放申购,开放赎回,nan
2016-06-14,1.139,1.169,0.09,开放申购,开放赎回,nan
2016-06-15,1.14,1.17,0.09,开放申购,开放赎回,nan
2016-06-16,1.14,1.17,0.0,开放申购,开放赎回,nan
2016-06-17,1.141,1.171,0.09,开放申购,开放赎回,nan
2016-06-20,1.141,1.171,0.0,开放申购,开放赎回,nan
2016-06-21,1.141,1.171,0.0,开放申购,开放赎回,nan
2016-06-22,1.142,1.172,0.09,开放申购,开放赎回,nan
2016-06-23,1.142,1.172,0.0,开放申购,开放赎回,nan
2016-06-24,1.143,1.173,0.09,开放申购,开放赎回,nan
2016-06-27,1.145,1.175,0.18,开放申购,开放赎回,nan
2016-06-28,1.145,1.175,0.0,开放申购,开放赎回,nan
2016-06-29,1.145,1.175,0.0,开放申购,开放赎回,nan
2016-06-30,1.146,1.176,0.09,开放申购,开放赎回,nan
2016-07-01,1.147,1.177,0.09,开放申购,开放赎回,nan
2016-07-04,1.148,1.178,0.09,开放申购,开放赎回,nan
2016-07-05,1.148,1.178,0.0,开放申购,开放赎回,nan
2016-07-06,1.148,1.178,0.0,开放申购,开放赎回,nan
2016-07-07,1.15,1.18,0.17,开放申购,开放赎回,nan
2016-07-08,1.15,1.18,0.0,开放申购,开放赎回,nan
2016-07-11,1.151,1.181,0.09,开放申购,开放赎回,nan
2016-07-12,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-07-13,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-07-14,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-07-15,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-07-18,1.152,1.182,0.09,开放申购,开放赎回,nan
2016-07-19,1.153,1.183,0.09,开放申购,开放赎回,nan
2016-07-20,1.154,1.184,0.09,开放申购,开放赎回,nan
2016-07-21,1.155,1.185,0.09,开放申购,开放赎回,nan
2016-07-22,1.155,1.185,0.0,开放申购,开放赎回,nan
2016-07-25,1.155,1.185,0.0,开放申购,开放赎回,nan
2016-07-26,1.155,1.185,0.0,开放申购,开放赎回,nan
2016-07-27,1.155,1.185,0.0,开放申购,开放赎回,nan
2016-07-28,1.156,1.186,0.09,开放申购,开放赎回,nan
2016-07-29,1.156,1.186,0.0,开放申购,开放赎回,nan
2016-08-01,1.157,1.187,0.09,开放申购,开放赎回,nan
2016-08-02,1.157,1.187,0.0,开放申购,开放赎回,nan
2016-08-03,1.158,1.188,0.09,开放申购,开放赎回,nan
2016-08-04,1.158,1.188,0.0,开放申购,开放赎回,nan
2016-08-05,1.159,1.189,0.09,开放申购,开放赎回,nan
2016-08-08,1.16,1.19,0.09,开放申购,开放赎回,nan
2016-08-09,1.16,1.19,0.0,开放申购,开放赎回,nan
2016-08-10,1.161,1.191,0.09,开放申购,开放赎回,nan
2016-08-11,1.161,1.191,0.0,开放申购,开放赎回,nan
2016-08-12,1.162,1.192,0.09,开放申购,开放赎回,nan
2016-08-15,1.163,1.193,0.09,开放申购,开放赎回,nan
2016-08-16,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-08-17,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-08-18,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-08-19,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-08-22,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-08-23,1.162,1.192,-0.09,开放申购,开放赎回,nan
2016-08-24,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-08-25,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-08-26,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-08-29,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-08-30,1.161,1.191,-0.09,开放申购,开放赎回,nan
2016-08-31,1.161,1.191,0.0,开放申购,开放赎回,nan
2016-09-01,1.162,1.192,0.09,开放申购,开放赎回,nan
2016-09-02,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-09-05,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-09-06,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-09-07,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-09-08,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-09-09,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-09-12,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-09-13,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-09-14,1.163,1.193,0.09,开放申购,开放赎回,nan
2016-09-19,1.164,1.194,0.09,开放申购,开放赎回,nan
2016-09-20,1.163,1.193,-0.09,开放申购,开放赎回,nan
2016-09-21,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-09-22,1.164,1.194,0.09,开放申购,开放赎回,nan
2016-09-23,1.164,1.194,0.0,开放申购,开放赎回,nan
2016-09-26,1.165,1.195,0.09,开放申购,开放赎回,nan
2016-09-27,1.165,1.195,0.0,开放申购,开放赎回,nan
2016-09-28,1.165,1.195,0.0,开放申购,开放赎回,nan
2016-09-29,1.166,1.196,0.09,开放申购,开放赎回,nan
2016-09-30,1.166,1.196,0.0,开放申购,开放赎回,nan
2016-10-10,1.168,1.198,0.17,开放申购,开放赎回,nan
2016-10-11,1.168,1.198,0.0,开放申购,开放赎回,nan
2016-10-12,1.168,1.198,0.0,开放申购,开放赎回,nan
2016-10-13,1.169,1.199,0.09,开放申购,开放赎回,nan
2016-10-14,1.17,1.2,0.09,开放申购,开放赎回,nan
2016-10-17,1.17,1.2,0.0,开放申购,开放赎回,nan
2016-10-18,1.17,1.2,0.0,开放申购,开放赎回,nan
2016-10-19,1.17,1.2,0.0,开放申购,开放赎回,nan
2016-10-20,1.171,1.201,0.09,开放申购,开放赎回,nan
2016-10-21,1.171,1.201,0.0,开放申购,开放赎回,nan
2016-10-24,1.172,1.202,0.09,开放申购,开放赎回,nan
2016-10-25,1.171,1.201,-0.09,开放申购,开放赎回,nan
2016-10-26,1.17,1.2,-0.09,开放申购,开放赎回,nan
2016-10-27,1.17,1.2,0.0,开放申购,开放赎回,nan
2016-10-28,1.17,1.2,0.0,开放申购,开放赎回,nan
2016-10-31,1.17,1.2,0.0,开放申购,开放赎回,nan
2016-11-01,1.169,1.199,-0.09,开放申购,开放赎回,nan
2016-11-02,1.169,1.199,0.0,开放申购,开放赎回,nan
2016-11-03,1.17,1.2,0.09,开放申购,开放赎回,nan
2016-11-04,1.17,1.2,0.0,开放申购,开放赎回,nan
2016-11-07,1.17,1.2,0.0,开放申购,开放赎回,nan
2016-11-08,1.169,1.199,-0.09,开放申购,开放赎回,nan
2016-11-09,1.169,1.199,0.0,开放申购,开放赎回,nan
2016-11-10,1.169,1.199,0.0,开放申购,开放赎回,nan
2016-11-11,1.168,1.198,-0.09,开放申购,开放赎回,nan
2016-11-14,1.167,1.197,-0.09,开放申购,开放赎回,nan
2016-11-15,1.165,1.195,-0.17,开放申购,开放赎回,nan
2016-11-16,1.165,1.195,0.0,开放申购,开放赎回,nan
2016-11-17,1.164,1.194,-0.09,开放申购,开放赎回,nan
2016-11-18,1.163,1.193,-0.09,开放申购,开放赎回,nan
2016-11-21,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-11-22,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-11-23,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-11-24,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-11-25,1.162,1.192,-0.09,开放申购,开放赎回,nan
2016-11-28,1.162,1.192,0.0,开放申购,开放赎回,nan
2016-11-29,1.16,1.19,-0.17,开放申购,开放赎回,nan
2016-11-30,1.157,1.187,-0.26,开放申购,开放赎回,nan
2016-12-01,1.153,1.183,-0.35,开放申购,开放赎回,nan
2016-12-02,1.151,1.181,-0.17,开放申购,开放赎回,nan
2016-12-05,1.15,1.18,-0.09,开放申购,开放赎回,nan
2016-12-06,1.146,1.176,-0.35,开放申购,开放赎回,nan
2016-12-07,1.145,1.175,-0.09,开放申购,开放赎回,nan
2016-12-08,1.146,1.176,0.09,开放申购,开放赎回,nan
2016-12-09,1.146,1.176,0.0,开放申购,开放赎回,nan
2016-12-12,1.145,1.175,-0.09,开放申购,开放赎回,nan
2016-12-13,1.141,1.171,-0.35,开放申购,开放赎回,nan
2016-12-14,1.138,1.168,-0.26,开放申购,开放赎回,nan
2016-12-15,1.129,1.159,-0.79,开放申购,开放赎回,nan
2016-12-16,1.128,1.158,-0.09,开放申购,开放赎回,nan
2016-12-19,1.125,1.155,-0.27,开放申购,开放赎回,nan
2016-12-20,1.122,1.152,-0.27,开放申购,开放赎回,nan
2016-12-21,1.122,1.152,0.0,开放申购,开放赎回,nan
2016-12-22,1.125,1.155,0.27,开放申购,开放赎回,nan
2016-12-23,1.129,1.159,0.36,开放申购,开放赎回,nan
2016-12-26,1.13,1.16,0.09,开放申购,开放赎回,nan
2016-12-27,1.131,1.161,0.09,开放申购,开放赎回,nan
2016-12-28,1.132,1.162,0.09,开放申购,开放赎回,nan
2016-12-29,1.133,1.163,0.09,开放申购,开放赎回,nan
2016-12-30,1.135,1.165,0.18,开放申购,开放赎回,nan
2016-12-31,1.135,1.165,0.0,开放申购,开放赎回,nan
2017-01-03,1.137,1.167,0.18,开放申购,开放赎回,nan
2017-01-04,1.138,1.168,0.09,开放申购,开放赎回,nan
2017-01-05,1.138,1.168,0.0,开放申购,开放赎回,nan
2017-01-06,1.138,1.168,0.0,开放申购,开放赎回,nan
2017-01-09,1.139,1.169,0.09,开放申购,开放赎回,nan
2017-01-10,1.14,1.17,0.09,开放申购,开放赎回,nan
2017-01-11,1.141,1.171,0.09,开放申购,开放赎回,nan
2017-01-12,1.141,1.171,0.0,开放申购,开放赎回,nan
2017-01-13,1.141,1.171,0.0,开放申购,开放赎回,nan
2017-01-16,1.142,1.172,0.09,开放申购,开放赎回,nan
2017-01-17,1.141,1.171,-0.09,开放申购,开放赎回,nan
2017-01-18,1.139,1.169,-0.18,开放申购,开放赎回,nan
2017-01-19,1.138,1.168,-0.09,开放申购,开放赎回,nan
2017-01-20,1.138,1.168,0.0,开放申购,开放赎回,nan
2017-01-23,1.139,1.169,0.09,开放申购,开放赎回,nan
2017-01-24,1.139,1.169,0.0,开放申购,开放赎回,nan
2017-01-25,1.139,1.169,0.0,开放申购,开放赎回,nan
2017-01-26,1.139,1.169,0.0,开放申购,开放赎回,nan
2017-02-03,1.137,1.167,-0.18,开放申购,开放赎回,nan
2017-02-06,1.135,1.165,-0.18,开放申购,开放赎回,nan
2017-02-07,1.131,1.161,-0.35,开放申购,开放赎回,nan
2017-02-08,1.13,1.16,-0.09,开放申购,开放赎回,nan
2017-02-09,1.13,1.16,0.0,开放申购,开放赎回,nan
2017-02-10,1.131,1.161,0.09,开放申购,开放赎回,nan
2017-02-13,1.132,1.162,0.09,开放申购,开放赎回,nan
2017-02-14,1.132,1.162,0.0,开放申购,开放赎回,nan
2017-02-15,1.132,1.162,0.0,开放申购,开放赎回,nan
2017-02-16,1.132,1.162,0.0,开放申购,开放赎回,nan
2017-02-17,1.133,1.163,0.09,开放申购,开放赎回,nan
2017-02-20,1.133,1.163,0.0,开放申购,开放赎回,nan
2017-02-21,1.133,1.163,0.0,开放申购,开放赎回,nan
2017-02-22,1.133,1.163,0.0,开放申购,开放赎回,nan
2017-02-23,1.133,1.163,0.0,开放申购,开放赎回,nan
2017-02-24,1.134,1.164,0.09,开放申购,开放赎回,nan
2017-02-27,1.134,1.164,0.0,开放申购,开放赎回,nan
2017-02-28,1.134,1.164,0.0,开放申购,开放赎回,nan
2017-03-01,1.134,1.164,0.0,开放申购,开放赎回,nan
2017-03-02,1.134,1.164,0.0,开放申购,开放赎回,nan
2017-03-03,1.134,1.164,0.0,开放申购,开放赎回,nan
2017-03-06,1.134,1.164,0.0,开放申购,开放赎回,nan
2017-03-07,1.133,1.163,-0.09,开放申购,开放赎回,nan
2017-03-08,1.133,1.163,0.0,开放申购,开放赎回,nan
2017-03-09,1.132,1.162,-0.09,开放申购,开放赎回,nan
2017-03-10,1.131,1.161,-0.09,开放申购,开放赎回,nan
2017-03-13,1.131,1.161,0.0,开放申购,开放赎回,nan
2017-03-14,1.131,1.161,0.0,开放申购,开放赎回,nan
2017-03-15,1.131,1.161,0.0,开放申购,开放赎回,nan
2017-03-16,1.132,1.162,0.09,开放申购,开放赎回,nan
2017-03-17,1.132,1.162,0.0,开放申购,开放赎回,nan
2017-03-20,1.132,1.162,0.0,开放申购,开放赎回,nan
2017-03-21,1.131,1.161,-0.09,开放申购,开放赎回,nan
2017-03-22,1.132,1.162,0.09,开放申购,开放赎回,nan
2017-03-23,1.132,1.162,0.0,开放申购,开放赎回,nan
2017-03-24,1.132,1.162,0.0,开放申购,开放赎回,nan
2017-03-27,1.134,1.164,0.18,开放申购,开放赎回,nan
2017-03-28,1.135,1.165,0.09,开放申购,开放赎回,nan
2017-03-29,1.135,1.165,0.0,开放申购,开放赎回,nan
2017-03-30,1.135,1.165,0.0,开放申购,开放赎回,nan
2017-03-31,1.135,1.165,0.0,开放申购,开放赎回,nan
2017-04-05,1.136,1.166,0.09,开放申购,开放赎回,nan
2017-04-06,1.135,1.165,-0.09,开放申购,开放赎回,nan
2017-04-07,1.136,1.166,0.09,开放申购,开放赎回,nan
2017-04-10,1.137,1.167,0.09,开放申购,开放赎回,nan
2017-04-11,1.137,1.167,0.0,开放申购,开放赎回,nan
2017-04-12,1.137,1.167,0.0,开放申购,开放赎回,nan
2017-04-13,1.137,1.167,0.0,开放申购,开放赎回,nan
2017-04-14,1.137,1.167,0.0,开放申购,开放赎回,nan
2017-04-17,1.136,1.166,-0.09,开放申购,开放赎回,nan
2017-04-18,1.134,1.164,-0.18,开放申购,开放赎回,nan
2017-04-19,1.134,1.164,0.0,开放申购,开放赎回,nan
2017-04-20,1.133,1.163,-0.09,开放申购,开放赎回,nan
2017-04-21,1.132,1.162,-0.09,开放申购,开放赎回,nan
2017-04-24,1.131,1.161,-0.09,开放申购,开放赎回,nan
2017-04-25,1.13,1.16,-0.09,开放申购,开放赎回,nan
2017-04-26,1.131,1.161,0.09,开放申购,开放赎回,nan
2017-04-27,1.131,1.161,0.0,开放申购,开放赎回,nan
2017-04-28,1.131,1.161,0.0,开放申购,开放赎回,nan
2017-05-02,1.131,1.161,0.0,开放申购,开放赎回,nan
2017-05-03,1.13,1.16,-0.09,开放申购,开放赎回,nan
2017-05-04,1.129,1.159,-0.09,开放申购,开放赎回,nan
2017-05-05,1.129,1.159,0.0,开放申购,开放赎回,nan
2017-05-08,1.128,1.158,-0.09,开放申购,开放赎回,nan
2017-05-09,1.127,1.157,-0.09,开放申购,开放赎回,nan
2017-05-10,1.125,1.155,-0.18,开放申购,开放赎回,nan
2017-05-11,1.124,1.154,-0.09,开放申购,开放赎回,nan
2017-05-12,1.124,1.154,0.0,开放申购,开放赎回,nan
2017-05-15,1.124,1.154,0.0,开放申购,开放赎回,nan
2017-05-16,1.124,1.154,0.0,开放申购,开放赎回,nan
2017-05-17,1.123,1.153,-0.09,开放申购,开放赎回,nan
2017-05-18,1.123,1.153,0.0,开放申购,开放赎回,nan
2017-05-19,1.123,1.153,0.0,开放申购,开放赎回,nan
2017-05-22,1.124,1.154,0.09,开放申购,开放赎回,nan
2017-05-23,1.124,1.154,0.0,开放申购,开放赎回,nan
2017-05-24,1.123,1.153,-0.09,开放申购,开放赎回,nan
2017-05-25,1.123,1.153,0.0,开放申购,开放赎回,nan
2017-05-26,1.123,1.153,0.0,开放申购,开放赎回,nan
2017-05-31,1.124,1.154,0.09,开放申购,开放赎回,nan
2017-06-01,1.124,1.154,0.0,开放申购,开放赎回,nan
2017-06-02,1.125,1.155,0.09,开放申购,开放赎回,nan
2017-06-05,1.125,1.155,0.0,开放申购,开放赎回,nan
2017-06-06,1.125,1.155,0.0,开放申购,开放赎回,nan
2017-06-07,1.126,1.156,0.09,开放申购,开放赎回,nan
2017-06-08,1.126,1.156,0.0,开放申购,开放赎回,nan
2017-06-09,1.126,1.156,0.0,开放申购,开放赎回,nan
2017-06-12,1.127,1.157,0.09,开放申购,开放赎回,nan
2017-06-13,1.128,1.158,0.09,开放申购,开放赎回,nan
2017-06-14,1.13,1.16,0.18,开放申购,开放赎回,nan
2017-06-15,1.131,1.161,0.09,开放申购,开放赎回,nan
2017-06-16,1.132,1.162,0.09,开放申购,开放赎回,nan
2017-06-19,1.134,1.164,0.18,开放申购,开放赎回,nan
2017-06-20,1.135,1.165,0.09,开放申购,开放赎回,nan
2017-06-21,1.136,1.166,0.09,开放申购,开放赎回,nan
2017-06-22,1.136,1.166,0.0,开放申购,开放赎回,nan
2017-06-23,1.135,1.165,-0.09,开放申购,开放赎回,nan
2017-06-26,1.136,1.166,0.09,开放申购,开放赎回,nan
2017-06-27,1.137,1.167,0.09,开放申购,开放赎回,nan
2017-06-28,1.138,1.168,0.09,开放申购,开放赎回,nan
2017-06-29,1.139,1.169,0.09,开放申购,开放赎回,nan
2017-06-30,1.139,1.169,0.0,开放申购,开放赎回,nan
2017-07-03,1.14,1.17,0.09,开放申购,开放赎回,nan
2017-07-04,1.14,1.17,0.0,开放申购,开放赎回,nan
2017-07-05,1.14,1.17,0.0,开放申购,开放赎回,nan
2017-07-06,1.14,1.17,0.0,开放申购,开放赎回,nan
2017-07-07,1.14,1.17,0.0,开放申购,开放赎回,nan
2017-07-10,1.141,1.171,0.09,开放申购,开放赎回,nan
2017-07-11,1.141,1.171,0.0,开放申购,开放赎回,nan
2017-07-12,1.142,1.172,0.09,开放申购,开放赎回,nan
2017-07-13,1.142,1.172,0.0,开放申购,开放赎回,nan
2017-07-14,1.143,1.173,0.09,开放申购,开放赎回,nan
2017-07-17,1.144,1.174,0.09,开放申购,开放赎回,nan
2017-07-18,1.143,1.173,-0.09,开放申购,开放赎回,nan
2017-07-19,1.143,1.173,0.0,开放申购,开放赎回,nan
2017-07-20,1.144,1.174,0.09,开放申购,开放赎回,nan
2017-07-21,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-07-24,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-07-25,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-07-26,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-07-27,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-07-28,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-07-31,1.145,1.175,0.09,开放申购,开放赎回,nan
2017-08-01,1.144,1.174,-0.09,开放申购,开放赎回,nan
2017-08-02,1.145,1.175,0.09,开放申购,开放赎回,nan
2017-08-03,1.145,1.175,0.0,开放申购,开放赎回,nan
2017-08-04,1.145,1.175,0.0,开放申购,开放赎回,nan
2017-08-07,1.145,1.175,0.0,开放申购,开放赎回,nan
2017-08-08,1.144,1.174,-0.09,开放申购,开放赎回,nan
2017-08-09,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-08-10,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-08-11,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-08-14,1.145,1.175,0.09,开放申购,开放赎回,nan
2017-08-15,1.145,1.175,0.0,开放申购,开放赎回,nan
