净值日期,Unnamed: 0,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-12-19,19,1.804,1.804,-0.28,开放申购,开放赎回,
2016-12-20,18,1.808,1.808,0.22,开放申购,开放赎回,
2016-12-21,17,1.8219999999999998,1.8219999999999998,0.77,开放申购,开放赎回,
2016-12-22,16,1.821,1.821,-0.05,开放申购,开放赎回,
2016-12-23,15,1.7990000000000002,1.7990000000000002,-1.21,开放申购,开放赎回,
2016-12-26,14,1.8330000000000002,1.8330000000000002,1.89,开放申购,开放赎回,
2016-12-27,13,1.844,1.844,0.6,开放申购,开放赎回,
2016-12-28,12,1.8430000000000002,1.8430000000000002,-0.05,开放申购,开放赎回,
2016-12-29,11,1.839,1.839,-0.22,开放申购,开放赎回,
2016-12-30,10,1.848,1.848,0.49,开放申购,开放赎回,
2016-12-31,9,1.848,1.848,0.0,开放申购,开放赎回,
2017-01-03,8,1.845,1.845,-0.16,开放申购,开放赎回,
2017-01-04,7,1.859,1.859,0.76,开放申购,开放赎回,
2017-01-05,6,1.86,1.86,0.05,开放申购,开放赎回,
2017-01-06,5,1.838,1.838,-1.18,开放申购,开放赎回,
2017-01-09,4,1.8419999999999999,1.8419999999999999,0.22,开放申购,开放赎回,
2017-01-10,3,1.829,1.829,-0.71,开放申购,开放赎回,
2017-01-11,2,1.815,1.815,-0.77,开放申购,开放赎回,
2017-01-12,1,1.8030000000000002,1.8030000000000002,-0.66,开放申购,开放赎回,
2017-01-13,0,1.7790000000000001,1.7790000000000001,-1.33,开放申购,开放赎回,
2017-01-16,39,1.734,1.734,-2.53,开放申购,开放赎回,
2017-01-17,38,1.7719999999999998,1.7719999999999998,2.19,开放申购,开放赎回,
2017-01-18,37,1.7590000000000001,1.7590000000000001,-0.73,开放申购,开放赎回,
2017-01-19,36,1.744,1.744,-0.85,开放申购,开放赎回,
2017-01-20,35,1.771,1.771,1.55,开放申购,开放赎回,
2017-01-23,34,1.788,1.788,0.96,开放申购,开放赎回,
2017-01-24,33,1.788,1.788,0.0,开放申购,开放赎回,
2017-01-25,32,1.7930000000000001,1.7930000000000001,0.28,开放申购,开放赎回,
2017-01-26,31,1.795,1.795,0.11,开放申购,开放赎回,
2017-02-03,30,1.794,1.794,-0.06,开放申购,开放赎回,
2017-02-06,29,1.8090000000000002,1.8090000000000002,0.84,开放申购,开放赎回,
2017-02-07,28,1.8130000000000002,1.8130000000000002,0.22,开放申购,开放赎回,
2017-02-08,27,1.824,1.824,0.61,开放申购,开放赎回,
2017-02-09,26,1.835,1.835,0.6,开放申购,开放赎回,
2017-02-10,25,1.828,1.828,-0.38,开放申购,开放赎回,
2017-02-13,24,1.84,1.84,0.66,开放申购,开放赎回,
2017-02-14,23,1.8359999999999999,1.8359999999999999,-0.22,开放申购,开放赎回,
2017-02-15,22,1.831,1.831,-0.27,开放申购,开放赎回,
2017-02-16,21,1.838,1.838,0.38,开放申购,开放赎回,
2017-02-17,20,1.831,1.831,-0.38,开放申购,开放赎回,
2017-02-20,19,1.825,1.825,-0.33,开放申购,开放赎回,
2017-02-21,18,1.844,1.844,1.04,开放申购,开放赎回,
2017-02-22,17,1.851,1.851,0.38,开放申购,开放赎回,
2017-02-23,16,1.845,1.845,-0.32,开放申购,开放赎回,
2017-02-24,15,1.86,1.86,0.81,开放申购,开放赎回,
2017-02-27,14,1.858,1.858,-0.11,开放申购,开放赎回,
2017-02-28,13,1.8769999999999998,1.8769999999999998,1.02,开放申购,开放赎回,
2017-03-01,12,1.881,1.881,0.21,开放申购,开放赎回,
2017-03-02,11,1.879,1.879,-0.11,开放申购,开放赎回,
2017-03-03,10,1.882,1.882,0.16,开放申购,开放赎回,
2017-03-06,9,1.916,1.916,1.81,开放申购,开放赎回,
2017-03-07,8,1.923,1.923,0.37,开放申购,开放赎回,
2017-03-08,7,1.921,1.921,-0.1,开放申购,开放赎回,
2017-03-09,6,1.912,1.912,-0.47,开放申购,开放赎回,
2017-03-10,5,1.929,1.929,0.89,开放申购,开放赎回,
2017-03-13,4,1.956,1.956,1.4,开放申购,开放赎回,
2017-03-14,3,1.9509999999999998,1.9509999999999998,-0.26,开放申购,开放赎回,
2017-03-15,2,1.939,1.939,-0.62,开放申购,开放赎回,
2017-03-16,1,1.964,1.964,1.29,开放申购,开放赎回,
2017-03-17,0,1.955,1.955,-0.46,开放申购,开放赎回,
2017-03-20,39,1.973,1.973,0.92,开放申购,开放赎回,
2017-03-21,38,1.982,1.982,0.46,开放申购,开放赎回,
2017-03-22,37,1.9909999999999999,1.9909999999999999,0.45,开放申购,开放赎回,
2017-03-23,36,2.006,2.006,0.75,开放申购,开放赎回,
2017-03-24,35,2.017,2.017,0.55,开放申购,开放赎回,
2017-03-27,34,2.013,2.013,-0.2,开放申购,开放赎回,
2017-03-28,33,2.0140000000000002,2.0140000000000002,0.05,开放申购,开放赎回,
2017-03-29,32,2.012,2.012,-0.1,开放申购,开放赎回,
2017-03-30,31,1.98,1.98,-1.59,开放申购,开放赎回,
2017-03-31,30,1.9780000000000002,1.9780000000000002,-0.1,开放申购,开放赎回,
2017-04-05,29,2.0140000000000002,2.0140000000000002,1.82,开放申购,开放赎回,
2017-04-06,28,2.015,2.015,0.05,开放申购,开放赎回,
2017-04-07,27,2.0180000000000002,2.0180000000000002,0.15,开放申购,开放赎回,
2017-04-10,26,1.996,1.996,-1.09,开放申购,开放赎回,
2017-04-11,25,2.0,2.0,0.2,开放申购,开放赎回,
2017-04-12,24,1.9809999999999999,1.9809999999999999,-0.95,开放申购,开放赎回,
2017-04-13,23,1.9980000000000002,1.9980000000000002,0.86,开放申购,开放赎回,
2017-04-14,22,1.972,1.972,-1.3,开放申购,开放赎回,
2017-04-17,21,1.965,1.965,-0.36,开放申购,开放赎回,
2017-04-18,20,1.9680000000000002,1.9680000000000002,0.15,开放申购,开放赎回,
2017-04-19,19,1.976,1.976,0.41,开放申购,开放赎回,
2017-04-20,18,1.993,1.993,0.86,开放申购,开放赎回,
2017-04-21,17,1.994,1.994,0.05,开放申购,开放赎回,
2017-04-24,16,1.975,1.975,-0.95,开放申购,开放赎回,
2017-04-25,15,1.984,1.984,0.46,开放申购,开放赎回,
2017-04-26,14,1.994,1.994,0.5,开放申购,开放赎回,
2017-04-27,13,2.015,2.015,1.05,开放申购,开放赎回,
2017-04-28,12,2.011,2.011,-0.2,开放申购,开放赎回,
2017-05-02,11,2.015,2.015,0.2,开放申购,开放赎回,
2017-05-03,10,2.012,2.012,-0.15,开放申购,开放赎回,
2017-05-04,9,2.005,2.005,-0.35,开放申购,开放赎回,
2017-05-05,8,1.985,1.985,-1.0,开放申购,开放赎回,
2017-05-08,7,1.964,1.964,-1.06,开放申购,开放赎回,
2017-05-09,6,1.969,1.969,0.25,开放申购,开放赎回,
2017-05-10,5,1.9709999999999999,1.9709999999999999,0.1,开放申购,开放赎回,
2017-05-11,4,1.98,1.98,0.46,开放申购,开放赎回,
2017-05-12,3,1.98,1.98,0.0,开放申购,开放赎回,
2017-05-15,2,1.994,1.994,0.71,开放申购,开放赎回,
2017-05-16,1,2.045,2.045,2.56,开放申购,开放赎回,
2017-05-17,0,2.036,2.036,-0.44,开放申购,开放赎回,
2017-05-18,39,2.028,2.028,-0.39,开放申购,开放赎回,
2017-05-19,38,2.015,2.015,-0.64,开放申购,开放赎回,
2017-05-22,37,2.008,2.008,-0.35,开放申购,开放赎回,
2017-05-23,36,2.012,2.012,0.2,开放申购,开放赎回,
2017-05-24,35,2.0140000000000002,2.0140000000000002,0.1,开放申购,开放赎回,
2017-05-25,34,2.015,2.015,0.05,开放申购,开放赎回,
2017-05-26,33,1.992,1.992,-1.14,开放申购,开放赎回,
2017-05-31,32,1.994,1.994,0.1,开放申购,开放赎回,
2017-06-01,31,1.969,1.969,-1.25,开放申购,开放赎回,
2017-06-02,30,1.963,1.963,-0.3,开放申购,开放赎回,
2017-06-05,29,1.974,1.974,0.56,开放申购,开放赎回,
2017-06-06,28,1.9769999999999999,1.9769999999999999,0.15,开放申购,开放赎回,
2017-06-07,27,2.015,2.015,1.92,开放申购,开放赎回,
2017-06-08,26,2.024,2.024,0.45,开放申购,开放赎回,
2017-06-09,25,2.03,2.03,0.3,开放申购,开放赎回,
2017-06-12,24,2.016,2.016,-0.69,开放申购,开放赎回,
2017-06-13,23,2.0340000000000003,2.0340000000000003,0.89,开放申购,开放赎回,
2017-06-14,22,2.028,2.028,-0.3,开放申购,开放赎回,
2017-06-15,21,2.037,2.037,0.44,开放申购,开放赎回,
2017-06-16,20,2.032,2.032,-0.25,开放申购,开放赎回,
2017-06-19,19,2.056,2.056,1.18,开放申购,开放赎回,
2017-06-20,18,2.062,2.062,0.29,开放申购,开放赎回,
2017-06-21,17,2.088,2.088,1.26,开放申购,开放赎回,
2017-06-22,16,2.0669999999999997,2.0669999999999997,-1.01,开放申购,开放赎回,
2017-06-23,15,2.083,2.083,0.77,开放申购,开放赎回,
2017-06-26,14,2.108,2.108,1.2,开放申购,开放赎回,
2017-06-27,13,2.101,2.101,-0.33,开放申购,开放赎回,
2017-06-28,12,2.085,2.085,-0.76,开放申购,开放赎回,
2017-06-29,11,2.097,2.097,0.58,开放申购,开放赎回,
2017-06-30,10,2.106,2.106,0.43,开放申购,开放赎回,
2017-07-03,9,2.12,2.12,0.66,开放申购,开放赎回,
2017-07-04,8,2.1109999999999998,2.1109999999999998,-0.42,开放申购,开放赎回,
2017-07-05,7,2.122,2.122,0.52,开放申购,开放赎回,
2017-07-06,6,2.133,2.133,0.52,开放申购,开放赎回,
2017-07-07,5,2.129,2.129,-0.19,开放申购,开放赎回,
2017-07-10,4,2.122,2.122,-0.33,开放申购,开放赎回,
2017-07-11,3,2.1180000000000003,2.1180000000000003,-0.19,开放申购,开放赎回,
2017-07-12,2,2.117,2.117,-0.05,开放申购,开放赎回,
2017-07-13,1,2.123,2.123,0.28,开放申购,开放赎回,
2017-07-14,0,2.121,2.121,-0.09,开放申购,开放赎回,
2017-07-17,39,2.073,2.073,-2.26,开放申购,开放赎回,
2017-07-18,38,2.0709999999999997,2.0709999999999997,-0.1,开放申购,开放赎回,
2017-07-19,37,2.0909999999999997,2.0909999999999997,0.97,开放申购,开放赎回,
2017-07-20,36,2.106,2.106,0.72,开放申购,开放赎回,
2017-07-21,35,2.117,2.117,0.52,开放申购,开放赎回,
2017-07-24,34,2.114,2.114,-0.14,开放申购,开放赎回,
2017-07-25,33,2.112,2.112,-0.09,开放申购,开放赎回,
2017-07-26,32,2.113,2.113,0.05,开放申购,开放赎回,
2017-07-27,31,2.131,2.131,0.85,开放申购,开放赎回,
2017-07-28,30,2.1519999999999997,2.1519999999999997,0.99,开放申购,开放赎回,
2017-07-31,29,2.16,2.16,0.37,开放申购,开放赎回,
2017-08-01,28,2.165,2.165,0.23,开放申购,开放赎回,
2017-08-02,27,2.156,2.156,-0.42,开放申购,开放赎回,
2017-08-03,26,2.165,2.165,0.42,开放申购,开放赎回,
2017-08-04,25,2.15,2.15,-0.69,开放申购,开放赎回,
2017-08-07,24,2.1630000000000003,2.1630000000000003,0.6,开放申购,开放赎回,
2017-08-08,23,2.17,2.17,0.32,开放申购,开放赎回,
2017-08-09,22,2.178,2.178,0.37,开放申购,开放赎回,
2017-08-10,21,2.166,2.166,-0.55,开放申购,开放赎回,
2017-08-11,20,2.158,2.158,-0.37,开放申购,开放赎回,
2017-08-14,19,2.187,2.187,1.34,开放申购,开放赎回,
2017-08-15,18,2.2030000000000003,2.2030000000000003,0.73,开放申购,开放赎回,
2017-08-16,17,2.213,2.213,0.45,开放申购,开放赎回,
2017-08-17,16,2.211,2.211,-0.09,开放申购,开放赎回,
2017-08-18,15,2.198,2.198,-0.59,开放申购,开放赎回,
2017-08-21,14,2.204,2.204,0.27,开放申购,开放赎回,
2017-08-22,13,2.199,2.199,-0.23,开放申购,开放赎回,
2017-08-23,12,2.2,2.2,0.05,开放申购,开放赎回,
2017-08-24,11,2.191,2.191,-0.41,开放申购,开放赎回,
2017-08-25,10,2.21,2.21,0.87,开放申购,开放赎回,
2017-08-28,9,2.225,2.225,0.68,开放申购,开放赎回,
2017-08-29,8,2.22,2.22,-0.22,开放申购,开放赎回,
2017-08-30,7,2.225,2.225,0.23,开放申购,开放赎回,
2017-08-31,6,2.225,2.225,0.0,开放申购,开放赎回,
2017-09-01,5,2.23,2.23,0.22,开放申购,开放赎回,
2017-09-04,4,2.244,2.244,0.63,开放申购,开放赎回,
2017-09-05,3,2.272,2.272,1.25,开放申购,开放赎回,
2017-09-06,2,2.272,2.272,0.0,开放申购,开放赎回,
2017-09-07,1,2.256,2.256,-0.7,开放申购,开放赎回,
2017-09-08,0,2.261,2.261,0.22,开放申购,开放赎回,
2017-09-11,39,2.267,2.267,0.27,开放申购,开放赎回,
2017-09-12,38,2.263,2.263,-0.18,开放申购,开放赎回,
2017-09-13,37,2.2769999999999997,2.2769999999999997,0.62,开放申购,开放赎回,
2017-09-14,36,2.286,2.286,0.4,开放申购,开放赎回,
2017-09-15,35,2.273,2.273,-0.57,开放申购,开放赎回,
2017-09-18,34,2.3,2.3,1.19,开放申购,开放赎回,
2017-09-19,33,2.296,2.296,-0.17,开放申购,开放赎回,
2017-09-20,32,2.3080000000000003,2.3080000000000003,0.52,开放申购,开放赎回,
2017-09-21,31,2.298,2.298,-0.43,开放申购,开放赎回,
2017-09-22,30,1.903,2.303,0.22,开放申购,开放赎回,每份派现金0.4000元
2017-09-25,29,1.892,2.292,-0.58,开放申购,开放赎回,
2017-09-26,28,1.889,2.289,-0.16,开放申购,开放赎回,
2017-09-27,27,1.9080000000000001,2.3080000000000003,1.01,开放申购,开放赎回,
2017-09-28,26,1.906,2.306,-0.1,开放申购,开放赎回,
2017-09-29,25,1.921,2.3209999999999997,0.79,开放申购,开放赎回,
2017-10-09,24,1.9480000000000002,2.3480000000000003,1.41,开放申购,开放赎回,
2017-10-10,23,1.955,2.355,0.36,开放申购,开放赎回,
2017-10-11,22,1.944,2.344,-0.56,开放申购,开放赎回,
2017-10-12,21,1.954,2.354,0.51,开放申购,开放赎回,
2017-10-13,20,1.9680000000000002,2.3680000000000003,0.72,开放申购,开放赎回,
2017-10-16,19,1.956,2.356,-0.61,开放申购,开放赎回,
2017-10-17,18,1.954,2.354,-0.1,开放申购,开放赎回,
2017-10-18,17,1.965,2.365,0.56,开放申购,开放赎回,
2017-10-19,16,1.9509999999999998,2.351,-0.71,开放申购,开放赎回,
2017-10-20,15,1.953,2.353,0.1,开放申购,开放赎回,
2017-10-23,14,1.97,2.37,0.87,开放申购,开放赎回,
2017-10-24,13,1.975,2.375,0.25,开放申购,开放赎回,
2017-10-25,12,1.974,2.374,-0.05,开放申购,开放赎回,
2017-10-26,11,1.9880000000000002,2.388,0.71,开放申购,开放赎回,
2017-10-27,10,1.986,2.386,-0.1,开放申购,开放赎回,
2017-10-30,9,2.0,2.4,0.7,开放申购,开放赎回,
2017-10-31,8,2.026,2.426,1.3,开放申购,开放赎回,
2017-11-01,7,2.013,2.4130000000000003,-0.64,开放申购,开放赎回,
2017-11-02,6,2.0,2.4,-0.65,开放申购,开放赎回,
2017-11-03,5,1.99,2.39,-0.5,开放申购,开放赎回,
2017-11-06,4,2.019,2.419,1.46,开放申购,开放赎回,
2017-11-07,3,2.052,2.452,1.63,开放申购,开放赎回,
2017-11-08,2,2.045,2.445,-0.34,开放申购,开放赎回,
2017-11-09,1,2.063,2.463,0.88,限制大额申购,开放赎回,
2017-11-10,0,2.085,2.485,1.07,限制大额申购,开放赎回,
2017-11-13,39,2.1069999999999998,2.5069999999999997,1.06,限制大额申购,开放赎回,
2017-11-14,38,2.086,2.4859999999999998,-1.0,限制大额申购,开放赎回,
2017-11-15,37,2.072,2.472,-0.67,限制大额申购,开放赎回,
2017-11-16,36,2.076,2.476,0.19,限制大额申购,开放赎回,
2017-11-17,35,2.046,2.4459999999999997,-1.45,限制大额申购,开放赎回,
2017-11-20,34,2.089,2.489,2.1,限制大额申购,开放赎回,
2017-11-21,33,2.0980000000000003,2.498,0.43,限制大额申购,开放赎回,
2017-11-22,32,2.096,2.496,-0.1,限制大额申购,开放赎回,
2017-11-23,31,2.037,2.437,-2.81,限制大额申购,开放赎回,
2017-11-24,30,2.025,2.425,-0.59,限制大额申购,开放赎回,
2017-11-27,29,1.985,2.385,-1.98,限制大额申购,开放赎回,
2017-11-28,28,2.008,2.408,1.16,限制大额申购,开放赎回,
2017-11-29,27,1.9969999999999999,2.397,-0.55,限制大额申购,开放赎回,
2017-11-30,26,1.972,2.372,-1.25,限制大额申购,开放赎回,
2017-12-01,25,2.001,2.401,1.47,限制大额申购,开放赎回,
2017-12-04,24,2.004,2.404,0.15,限制大额申购,开放赎回,
2017-12-05,23,1.9780000000000002,2.378,-1.3,限制大额申购,开放赎回,
2017-12-06,22,1.989,2.3890000000000002,0.56,限制大额申购,开放赎回,
2017-12-07,21,1.976,2.376,-0.65,限制大额申购,开放赎回,
2017-12-08,20,1.994,2.394,0.91,限制大额申购,开放赎回,
2017-12-11,19,2.0380000000000003,2.438,2.21,限制大额申购,开放赎回,
2017-12-12,18,2.023,2.423,-0.74,限制大额申购,开放赎回,
2017-12-13,17,2.042,2.4419999999999997,0.94,限制大额申购,开放赎回,
2017-12-14,16,2.037,2.437,-0.24,限制大额申购,开放赎回,
2017-12-15,15,2.022,2.4219999999999997,-0.74,限制大额申购,开放赎回,
2017-12-18,14,2.012,2.412,-0.49,限制大额申购,开放赎回,
2017-12-19,13,2.029,2.4290000000000003,0.84,限制大额申购,开放赎回,
2017-12-20,12,2.024,2.424,-0.25,限制大额申购,开放赎回,
2017-12-21,11,2.051,2.451,1.33,限制大额申购,开放赎回,
2017-12-22,10,2.043,2.443,-0.39,限制大额申购,开放赎回,
2017-12-25,9,2.0340000000000003,2.434,-0.44,限制大额申购,开放赎回,
2017-12-26,8,2.039,2.439,0.25,限制大额申购,开放赎回,
2017-12-27,7,2.013,2.4130000000000003,-1.28,限制大额申购,开放赎回,
2017-12-28,6,2.024,2.424,0.55,限制大额申购,开放赎回,
2017-12-29,5,2.039,2.439,0.74,限制大额申购,开放赎回,
2017-12-31,4,2.039,2.439,,限制大额申购,开放赎回,
2018-01-02,3,2.057,2.457,0.88,限制大额申购,开放赎回,
2018-01-03,2,2.068,2.468,0.53,限制大额申购,开放赎回,
2018-01-04,1,2.073,2.4730000000000003,0.24,限制大额申购,开放赎回,
2018-01-05,0,2.074,2.474,0.05,限制大额申购,开放赎回,
2018-01-08,39,2.0709999999999997,2.471,-0.14,限制大额申购,开放赎回,
2018-01-09,38,2.076,2.476,0.24,限制大额申购,开放赎回,
2018-01-10,37,2.09,2.49,0.67,限制大额申购,开放赎回,
2018-01-11,36,2.083,2.483,-0.33,限制大额申购,开放赎回,
2018-01-12,35,2.081,2.481,-0.1,限制大额申购,开放赎回,
2018-01-15,34,2.062,2.4619999999999997,-0.91,限制大额申购,开放赎回,
2018-01-16,33,2.063,2.463,0.05,限制大额申购,开放赎回,
2018-01-17,32,2.0580000000000003,2.458,-0.24,限制大额申购,开放赎回,
2018-01-18,31,2.065,2.465,0.34,限制大额申购,开放赎回,
2018-01-19,30,2.0540000000000003,2.454,-0.53,限制大额申购,开放赎回,
2018-01-22,29,2.082,2.4819999999999998,1.36,限制大额申购,开放赎回,
2018-01-23,28,2.105,2.505,1.1,限制大额申购,开放赎回,
2018-01-24,27,2.1109999999999998,2.511,0.29,限制大额申购,开放赎回,
2018-01-25,26,2.093,2.4930000000000003,-0.85,限制大额申购,开放赎回,
2018-01-26,25,2.088,2.488,-0.24,限制大额申购,开放赎回,
2018-01-29,24,2.045,2.445,-2.06,限制大额申购,开放赎回,
2018-01-30,23,2.04,2.44,-0.24,限制大额申购,开放赎回,
2018-01-31,22,2.048,2.448,0.39,限制大额申购,开放赎回,
2018-02-01,21,2.028,2.428,-0.98,限制大额申购,开放赎回,
2018-02-02,20,2.048,2.448,0.99,限制大额申购,开放赎回,
2018-02-05,19,2.0380000000000003,2.438,-0.49,限制大额申购,开放赎回,
2018-02-06,18,1.972,2.372,-3.24,限制大额申购,开放赎回,
2018-02-07,17,1.952,2.352,-1.01,限制大额申购,开放赎回,
2018-02-08,16,1.9869999999999999,2.387,1.79,限制大额申购,开放赎回,
2018-02-09,15,1.922,2.322,-3.27,限制大额申购,开放赎回,
2018-02-12,14,1.994,2.394,3.75,限制大额申购,开放赎回,
2018-02-13,13,2.006,2.406,0.6,限制大额申购,开放赎回,
2018-02-14,12,2.0140000000000002,2.414,0.4,限制大额申购,开放赎回,
2018-02-22,11,2.061,2.461,2.33,限制大额申购,开放赎回,
2018-02-23,10,2.048,2.448,-0.63,限制大额申购,开放赎回,
2018-02-26,9,2.089,2.489,2.0,限制大额申购,开放赎回,
2018-02-27,8,2.08,2.48,-0.43,限制大额申购,开放赎回,
2018-02-28,7,2.081,2.481,0.05,限制大额申购,开放赎回,
2018-03-01,6,2.11,2.51,1.39,限制大额申购,开放赎回,
2018-03-02,5,2.094,2.494,-0.76,限制大额申购,开放赎回,
2018-03-05,4,2.101,2.501,0.33,开放申购,开放赎回,
2018-03-06,3,2.128,2.528,1.29,开放申购,开放赎回,
2018-03-07,2,2.122,2.522,-0.28,开放申购,开放赎回,
2018-03-08,1,2.14,2.54,0.85,开放申购,开放赎回,
2018-03-09,0,2.155,2.555,0.7,开放申购,开放赎回,
2018-03-12,39,2.166,2.5660000000000003,0.51,开放申购,开放赎回,
2018-03-13,38,2.151,2.551,-0.69,开放申购,开放赎回,
2018-03-14,37,2.129,2.529,-1.02,开放申购,开放赎回,
2018-03-15,36,2.134,2.5340000000000003,0.23,开放申购,开放赎回,
2018-03-16,35,2.109,2.509,-1.17,开放申购,开放赎回,
2018-03-19,34,2.116,2.516,0.33,开放申购,开放赎回,
2018-03-20,33,2.128,2.528,0.57,开放申购,开放赎回,
2018-03-21,32,2.1180000000000003,2.5180000000000002,-0.47,开放申购,开放赎回,
2018-03-22,31,2.093,2.4930000000000003,-1.18,开放申购,开放赎回,
2018-03-23,30,2.033,2.4330000000000003,-2.87,开放申购,开放赎回,
2018-03-26,29,2.064,2.464,1.52,开放申购,开放赎回,
2018-03-27,28,2.095,2.495,1.5,开放申购,开放赎回,
2018-03-28,27,2.066,2.4659999999999997,-1.38,开放申购,开放赎回,
2018-03-29,26,2.079,2.479,0.63,开放申购,开放赎回,
2018-03-30,25,2.092,2.492,0.63,开放申购,开放赎回,
2018-04-02,24,2.086,2.4859999999999998,-0.29,开放申购,开放赎回,
2018-04-03,23,2.063,2.463,-1.1,开放申购,开放赎回,
2018-04-04,22,2.049,2.449,-0.68,开放申购,开放赎回,
2018-04-09,21,2.045,2.445,-0.2,开放申购,开放赎回,
2018-04-10,20,2.08,2.48,1.71,开放申购,开放赎回,
2018-04-11,19,2.102,2.502,1.06,开放申购,开放赎回,
2018-04-12,18,2.09,2.49,-0.57,开放申购,开放赎回,
2018-04-13,17,2.076,2.476,-0.67,开放申购,开放赎回,
2018-04-16,16,2.055,2.455,-1.01,开放申购,开放赎回,
2018-04-17,15,2.013,2.4130000000000003,-2.04,开放申购,开放赎回,
2018-04-18,14,2.032,2.432,0.94,开放申购,开放赎回,
2018-04-19,13,2.0469999999999997,2.447,0.74,开放申购,开放赎回,
