净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-04-12,1.6685,1.6685,-0.78,开放申购,开放赎回,nan
2016-04-13,1.6911,1.6911,1.35,开放申购,开放赎回,nan
2016-04-14,1.7049,1.7049,0.82,开放申购,开放赎回,nan
2016-04-15,1.6998,1.6998,-0.3,开放申购,开放赎回,nan
2016-04-18,1.6733,1.6733,-1.56,开放申购,开放赎回,nan
2016-04-19,1.6791,1.6791,0.35,开放申购,开放赎回,nan
2016-04-20,1.6063,1.6063,-4.34,开放申购,开放赎回,nan
2016-04-21,1.5938,1.5938,-0.78,开放申购,开放赎回,nan
2016-04-22,1.6037,1.6037,0.62,开放申购,开放赎回,nan
2016-04-25,1.5957,1.5957,-0.5,开放申购,开放赎回,nan
2016-04-26,1.613,1.613,1.08,开放申购,开放赎回,nan
2016-04-27,1.6058,1.6058,-0.45,开放申购,开放赎回,nan
2016-04-28,1.5992,1.5992,-0.41,开放申购,开放赎回,nan
2016-04-29,1.5986,1.5986,-0.04,开放申购,开放赎回,nan
2016-05-03,1.6446,1.6446,2.88,开放申购,开放赎回,nan
2016-05-04,1.6456,1.6456,0.06,开放申购,开放赎回,nan
2016-05-05,1.6542,1.6542,0.52,开放申购,开放赎回,nan
2016-05-06,1.5942,1.5942,-3.63,开放申购,开放赎回,nan
2016-05-09,1.5389,1.5389,-3.47,开放申购,开放赎回,nan
2016-05-10,1.5375,1.5375,-0.09,开放申购,开放赎回,nan
2016-05-11,1.5338,1.5338,-0.24,开放申购,开放赎回,nan
2016-05-12,1.5343,1.5343,0.03,开放申购,开放赎回,nan
2016-05-13,1.5315,1.5315,-0.18,开放申购,开放赎回,nan
2016-05-16,1.5566,1.5566,1.64,开放申购,开放赎回,nan
2016-05-17,1.552,1.552,-0.3,开放申购,开放赎回,nan
2016-05-18,1.5114,1.5114,-2.62,开放申购,开放赎回,nan
2016-05-19,1.5209,1.5209,0.63,开放申购,开放赎回,nan
2016-05-20,1.538,1.538,1.12,开放申购,开放赎回,nan
2016-05-23,1.5576,1.5576,1.27,开放申购,开放赎回,nan
2016-05-24,1.5409,1.5409,-1.07,开放申购,开放赎回,nan
2016-05-25,1.5341,1.5341,-0.44,开放申购,开放赎回,nan
2016-05-26,1.5414,1.5414,0.48,开放申购,开放赎回,nan
2016-05-27,1.541,1.541,-0.03,开放申购,开放赎回,nan
2016-05-30,1.5343,1.5343,-0.43,开放申购,开放赎回,nan
2016-05-31,1.5947,1.5947,3.94,开放申购,开放赎回,nan
2016-06-01,1.6015,1.6015,0.43,开放申购,开放赎回,nan
2016-06-02,1.6115,1.6115,0.62,开放申购,开放赎回,nan
2016-06-03,1.6169,1.6169,0.34,开放申购,开放赎回,nan
2016-06-06,1.6213,1.6213,0.27,开放申购,开放赎回,nan
2016-06-07,1.6201,1.6201,-0.07,开放申购,开放赎回,nan
2016-06-08,1.616,1.616,-0.25,开放申购,开放赎回,nan
2016-06-13,1.5477,1.5477,-4.23,开放申购,开放赎回,nan
2016-06-14,1.5507,1.5507,0.19,开放申购,开放赎回,nan
2016-06-15,1.5985,1.5985,3.08,开放申购,开放赎回,nan
2016-06-16,1.5931,1.5931,-0.34,开放申购,开放赎回,nan
2016-06-17,1.6018,1.6018,0.55,开放申购,开放赎回,nan
2016-06-20,1.6076,1.6076,0.36,开放申购,开放赎回,nan
2016-06-21,1.5913,1.5913,-1.01,开放申购,开放赎回,nan
2016-06-22,1.6142,1.6142,1.44,开放申购,开放赎回,nan
2016-06-23,1.6069,1.6069,-0.45,开放申购,开放赎回,nan
2016-06-24,1.5882,1.5882,-1.16,开放申购,开放赎回,nan
2016-06-27,1.6241,1.6241,2.26,开放申购,开放赎回,nan
2016-06-28,1.6405,1.6405,1.01,开放申购,开放赎回,nan
2016-06-29,1.6444,1.6444,0.24,开放申购,开放赎回,nan
2016-06-30,1.6455,1.6455,0.07,开放申购,开放赎回,nan
2016-07-01,1.6429,1.6429,-0.16,开放申购,开放赎回,nan
2016-07-04,1.6735,1.6735,1.86,开放申购,开放赎回,nan
2016-07-05,1.6829,1.6829,0.56,开放申购,开放赎回,nan
2016-07-06,1.69,1.69,0.42,开放申购,开放赎回,nan
2016-07-07,1.6961,1.6961,0.36,开放申购,开放赎回,nan
2016-07-08,1.6921,1.6921,-0.24,开放申购,开放赎回,nan
2016-07-11,1.6954,1.6954,0.2,开放申购,开放赎回,nan
2016-07-12,1.7159,1.7159,1.21,开放申购,开放赎回,nan
2016-07-13,1.7294,1.7294,0.79,开放申购,开放赎回,nan
2016-07-14,1.7319,1.7319,0.14,开放申购,开放赎回,nan
2016-07-15,1.7289,1.7289,-0.17,开放申购,开放赎回,nan
2016-07-18,1.7211,1.7211,-0.45,开放申购,开放赎回,nan
2016-07-19,1.7253,1.7253,0.24,开放申购,开放赎回,nan
2016-07-20,1.7219,1.7219,-0.2,开放申购,开放赎回,nan
2016-07-21,1.7281,1.7281,0.36,开放申购,开放赎回,nan
2016-07-22,1.7152,1.7152,-0.75,开放申购,开放赎回,nan
2016-07-25,1.7195,1.7195,0.25,开放申购,开放赎回,nan
2016-07-26,1.741,1.741,1.25,开放申购,开放赎回,nan
2016-07-27,1.6737,1.6737,-3.87,开放申购,开放赎回,nan
2016-07-28,1.6768,1.6768,0.19,开放申购,开放赎回,nan
2016-07-29,1.6667,1.6667,-0.6,开放申购,开放赎回,nan
2016-08-01,1.6429,1.6429,-1.43,开放申购,开放赎回,nan
2016-08-02,1.658,1.658,0.92,开放申购,开放赎回,nan
2016-08-03,1.6658,1.6658,0.47,开放申购,开放赎回,nan
2016-08-04,1.676,1.676,0.61,开放申购,开放赎回,nan
2016-08-05,1.6676,1.6676,-0.5,开放申购,开放赎回,nan
2016-08-08,1.6903,1.6903,1.36,开放申购,开放赎回,nan
2016-08-09,1.7035,1.7035,0.78,开放申购,开放赎回,nan
2016-08-10,1.6979,1.6979,-0.33,开放申购,开放赎回,nan
2016-08-11,1.6751,1.6751,-1.34,开放申购,开放赎回,nan
2016-08-12,1.6931,1.6931,1.07,开放申购,开放赎回,nan
2016-08-15,1.7306,1.7306,2.21,开放申购,开放赎回,nan
2016-08-16,1.7375,1.7375,0.4,开放申购,开放赎回,nan
2016-08-17,1.7423,1.7423,0.28,开放申购,开放赎回,nan
2016-08-18,1.7426,1.7426,0.02,开放申购,开放赎回,nan
2016-08-19,1.7456,1.7456,0.17,开放申购,开放赎回,nan
2016-08-22,1.726,1.726,-1.12,开放申购,开放赎回,nan
2016-08-23,1.7278,1.7278,0.1,开放申购,开放赎回,nan
2016-08-24,1.7299,1.7299,0.12,开放申购,开放赎回,nan
2016-08-25,1.7167,1.7167,-0.76,开放申购,开放赎回,nan
2016-08-26,1.7241,1.7241,0.43,开放申购,开放赎回,nan
2016-08-29,1.7284,1.7284,0.25,开放申购,开放赎回,nan
2016-08-30,1.7282,1.7282,-0.01,开放申购,开放赎回,nan
2016-08-31,1.7306,1.7306,0.14,开放申购,开放赎回,nan
2016-09-01,1.7178,1.7178,-0.74,开放申购,开放赎回,nan
2016-09-02,1.7115,1.7115,-0.37,开放申购,开放赎回,nan
2016-09-05,1.7204,1.7204,0.52,开放申购,开放赎回,nan
2016-09-06,1.7465,1.7465,1.52,开放申购,开放赎回,nan
2016-09-07,1.7472,1.7472,0.04,开放申购,开放赎回,nan
2016-09-08,1.7529,1.7529,0.33,开放申购,开放赎回,nan
2016-09-09,1.7413,1.7413,-0.66,开放申购,开放赎回,nan
2016-09-12,1.6957,1.6957,-2.62,开放申购,开放赎回,nan
2016-09-13,1.7027,1.7027,0.41,开放申购,开放赎回,nan
2016-09-14,1.6925,1.6925,-0.6,开放申购,开放赎回,nan
2016-09-19,1.7092,1.7092,0.99,开放申购,开放赎回,nan
2016-09-20,1.7088,1.7088,-0.02,开放申购,开放赎回,nan
2016-09-21,1.7098,1.7098,0.06,开放申购,开放赎回,nan
2016-09-22,1.7207,1.7207,0.64,开放申购,开放赎回,nan
2016-09-23,1.7174,1.7174,-0.19,开放申购,开放赎回,nan
2016-09-26,1.6855,1.6855,-1.86,开放申购,开放赎回,nan
2016-09-27,1.6963,1.6963,0.64,开放申购,开放赎回,nan
2016-09-28,1.6953,1.6953,-0.06,开放申购,开放赎回,nan
2016-09-29,1.7005,1.7005,0.31,开放申购,开放赎回,nan
2016-09-30,1.7079,1.7079,0.44,开放申购,开放赎回,nan
2016-10-10,1.7381,1.7381,1.77,开放申购,开放赎回,nan
2016-10-11,1.7476,1.7476,0.55,开放申购,开放赎回,nan
2016-10-12,1.7467,1.7467,-0.05,开放申购,开放赎回,nan
2016-10-13,1.7475,1.7475,0.05,开放申购,开放赎回,nan
2016-10-14,1.7437,1.7437,-0.22,开放申购,开放赎回,nan
2016-10-17,1.7296,1.7296,-0.81,开放申购,开放赎回,nan
2016-10-18,1.7541,1.7541,1.42,开放申购,开放赎回,nan
2016-10-19,1.7506,1.7506,-0.2,开放申购,开放赎回,nan
2016-10-20,1.7517,1.7517,0.06,开放申购,开放赎回,nan
2016-10-21,1.7459,1.7459,-0.33,开放申购,开放赎回,nan
2016-10-24,1.7628,1.7628,0.97,开放申购,开放赎回,nan
2016-10-25,1.7685,1.7685,0.32,开放申购,开放赎回,nan
2016-10-26,1.7602,1.7602,-0.47,开放申购,开放赎回,nan
2016-10-27,1.7571,1.7571,-0.18,开放申购,开放赎回,nan
2016-10-28,1.7421,1.7421,-0.85,开放申购,开放赎回,nan
2016-10-31,1.741,1.741,-0.06,开放申购,开放赎回,nan
2016-11-01,1.7553,1.7553,0.82,开放申购,开放赎回,nan
2016-11-02,1.742,1.742,-0.76,开放申购,开放赎回,nan
2016-11-03,1.7494,1.7494,0.42,开放申购,开放赎回,nan
2016-11-04,1.7436,1.7436,-0.33,开放申购,开放赎回,nan
2016-11-07,1.7448,1.7448,0.07,开放申购,开放赎回,nan
2016-11-08,1.7536,1.7536,0.5,开放申购,开放赎回,nan
2016-11-09,1.7413,1.7413,-0.7,开放申购,开放赎回,nan
2016-11-10,1.7626,1.7626,1.22,开放申购,开放赎回,nan
2016-11-11,1.7752,1.7752,0.71,开放申购,开放赎回,nan
2016-11-14,1.7826,1.7826,0.42,开放申购,开放赎回,nan
2016-11-15,1.7892,1.7892,0.37,开放申购,开放赎回,nan
2016-11-16,1.7913,1.7913,0.12,开放申购,开放赎回,nan
2016-11-17,1.7898,1.7898,-0.08,开放申购,开放赎回,nan
2016-11-18,1.7817,1.7817,-0.45,开放申购,开放赎回,nan
2016-11-21,1.7841,1.7841,0.13,开放申购,开放赎回,nan
2016-11-22,1.7968,1.7968,0.71,开放申购,开放赎回,nan
2016-11-23,1.7896,1.7896,-0.4,开放申购,开放赎回,nan
2016-11-24,1.7873,1.7873,-0.13,开放申购,开放赎回,nan
2016-11-25,1.7947,1.7947,0.41,开放申购,开放赎回,nan
2016-11-28,1.7997,1.7997,0.28,开放申购,开放赎回,nan
2016-11-29,1.7864,1.7864,-0.74,开放申购,开放赎回,nan
2016-11-30,1.7771,1.7771,-0.52,开放申购,开放赎回,nan
2016-12-01,1.7867,1.7867,0.54,开放申购,开放赎回,nan
2016-12-02,1.761,1.761,-1.44,开放申购,开放赎回,nan
2016-12-05,1.7521,1.7521,-0.51,开放申购,开放赎回,nan
2016-12-06,1.7536,1.7536,0.09,开放申购,开放赎回,nan
2016-12-07,1.7703,1.7703,0.95,开放申购,开放赎回,nan
2016-12-08,1.7632,1.7632,-0.4,开放申购,开放赎回,nan
2016-12-09,1.7592,1.7592,-0.23,开放申购,开放赎回,nan
2016-12-12,1.6928,1.6928,-3.77,开放申购,开放赎回,nan
2016-12-13,1.7,1.7,0.43,开放申购,开放赎回,nan
2016-12-14,1.6911,1.6911,-0.52,开放申购,开放赎回,nan
2016-12-15,1.7009,1.7009,0.58,开放申购,开放赎回,nan
2016-12-16,1.7112,1.7112,0.61,开放申购,开放赎回,nan
2016-12-19,1.7117,1.7117,0.03,开放申购,开放赎回,nan
2016-12-20,1.7069,1.7069,-0.28,开放申购,开放赎回,nan
2016-12-21,1.7191,1.7191,0.71,开放申购,开放赎回,nan
2016-12-22,1.7177,1.7177,-0.08,开放申购,开放赎回,nan
2016-12-23,1.7033,1.7033,-0.84,开放申购,开放赎回,nan
2016-12-26,1.7066,1.7066,0.19,开放申购,开放赎回,nan
2016-12-27,1.7056,1.7056,-0.06,开放申购,开放赎回,nan
2016-12-28,1.7013,1.7013,-0.25,开放申购,开放赎回,nan
2016-12-29,1.6975,1.6975,-0.22,开放申购,开放赎回,nan
2016-12-30,1.7001,1.7001,0.15,开放申购,开放赎回,nan
2016-12-31,1.7001,1.7001,0.0,开放申购,开放赎回,nan
2017-01-03,1.7146,1.7146,0.85,开放申购,开放赎回,nan
2017-01-04,1.7335,1.7335,1.1,开放申购,开放赎回,nan
2017-01-05,1.7347,1.7347,0.07,开放申购,开放赎回,nan
2017-01-06,1.728,1.728,-0.39,开放申购,开放赎回,nan
2017-01-09,1.7389,1.7389,0.63,开放申购,开放赎回,nan
2017-01-10,1.7339,1.7339,-0.29,开放申购,开放赎回,nan
2017-01-11,1.7186,1.7186,-0.88,开放申购,开放赎回,nan
2017-01-12,1.7038,1.7038,-0.86,开放申购,开放赎回,nan
2017-01-13,1.6843,1.6843,-1.14,开放申购,开放赎回,nan
2017-01-16,1.6417,1.6417,-2.53,开放申购,开放赎回,nan
2017-01-17,1.6555,1.6555,0.84,开放申购,开放赎回,nan
2017-01-18,1.6527,1.6527,-0.17,开放申购,开放赎回,nan
2017-01-19,1.6465,1.6465,-0.38,开放申购,开放赎回,nan
2017-01-20,1.6666,1.6666,1.22,开放申购,开放赎回,nan
2017-01-23,1.6794,1.6794,0.77,开放申购,开放赎回,nan
2017-01-24,1.6779,1.6779,-0.09,开放申购,开放赎回,nan
2017-01-25,1.682,1.682,0.24,开放申购,开放赎回,nan
2017-01-26,1.693,1.693,0.65,开放申购,开放赎回,nan
2017-02-03,1.6886,1.6886,-0.26,开放申购,开放赎回,nan
2017-02-06,1.7018,1.7018,0.78,开放申购,开放赎回,nan
2017-02-07,1.7009,1.7009,-0.05,开放申购,开放赎回,nan
2017-02-08,1.7105,1.7105,0.56,开放申购,开放赎回,nan
2017-02-09,1.7208,1.7208,0.6,开放申购,开放赎回,nan
2017-02-10,1.7224,1.7224,0.09,开放申购,开放赎回,nan
2017-02-13,1.7311,1.7311,0.51,开放申购,开放赎回,nan
2017-02-14,1.7325,1.7325,0.08,开放申购,开放赎回,nan
2017-02-15,1.7164,1.7164,-0.93,开放申购,开放赎回,nan
2017-02-16,1.7286,1.7286,0.71,开放申购,开放赎回,nan
2017-02-17,1.7156,1.7156,-0.75,开放申购,开放赎回,nan
2017-02-20,1.7357,1.7357,1.17,开放申购,开放赎回,nan
2017-02-21,1.7486,1.7486,0.74,开放申购,开放赎回,nan
2017-02-22,1.7589,1.7589,0.59,开放申购,开放赎回,nan
2017-02-23,1.7589,1.7589,0.0,开放申购,开放赎回,nan
2017-02-24,1.76,1.76,0.06,开放申购,开放赎回,nan
2017-02-27,1.7466,1.7466,-0.76,开放申购,开放赎回,nan
2017-02-28,1.7536,1.7536,0.4,开放申购,开放赎回,nan
2017-03-01,1.7585,1.7585,0.28,开放申购,开放赎回,nan
2017-03-02,1.7504,1.7504,-0.46,开放申购,开放赎回,nan
2017-03-03,1.7551,1.7551,0.27,开放申购,开放赎回,nan
2017-03-06,1.7719,1.7719,0.96,开放申购,开放赎回,nan
2017-03-07,1.7734,1.7734,0.08,开放申购,开放赎回,nan
2017-03-08,1.767,1.767,-0.36,开放申购,开放赎回,nan
2017-03-09,1.7526,1.7526,-0.81,开放申购,开放赎回,nan
2017-03-10,1.7552,1.7552,0.15,开放申购,开放赎回,nan
2017-03-13,1.771,1.771,0.9,开放申购,开放赎回,nan
2017-03-14,1.7675,1.7675,-0.2,开放申购,开放赎回,nan
2017-03-15,1.7659,1.7659,-0.09,开放申购,开放赎回,nan
2017-03-16,1.7811,1.7811,0.86,开放申购,开放赎回,nan
2017-03-17,1.7663,1.7663,-0.83,开放申购,开放赎回,nan
2017-03-20,1.7698,1.7698,0.2,开放申购,开放赎回,nan
2017-03-21,1.7744,1.7744,0.26,开放申购,开放赎回,nan
2017-03-22,1.7707,1.7707,-0.21,开放申购,开放赎回,nan
2017-03-23,1.7741,1.7741,0.19,开放申购,开放赎回,nan
2017-03-24,1.7838,1.7838,0.55,开放申购,开放赎回,nan
2017-03-27,1.7761,1.7761,-0.43,开放申购,开放赎回,nan
2017-03-28,1.772,1.772,-0.23,开放申购,开放赎回,nan
2017-03-29,1.7676,1.7676,-0.25,开放申购,开放赎回,nan
2017-03-30,1.7412,1.7412,-1.49,开放申购,开放赎回,nan
2017-03-31,1.747,1.747,0.33,开放申购,开放赎回,nan
2017-04-05,1.7806,1.7806,1.92,开放申购,开放赎回,nan
2017-04-06,1.7854,1.7854,0.27,开放申购,开放赎回,nan
2017-04-07,1.7904,1.7904,0.28,开放申购,开放赎回,nan
2017-04-10,1.7871,1.7871,-0.18,开放申购,开放赎回,nan
2017-04-11,1.8029,1.8029,0.88,开放申购,开放赎回,nan
2017-04-12,1.7894,1.7894,-0.75,开放申购,开放赎回,nan
2017-04-13,1.7999,1.7999,0.59,开放申购,开放赎回,nan
2017-04-14,1.7775,1.7775,-1.24,开放申购,开放赎回,nan
2017-04-17,1.7592,1.7592,-1.03,开放申购,开放赎回,nan
2017-04-18,1.7496,1.7496,-0.55,开放申购,开放赎回,nan
2017-04-19,1.7322,1.7322,-0.99,开放申购,开放赎回,nan
2017-04-20,1.7316,1.7316,-0.03,开放申购,开放赎回,nan
2017-04-21,1.7195,1.7195,-0.7,开放申购,开放赎回,nan
2017-04-24,1.6778,1.6778,-2.43,开放申购,开放赎回,nan
2017-04-25,1.6836,1.6836,0.35,开放申购,开放赎回,nan
2017-04-26,1.6878,1.6878,0.25,开放申购,开放赎回,nan
2017-04-27,1.692,1.692,0.25,开放申购,开放赎回,nan
2017-04-28,1.6971,1.6971,0.3,开放申购,开放赎回,nan
2017-05-02,1.698,1.698,0.05,开放申购,开放赎回,nan
2017-05-03,1.6933,1.6933,-0.28,开放申购,开放赎回,nan
2017-05-04,1.688,1.688,-0.31,开放申购,开放赎回,nan
2017-05-05,1.6659,1.6659,-1.31,开放申购,开放赎回,nan
2017-05-08,1.6359,1.6359,-1.8,开放申购,开放赎回,nan
2017-05-09,1.6448,1.6448,0.54,开放申购,开放赎回,nan
2017-05-10,1.6128,1.6128,-1.95,开放申购,开放赎回,nan
2017-05-11,1.609,1.609,-0.24,开放申购,开放赎回,nan
2017-05-12,1.607,1.607,-0.12,开放申购,开放赎回,nan
2017-05-15,1.6152,1.6152,0.51,开放申购,开放赎回,nan
2017-05-16,1.647,1.647,1.97,开放申购,开放赎回,nan
2017-05-17,1.6507,1.6507,0.22,开放申购,开放赎回,nan
2017-05-18,1.6377,1.6377,-0.79,开放申购,开放赎回,nan
2017-05-19,1.6375,1.6375,-0.01,开放申购,开放赎回,nan
2017-05-22,1.6152,1.6152,-1.36,开放申购,开放赎回,nan
2017-05-23,1.5836,1.5836,-1.96,开放申购,开放赎回,nan
2017-05-24,1.5924,1.5924,0.56,开放申购,开放赎回,nan
2017-05-25,1.6062,1.6062,0.87,开放申购,开放赎回,nan
2017-05-26,1.6034,1.6034,-0.17,开放申购,开放赎回,nan
2017-05-31,1.5998,1.5998,-0.22,开放申购,开放赎回,nan
2017-06-01,1.5705,1.5705,-1.83,开放申购,开放赎回,nan
2017-06-02,1.587,1.587,1.05,开放申购,开放赎回,nan
2017-06-05,1.5984,1.5984,0.72,开放申购,开放赎回,nan
2017-06-06,1.6045,1.6045,0.38,开放申购,开放赎回,nan
2017-06-07,1.6345,1.6345,1.87,开放申购,开放赎回,nan
2017-06-08,1.6359,1.6359,0.09,开放申购,开放赎回,nan
2017-06-09,1.6394,1.6394,0.21,开放申购,开放赎回,nan
2017-06-12,1.6225,1.6225,-1.03,开放申购,开放赎回,nan
2017-06-13,1.6424,1.6424,1.23,开放申购,开放赎回,nan
2017-06-14,1.639,1.639,-0.21,开放申购,开放赎回,nan
2017-06-15,1.6535,1.6535,0.88,开放申购,开放赎回,nan
2017-06-16,1.652,1.652,-0.09,开放申购,开放赎回,nan
2017-06-19,1.6634,1.6634,0.69,开放申购,开放赎回,nan
2017-06-20,1.6661,1.6661,0.16,开放申购,开放赎回,nan
2017-06-21,1.6689,1.6689,0.17,开放申购,开放赎回,nan
2017-06-22,1.6476,1.6476,-1.28,开放申购,开放赎回,nan
2017-06-23,1.6516,1.6516,0.24,开放申购,开放赎回,nan
2017-06-26,1.6785,1.6785,1.63,开放申购,开放赎回,nan
2017-06-27,1.679,1.679,0.03,开放申购,开放赎回,nan
2017-06-28,1.6722,1.6722,-0.41,开放申购,开放赎回,nan
2017-06-29,1.6805,1.6805,0.5,开放申购,开放赎回,nan
2017-06-30,1.6862,1.6862,0.34,开放申购,开放赎回,nan
2017-07-03,1.6964,1.6964,0.6,开放申购,开放赎回,nan
2017-07-04,1.6883,1.6883,-0.48,开放申购,开放赎回,nan
2017-07-05,1.7002,1.7002,0.7,开放申购,开放赎回,nan
2017-07-06,1.7024,1.7024,0.13,开放申购,开放赎回,nan
2017-07-07,1.709,1.709,0.39,开放申购,开放赎回,nan
2017-07-10,1.7041,1.7041,-0.29,开放申购,开放赎回,nan
2017-07-11,1.6846,1.6846,-1.14,开放申购,开放赎回,nan
2017-07-12,1.685,1.685,0.02,开放申购,开放赎回,nan
2017-07-13,1.6898,1.6898,0.28,开放申购,开放赎回,nan
2017-07-14,1.6848,1.6848,-0.3,开放申购,开放赎回,nan
2017-07-17,1.6197,1.6197,-3.86,开放申购,开放赎回,nan
2017-07-18,1.6353,1.6353,0.96,开放申购,开放赎回,nan
2017-07-19,1.6656,1.6656,1.85,开放申购,开放赎回,nan
2017-07-20,1.6752,1.6752,0.58,开放申购,开放赎回,nan
