净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-04-13,0.952,1.162,0.74,限制大额申购,开放赎回,nan
2016-04-14,0.955,1.165,0.32,限制大额申购,开放赎回,nan
2016-04-15,0.938,1.148,-1.78,限制大额申购,开放赎回,nan
2016-04-18,0.929,1.139,-0.96,限制大额申购,开放赎回,nan
2016-04-19,0.935,1.145,0.65,限制大额申购,开放赎回,nan
2016-04-20,0.915,1.125,-2.14,限制大额申购,开放赎回,nan
2016-04-21,0.906,1.116,-0.98,限制大额申购,开放赎回,nan
2016-04-22,0.907,1.117,0.11,限制大额申购,开放赎回,nan
2016-04-25,0.897,1.107,-1.1,限制大额申购,开放赎回,nan
2016-04-26,0.896,1.106,-0.11,限制大额申购,开放赎回,nan
2016-04-27,0.895,1.105,-0.11,限制大额申购,开放赎回,nan
2016-04-28,0.889,1.099,-0.67,限制大额申购,开放赎回,nan
2016-04-29,0.887,1.097,-0.23,限制大额申购,开放赎回,nan
2016-05-03,0.898,1.108,1.24,限制大额申购,开放赎回,nan
2016-05-04,0.899,1.109,0.11,限制大额申购,开放赎回,nan
2016-05-05,0.9,1.11,0.11,限制大额申购,开放赎回,nan
2016-05-06,0.891,1.101,-1.0,限制大额申购,开放赎回,nan
2016-05-09,0.875,1.085,-1.8,限制大额申购,开放赎回,nan
2016-05-10,0.878,1.088,0.34,限制大额申购,开放赎回,nan
2016-05-11,0.866,1.076,-1.37,限制大额申购,开放赎回,nan
2016-05-12,0.865,1.075,-0.12,限制大额申购,开放赎回,nan
2016-05-13,0.863,1.073,-0.23,限制大额申购,开放赎回,nan
2016-05-16,0.869,1.079,0.7,限制大额申购,开放赎回,nan
2016-05-17,0.867,1.077,-0.23,限制大额申购,开放赎回,nan
2016-05-18,0.86,1.07,-0.81,限制大额申购,开放赎回,nan
2016-05-19,0.855,1.065,-0.58,限制大额申购,开放赎回,nan
2016-05-20,0.855,1.065,0.0,限制大额申购,开放赎回,nan
2016-05-23,0.859,1.069,0.47,限制大额申购,开放赎回,nan
2016-05-24,0.862,1.072,0.35,限制大额申购,开放赎回,nan
2016-05-25,0.859,1.069,-0.35,限制大额申购,开放赎回,nan
2016-05-26,0.86,1.07,0.12,限制大额申购,开放赎回,nan
2016-05-27,0.86,1.07,0.0,限制大额申购,开放赎回,nan
2016-05-30,0.86,1.07,0.0,限制大额申购,开放赎回,nan
2016-05-31,0.871,1.081,1.28,限制大额申购,开放赎回,nan
2016-06-01,0.871,1.081,0.0,限制大额申购,开放赎回,nan
2016-06-02,0.87,1.08,-0.11,限制大额申购,开放赎回,nan
2016-06-03,0.871,1.081,0.11,限制大额申购,开放赎回,nan
2016-06-06,0.872,1.082,0.11,限制大额申购,开放赎回,nan
2016-06-07,0.861,1.071,-1.26,限制大额申购,开放赎回,nan
2016-06-08,0.86,1.07,-0.12,限制大额申购,开放赎回,nan
2016-06-13,0.847,1.057,-1.51,限制大额申购,开放赎回,nan
2016-06-14,0.848,1.058,0.12,限制大额申购,开放赎回,nan
2016-06-15,0.854,1.064,0.71,限制大额申购,开放赎回,nan
2016-06-16,0.854,1.064,0.0,限制大额申购,开放赎回,nan
2016-06-17,0.856,1.066,0.23,限制大额申购,开放赎回,nan
2016-06-20,0.856,1.066,0.0,限制大额申购,开放赎回,nan
2016-06-21,0.855,1.065,-0.12,限制大额申购,开放赎回,nan
2016-06-22,0.858,1.068,0.35,限制大额申购,开放赎回,nan
2016-06-23,0.859,1.069,0.12,限制大额申购,开放赎回,nan
2016-06-24,0.857,1.067,-0.23,限制大额申购,开放赎回,nan
2016-06-27,0.862,1.072,0.58,限制大额申购,开放赎回,nan
2016-06-28,0.863,1.073,0.12,限制大额申购,开放赎回,nan
2016-06-29,0.863,1.073,0.0,限制大额申购,开放赎回,nan
2016-06-30,0.862,1.072,-0.12,限制大额申购,开放赎回,nan
2016-07-01,0.861,1.071,-0.12,限制大额申购,开放赎回,nan
2016-07-04,0.871,1.081,1.16,限制大额申购,开放赎回,nan
2016-07-05,0.878,1.088,0.8,限制大额申购,开放赎回,nan
2016-07-06,0.881,1.091,0.34,限制大额申购,开放赎回,nan
2016-07-07,0.881,1.091,0.0,限制大额申购,开放赎回,nan
2016-07-08,0.875,1.085,-0.68,限制大额申购,开放赎回,nan
2016-07-11,0.87,1.08,-0.57,限制大额申购,开放赎回,nan
2016-07-12,0.873,1.083,0.34,限制大额申购,开放赎回,nan
2016-07-13,0.884,1.094,1.26,限制大额申购,开放赎回,nan
2016-07-14,0.885,1.095,0.11,限制大额申购,开放赎回,nan
2016-07-15,0.882,1.092,-0.34,限制大额申购,开放赎回,nan
2016-07-18,0.879,1.089,-0.34,限制大额申购,开放赎回,nan
2016-07-19,0.879,1.089,0.0,限制大额申购,开放赎回,nan
2016-07-20,0.877,1.087,-0.23,限制大额申购,开放赎回,nan
2016-07-21,0.879,1.089,0.23,限制大额申购,开放赎回,nan
2016-07-22,0.876,1.086,-0.34,限制大额申购,开放赎回,nan
2016-07-25,0.872,1.082,-0.46,限制大额申购,开放赎回,nan
2016-07-26,0.875,1.085,0.34,限制大额申购,开放赎回,nan
2016-07-27,0.862,1.072,-1.49,限制大额申购,开放赎回,nan
2016-07-28,0.857,1.067,-0.58,限制大额申购,开放赎回,nan
2016-07-29,0.848,1.058,-1.05,限制大额申购,开放赎回,nan
2016-08-01,0.844,1.054,-0.47,限制大额申购,开放赎回,nan
2016-08-02,0.849,1.059,0.59,限制大额申购,开放赎回,nan
2016-08-03,0.852,1.062,0.35,限制大额申购,开放赎回,nan
2016-08-04,0.856,1.066,0.47,限制大额申购,开放赎回,nan
2016-08-05,0.856,1.066,0.0,限制大额申购,开放赎回,nan
2016-08-08,0.858,1.068,0.23,限制大额申购,开放赎回,nan
2016-08-09,0.862,1.072,0.47,限制大额申购,开放赎回,nan
2016-08-10,0.861,1.071,-0.12,限制大额申购,开放赎回,nan
2016-08-11,0.86,1.07,-0.12,限制大额申购,开放赎回,nan
2016-08-12,0.865,1.075,0.58,限制大额申购,开放赎回,nan
2016-08-15,0.887,1.097,2.54,限制大额申购,开放赎回,nan
2016-08-16,0.887,1.097,0.0,限制大额申购,开放赎回,nan
2016-08-17,0.884,1.094,-0.34,限制大额申购,开放赎回,nan
2016-08-18,0.891,1.101,0.79,限制大额申购,开放赎回,nan
2016-08-19,0.889,1.099,-0.22,限制大额申购,开放赎回,nan
2016-08-22,0.885,1.095,-0.45,限制大额申购,开放赎回,nan
2016-08-23,0.881,1.091,-0.45,限制大额申购,开放赎回,nan
2016-08-24,0.879,1.089,-0.23,限制大额申购,开放赎回,nan
2016-08-25,0.875,1.085,-0.46,限制大额申购,开放赎回,nan
2016-08-26,0.874,1.084,-0.11,限制大额申购,开放赎回,nan
2016-08-29,0.872,1.082,-0.23,限制大额申购,开放赎回,nan
2016-08-30,0.872,1.082,0.0,限制大额申购,开放赎回,nan
2016-08-31,0.873,1.083,0.11,限制大额申购,开放赎回,nan
2016-09-01,0.871,1.081,-0.23,限制大额申购,开放赎回,nan
2016-09-02,0.87,1.08,-0.11,限制大额申购,开放赎回,nan
2016-09-05,0.871,1.081,0.11,限制大额申购,开放赎回,nan
2016-09-06,0.876,1.086,0.57,限制大额申购,开放赎回,nan
2016-09-07,0.877,1.087,0.11,限制大额申购,开放赎回,nan
2016-09-08,0.878,1.088,0.11,限制大额申购,开放赎回,nan
2016-09-09,0.876,1.086,-0.23,限制大额申购,开放赎回,nan
2016-09-12,0.866,1.076,-1.14,限制大额申购,开放赎回,nan
2016-09-13,0.866,1.076,0.0,限制大额申购,开放赎回,nan
2016-09-14,0.866,1.076,0.0,限制大额申购,开放赎回,nan
2016-09-19,0.866,1.076,0.0,限制大额申购,开放赎回,nan
2016-09-20,0.865,1.075,-0.12,限制大额申购,开放赎回,nan
2016-09-21,0.866,1.076,0.12,限制大额申购,开放赎回,nan
2016-09-22,0.868,1.078,0.23,限制大额申购,开放赎回,nan
2016-09-23,0.866,1.076,-0.23,限制大额申购,开放赎回,nan
2016-09-26,0.856,1.066,-1.15,限制大额申购,开放赎回,nan
2016-09-27,0.858,1.068,0.23,限制大额申购,开放赎回,nan
2016-09-28,0.858,1.068,0.0,限制大额申购,开放赎回,nan
2016-09-29,0.86,1.07,0.23,限制大额申购,开放赎回,nan
2016-09-30,0.86,1.07,0.0,开放申购,开放赎回,nan
2016-10-10,0.863,1.073,0.35,开放申购,开放赎回,nan
2016-10-11,0.865,1.075,0.23,开放申购,开放赎回,nan
2016-10-12,0.863,1.073,-0.23,开放申购,开放赎回,nan
2016-10-13,0.864,1.074,0.12,开放申购,开放赎回,nan
2016-10-14,0.863,1.073,-0.12,开放申购,开放赎回,nan
2016-10-17,0.863,1.073,0.0,开放申购,开放赎回,nan
2016-10-18,0.869,1.079,0.7,开放申购,开放赎回,nan
2016-10-19,0.869,1.079,0.0,开放申购,开放赎回,nan
2016-10-20,0.87,1.08,0.12,开放申购,开放赎回,nan
2016-10-21,0.872,1.082,0.23,开放申购,开放赎回,nan
2016-10-24,0.874,1.084,0.23,开放申购,开放赎回,nan
2016-10-25,0.874,1.084,0.0,开放申购,开放赎回,nan
2016-10-26,0.872,1.082,-0.23,开放申购,开放赎回,nan
2016-10-27,0.866,1.076,-0.69,开放申购,开放赎回,nan
2016-10-28,0.867,1.077,0.12,开放申购,开放赎回,nan
2016-10-31,0.866,1.076,-0.12,开放申购,开放赎回,nan
2016-11-01,0.868,1.078,0.23,开放申购,开放赎回,nan
2016-11-02,0.865,1.075,-0.35,开放申购,开放赎回,nan
2016-11-03,0.868,1.078,0.35,开放申购,开放赎回,nan
2016-11-04,0.87,1.08,0.23,开放申购,开放赎回,nan
2016-11-07,0.871,1.081,0.11,开放申购,开放赎回,nan
2016-11-08,0.871,1.081,0.0,开放申购,开放赎回,nan
2016-11-09,0.869,1.079,-0.23,开放申购,开放赎回,nan
2016-11-10,0.871,1.081,0.23,开放申购,开放赎回,nan
2016-11-11,0.873,1.083,0.23,开放申购,开放赎回,nan
2016-11-14,0.875,1.085,0.23,开放申购,开放赎回,nan
2016-11-15,0.876,1.086,0.11,开放申购,开放赎回,nan
2016-11-16,0.878,1.088,0.23,开放申购,开放赎回,nan
2016-11-17,0.877,1.087,-0.11,开放申购,开放赎回,nan
2016-11-18,0.876,1.086,-0.11,开放申购,开放赎回,nan
2016-11-21,0.877,1.087,0.11,开放申购,开放赎回,nan
2016-11-22,0.881,1.091,0.46,开放申购,开放赎回,nan
2016-11-23,0.881,1.091,0.0,开放申购,开放赎回,nan
2016-11-24,0.88,1.09,-0.11,开放申购,开放赎回,nan
2016-11-25,0.881,1.091,0.11,开放申购,开放赎回,nan
2016-11-28,0.88,1.09,-0.11,开放申购,开放赎回,nan
2016-11-29,0.875,1.085,-0.57,开放申购,开放赎回,nan
2016-11-30,0.871,1.081,-0.46,开放申购,开放赎回,nan
2016-12-01,0.868,1.078,-0.34,开放申购,开放赎回,nan
2016-12-02,0.861,1.071,-0.81,开放申购,开放赎回,nan
2016-12-05,0.849,1.059,-1.39,开放申购,开放赎回,nan
2016-12-06,0.846,1.056,-0.35,开放申购,开放赎回,nan
2016-12-07,0.851,1.061,0.59,开放申购,开放赎回,nan
2016-12-08,0.852,1.062,0.12,开放申购,开放赎回,nan
2016-12-09,0.849,1.059,-0.35,开放申购,开放赎回,nan
2016-12-12,0.83,1.04,-2.24,开放申购,开放赎回,nan
2016-12-13,0.825,1.035,-0.6,开放申购,开放赎回,nan
2016-12-14,0.822,1.032,-0.36,开放申购,开放赎回,nan
2016-12-15,0.812,1.022,-1.22,开放申购,开放赎回,nan
2016-12-16,0.816,1.026,0.49,开放申购,开放赎回,nan
2016-12-19,0.81,1.02,-0.74,开放申购,开放赎回,nan
2016-12-20,0.804,1.014,-0.74,开放申购,开放赎回,nan
2016-12-21,0.812,1.022,1.0,开放申购,开放赎回,nan
2016-12-22,0.814,1.024,0.25,开放申购,开放赎回,nan
2016-12-23,0.815,1.025,0.12,开放申购,开放赎回,nan
2016-12-26,0.815,1.025,0.0,开放申购,开放赎回,nan
2016-12-27,0.817,1.027,0.25,开放申购,开放赎回,nan
2016-12-28,0.814,1.024,-0.37,开放申购,开放赎回,nan
2016-12-29,0.814,1.024,0.0,开放申购,开放赎回,nan
2016-12-30,0.815,1.025,0.12,开放申购,开放赎回,nan
2016-12-31,0.815,1.025,0.0,开放申购,开放赎回,nan
2017-01-03,0.816,1.026,0.12,开放申购,开放赎回,nan
2017-01-04,0.818,1.028,0.25,开放申购,开放赎回,nan
2017-01-05,0.819,1.029,0.12,开放申购,开放赎回,nan
2017-01-06,0.817,1.027,-0.24,开放申购,开放赎回,nan
2017-01-09,0.818,1.028,0.12,开放申购,开放赎回,nan
2017-01-10,0.817,1.027,-0.12,开放申购,开放赎回,nan
2017-01-11,0.816,1.026,-0.12,开放申购,开放赎回,nan
2017-01-12,0.815,1.025,-0.12,开放申购,开放赎回,nan
2017-01-13,0.813,1.023,-0.25,开放申购,开放赎回,nan
2017-01-16,0.807,1.017,-0.74,开放申购,开放赎回,nan
2017-01-17,0.807,1.017,0.0,开放申购,开放赎回,nan
2017-01-18,0.805,1.015,-0.25,开放申购,开放赎回,nan
2017-01-19,0.805,1.015,0.0,开放申购,开放赎回,nan
2017-01-20,0.807,1.017,0.25,开放申购,开放赎回,nan
2017-01-23,0.807,1.017,0.0,开放申购,开放赎回,nan
2017-01-24,0.806,1.016,-0.12,开放申购,开放赎回,nan
2017-01-25,0.807,1.017,0.12,开放申购,开放赎回,nan
2017-01-26,0.808,1.018,0.12,开放申购,开放赎回,nan
2017-02-03,0.805,1.015,-0.37,开放申购,开放赎回,nan
2017-02-06,0.806,1.016,0.12,开放申购,开放赎回,nan
2017-02-07,0.805,1.015,-0.12,开放申购,开放赎回,nan
2017-02-08,0.805,1.015,0.0,开放申购,开放赎回,nan
2017-02-09,0.808,1.018,0.37,开放申购,开放赎回,nan
2017-02-10,0.809,1.019,0.12,开放申购,开放赎回,nan
2017-02-13,0.811,1.021,0.25,开放申购,开放赎回,nan
2017-02-14,0.811,1.021,0.0,开放申购,开放赎回,nan
2017-02-15,0.809,1.019,-0.25,开放申购,开放赎回,nan
2017-02-16,0.809,1.019,0.0,开放申购,开放赎回,nan
2017-02-17,0.807,1.017,-0.25,开放申购,开放赎回,nan
2017-02-20,0.81,1.02,0.37,开放申购,开放赎回,nan
2017-02-21,0.812,1.022,0.25,开放申购,开放赎回,nan
2017-02-22,0.812,1.022,0.0,开放申购,开放赎回,nan
2017-02-23,0.81,1.02,-0.25,开放申购,开放赎回,nan
2017-02-24,0.81,1.02,0.0,开放申购,开放赎回,nan
2017-02-27,0.809,1.019,-0.12,开放申购,开放赎回,nan
2017-02-28,0.81,1.02,0.12,开放申购,开放赎回,nan
2017-03-01,0.809,1.019,-0.12,开放申购,开放赎回,nan
2017-03-02,0.807,1.017,-0.25,开放申购,开放赎回,nan
2017-03-03,0.807,1.017,0.0,开放申购,开放赎回,nan
2017-03-06,0.808,1.018,0.12,开放申购,开放赎回,nan
2017-03-07,0.811,1.021,0.37,开放申购,开放赎回,nan
2017-03-08,0.809,1.019,-0.25,开放申购,开放赎回,nan
2017-03-09,0.808,1.018,-0.12,开放申购,开放赎回,nan
2017-03-10,0.807,1.017,-0.12,开放申购,开放赎回,nan
2017-03-13,0.809,1.019,0.25,开放申购,开放赎回,nan
2017-03-14,0.807,1.017,-0.25,开放申购,开放赎回,nan
2017-03-15,0.808,1.018,0.12,开放申购,开放赎回,nan
2017-03-16,0.808,1.018,0.0,开放申购,开放赎回,nan
2017-03-17,0.806,1.016,-0.25,开放申购,开放赎回,nan
2017-03-20,0.805,1.015,-0.12,开放申购,开放赎回,nan
2017-03-21,0.805,1.015,0.0,开放申购,开放赎回,nan
2017-03-22,0.803,1.013,-0.25,开放申购,开放赎回,nan
2017-03-23,0.804,1.014,0.12,开放申购,开放赎回,nan
2017-03-24,0.805,1.015,0.12,开放申购,开放赎回,nan
2017-03-27,0.804,1.014,-0.12,开放申购,开放赎回,nan
2017-03-28,0.804,1.014,0.0,开放申购,开放赎回,nan
2017-03-29,0.804,1.014,0.0,开放申购,开放赎回,nan
2017-03-30,0.799,1.009,-0.62,开放申购,开放赎回,nan
2017-03-31,0.801,1.011,0.25,开放申购,开放赎回,nan
2017-04-05,0.803,1.013,0.25,开放申购,开放赎回,nan
2017-04-06,0.804,1.014,0.12,开放申购,开放赎回,nan
2017-04-07,0.803,1.013,-0.12,开放申购,开放赎回,nan
2017-04-10,0.802,1.012,-0.12,开放申购,开放赎回,nan
2017-04-11,0.806,1.016,0.5,开放申购,开放赎回,nan
2017-04-12,0.81,1.02,0.5,开放申购,开放赎回,nan
2017-04-13,0.809,1.019,-0.12,开放申购,开放赎回,nan
2017-04-14,0.807,1.017,-0.25,开放申购,开放赎回,nan
2017-04-17,0.803,1.013,-0.5,开放申购,开放赎回,nan
2017-04-18,0.803,1.013,0.0,开放申购,开放赎回,nan
2017-04-19,0.802,1.012,-0.12,开放申购,开放赎回,nan
2017-04-20,0.803,1.013,0.12,开放申购,开放赎回,nan
2017-04-21,0.803,1.013,0.0,开放申购,开放赎回,nan
2017-04-24,0.8,1.01,-0.37,开放申购,开放赎回,nan
2017-04-25,0.801,1.011,0.13,开放申购,开放赎回,nan
2017-04-26,0.803,1.013,0.25,开放申购,开放赎回,nan
2017-04-27,0.803,1.013,0.0,开放申购,开放赎回,nan
2017-04-28,0.804,1.014,0.12,开放申购,开放赎回,nan
2017-05-02,0.804,1.014,0.0,开放申购,开放赎回,nan
2017-05-03,0.806,1.016,0.25,开放申购,开放赎回,nan
2017-05-04,0.805,1.015,-0.12,开放申购,开放赎回,nan
2017-05-05,0.805,1.015,0.0,开放申购,开放赎回,nan
2017-05-08,0.774,0.984,-3.85,开放申购,开放赎回,nan
2017-05-09,0.771,0.981,-0.39,开放申购,开放赎回,nan
2017-05-10,0.768,0.978,-0.39,开放申购,开放赎回,nan
2017-05-11,0.766,0.976,-0.26,开放申购,开放赎回,nan
2017-05-12,0.768,0.978,0.26,开放申购,开放赎回,nan
2017-05-15,0.769,0.979,0.13,开放申购,开放赎回,nan
2017-05-16,0.771,0.981,0.26,开放申购,开放赎回,nan
2017-05-17,0.772,0.982,0.13,开放申购,开放赎回,nan
2017-05-18,0.772,0.982,0.0,开放申购,开放赎回,nan
2017-05-19,0.771,0.981,-0.13,开放申购,开放赎回,nan
2017-05-22,0.767,0.977,-0.52,开放申购,开放赎回,nan
2017-05-23,0.765,0.975,-0.26,开放申购,开放赎回,nan
2017-05-24,0.767,0.977,0.26,开放申购,开放赎回,nan
2017-05-25,0.767,0.977,0.0,开放申购,开放赎回,nan
2017-05-26,0.769,0.979,0.26,开放申购,开放赎回,nan
2017-05-31,0.77,0.98,0.13,开放申购,开放赎回,nan
2017-06-01,0.768,0.978,-0.26,开放申购,开放赎回,nan
2017-06-02,0.768,0.978,0.0,开放申购,开放赎回,nan
2017-06-05,0.769,0.979,0.13,开放申购,开放赎回,nan
2017-06-06,0.77,0.98,0.13,开放申购,开放赎回,nan
2017-06-07,0.774,0.984,0.52,开放申购,开放赎回,nan
2017-06-08,0.775,0.985,0.13,开放申购,开放赎回,nan
2017-06-09,0.779,0.989,0.52,开放申购,开放赎回,nan
2017-06-12,0.781,0.991,0.26,开放申购,开放赎回,nan
2017-06-13,0.783,0.993,0.26,开放申购,开放赎回,nan
2017-06-14,0.782,0.992,-0.13,开放申购,开放赎回,nan
2017-06-15,0.785,0.995,0.38,开放申购,开放赎回,nan
2017-06-16,0.786,0.996,0.13,开放申购,开放赎回,nan
2017-06-19,0.793,1.003,0.89,开放申购,开放赎回,nan
2017-06-20,0.799,1.009,0.76,开放申购,开放赎回,nan
2017-06-21,0.8,1.01,0.13,开放申购,开放赎回,nan
2017-06-22,0.799,1.009,-0.13,开放申购,开放赎回,nan
2017-06-23,0.802,1.012,0.38,开放申购,开放赎回,nan
2017-06-26,0.806,1.016,0.5,开放申购,开放赎回,nan
2017-06-27,0.806,1.016,0.0,开放申购,开放赎回,nan
2017-06-28,0.804,1.014,-0.25,开放申购,开放赎回,nan
2017-06-29,0.798,1.008,-0.75,开放申购,开放赎回,nan
2017-06-30,0.796,1.006,-0.25,开放申购,开放赎回,nan
2017-07-03,0.798,1.008,0.25,开放申购,开放赎回,nan
2017-07-04,0.799,1.009,0.13,开放申购,开放赎回,nan
2017-07-05,0.805,1.015,0.75,开放申购,开放赎回,nan
2017-07-06,0.807,1.017,0.25,开放申购,开放赎回,nan
2017-07-07,0.809,1.019,0.25,开放申购,开放赎回,nan
2017-07-10,0.805,1.015,-0.49,开放申购,开放赎回,nan
2017-07-11,0.806,1.016,0.12,开放申购,开放赎回,nan
2017-07-12,0.803,1.013,-0.37,开放申购,开放赎回,nan
2017-07-13,0.807,1.017,0.5,开放申购,开放赎回,nan
2017-07-14,0.811,1.021,0.5,开放申购,开放赎回,nan
2017-07-17,0.806,1.016,-0.62,开放申购,开放赎回,nan
2017-07-18,0.806,1.016,0.0,开放申购,开放赎回,nan
2017-07-19,0.812,1.022,0.74,开放申购,开放赎回,nan
2017-07-20,0.819,1.029,0.86,开放申购,开放赎回,nan
2017-07-21,0.827,1.037,0.98,开放申购,开放赎回,nan
2017-07-24,0.829,1.039,0.24,开放申购,开放赎回,nan
2017-07-25,0.819,1.029,-1.21,开放申购,开放赎回,nan
2017-07-26,0.82,1.03,0.12,开放申购,开放赎回,nan
2017-07-27,0.821,1.031,0.12,开放申购,开放赎回,nan
2017-07-28,0.826,1.036,0.61,开放申购,开放赎回,nan
2017-07-31,0.832,1.042,0.73,开放申购,开放赎回,nan
2017-08-01,0.834,1.044,0.24,开放申购,开放赎回,nan
2017-08-02,0.836,1.046,0.24,开放申购,开放赎回,nan
