净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-03-09,1.153,1.183,0.09,限制大额申购,开放赎回,nan
2016-03-10,1.154,1.184,0.09,限制大额申购,开放赎回,nan
2016-03-11,1.154,1.184,0.0,限制大额申购,开放赎回,nan
2016-03-14,1.155,1.185,0.09,限制大额申购,开放赎回,nan
2016-03-15,1.155,1.185,0.0,限制大额申购,开放赎回,nan
2016-03-16,1.155,1.185,0.0,限制大额申购,开放赎回,nan
2016-03-17,1.156,1.186,0.09,限制大额申购,开放赎回,nan
2016-03-18,1.156,1.186,0.0,限制大额申购,开放赎回,nan
2016-03-21,1.157,1.187,0.09,限制大额申购,开放赎回,nan
2016-03-22,1.156,1.186,-0.09,限制大额申购,开放赎回,nan
2016-03-23,1.157,1.187,0.09,限制大额申购,开放赎回,nan
2016-03-24,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-03-25,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-03-28,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-03-29,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-03-30,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-03-31,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-04-01,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-04-05,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-04-06,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-04-07,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-04-08,1.157,1.187,0.0,限制大额申购,开放赎回,nan
2016-04-11,1.156,1.186,-0.09,限制大额申购,开放赎回,nan
2016-04-12,1.155,1.185,-0.09,限制大额申购,开放赎回,nan
2016-04-13,1.153,1.183,-0.17,限制大额申购,开放赎回,nan
2016-04-14,1.151,1.181,-0.17,限制大额申购,开放赎回,nan
2016-04-15,1.15,1.18,-0.09,限制大额申购,开放赎回,nan
2016-04-18,1.151,1.181,0.09,限制大额申购,开放赎回,nan
2016-04-19,1.15,1.18,-0.09,限制大额申购,开放赎回,nan
2016-04-20,1.149,1.179,-0.09,限制大额申购,开放赎回,nan
2016-04-21,1.147,1.177,-0.17,限制大额申购,开放赎回,nan
2016-04-22,1.144,1.174,-0.26,限制大额申购,开放赎回,nan
2016-04-25,1.14,1.17,-0.35,限制大额申购,开放赎回,nan
2016-04-26,1.139,1.169,-0.09,限制大额申购,开放赎回,nan
2016-04-27,1.141,1.171,0.18,限制大额申购,开放赎回,nan
2016-04-28,1.142,1.172,0.09,限制大额申购,开放赎回,nan
2016-04-29,1.142,1.172,0.0,开放申购,开放赎回,nan
2016-05-03,1.143,1.173,0.09,开放申购,开放赎回,nan
2016-05-04,1.144,1.174,0.09,开放申购,开放赎回,nan
2016-05-05,1.145,1.175,0.09,开放申购,开放赎回,nan
2016-05-06,1.145,1.175,0.0,开放申购,开放赎回,nan
2016-05-09,1.147,1.177,0.17,开放申购,开放赎回,nan
2016-05-10,1.149,1.179,0.17,开放申购,开放赎回,nan
2016-05-11,1.149,1.179,0.0,开放申购,开放赎回,nan
2016-05-12,1.15,1.18,0.09,开放申购,开放赎回,nan
2016-05-13,1.151,1.181,0.09,开放申购,开放赎回,nan
2016-05-16,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-05-17,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-05-18,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-05-19,1.15,1.18,-0.09,开放申购,开放赎回,nan
2016-05-20,1.15,1.18,0.0,开放申购,开放赎回,nan
2016-05-23,1.15,1.18,0.0,开放申购,开放赎回,nan
2016-05-24,1.151,1.181,0.09,开放申购,开放赎回,nan
2016-05-25,1.152,1.182,0.09,开放申购,开放赎回,nan
2016-05-26,1.151,1.181,-0.09,开放申购,开放赎回,nan
2016-05-27,1.152,1.182,0.09,开放申购,开放赎回,nan
2016-05-30,1.152,1.182,0.0,开放申购,开放赎回,nan
2016-05-31,1.152,1.182,0.0,开放申购,开放赎回,nan
2016-06-01,1.151,1.181,-0.09,开放申购,开放赎回,nan
2016-06-02,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-06-03,1.151,1.181,0.0,开放申购,开放赎回,nan
2016-06-06,1.152,1.182,0.09,开放申购,开放赎回,nan
2016-06-07,1.152,1.182,0.0,开放申购,开放赎回,nan
2016-06-08,1.153,1.183,0.09,开放申购,开放赎回,nan
2016-06-13,1.153,1.183,0.0,开放申购,开放赎回,nan
2016-06-14,1.154,1.184,0.09,开放申购,开放赎回,nan
2016-06-15,1.155,1.185,0.09,开放申购,开放赎回,nan
2016-06-16,1.155,1.185,0.0,开放申购,开放赎回,nan
2016-06-17,1.156,1.186,0.09,开放申购,开放赎回,nan
2016-06-20,1.157,1.187,0.09,开放申购,开放赎回,nan
2016-06-21,1.157,1.187,0.0,开放申购,开放赎回,nan
2016-06-22,1.157,1.187,0.0,开放申购,开放赎回,nan
2016-06-23,1.157,1.187,0.0,开放申购,开放赎回,nan
2016-06-24,1.158,1.188,0.09,开放申购,开放赎回,nan
2016-06-27,1.16,1.19,0.17,开放申购,开放赎回,nan
2016-06-28,1.16,1.19,0.0,开放申购,开放赎回,nan
2016-06-29,1.16,1.19,0.0,开放申购,开放赎回,nan
2016-06-30,1.161,1.191,0.09,开放申购,开放赎回,nan
2016-07-01,1.162,1.192,0.09,开放申购,开放赎回,nan
2016-07-04,1.163,1.193,0.09,开放申购,开放赎回,nan
2016-07-05,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-07-06,1.164,1.194,0.09,开放申购,开放赎回,nan
2016-07-07,1.165,1.195,0.09,开放申购,开放赎回,nan
2016-07-08,1.166,1.196,0.09,开放申购,开放赎回,nan
2016-07-11,1.166,1.196,0.0,开放申购,开放赎回,nan
2016-07-12,1.167,1.197,0.09,开放申购,开放赎回,nan
2016-07-13,1.166,1.196,-0.09,开放申购,开放赎回,nan
2016-07-14,1.167,1.197,0.09,开放申购,开放赎回,nan
2016-07-15,1.167,1.197,0.0,开放申购,开放赎回,nan
2016-07-18,1.168,1.198,0.09,开放申购,开放赎回,nan
2016-07-19,1.168,1.198,0.0,开放申购,开放赎回,nan
2016-07-20,1.169,1.199,0.09,开放申购,开放赎回,nan
2016-07-21,1.171,1.201,0.17,开放申购,开放赎回,nan
2016-07-22,1.171,1.201,0.0,开放申购,开放赎回,nan
2016-07-25,1.171,1.201,0.0,开放申购,开放赎回,nan
2016-07-26,1.171,1.201,0.0,开放申购,开放赎回,nan
2016-07-27,1.171,1.201,0.0,开放申购,开放赎回,nan
2016-07-28,1.171,1.201,0.0,开放申购,开放赎回,nan
2016-07-29,1.172,1.202,0.09,开放申购,开放赎回,nan
2016-08-01,1.173,1.203,0.09,开放申购,开放赎回,nan
2016-08-02,1.173,1.203,0.0,开放申购,开放赎回,nan
2016-08-03,1.174,1.204,0.09,开放申购,开放赎回,nan
2016-08-04,1.174,1.204,0.0,开放申购,开放赎回,nan
2016-08-05,1.175,1.205,0.09,开放申购,开放赎回,nan
2016-08-08,1.176,1.206,0.09,开放申购,开放赎回,nan
2016-08-09,1.176,1.206,0.0,开放申购,开放赎回,nan
2016-08-10,1.177,1.207,0.09,开放申购,开放赎回,nan
2016-08-11,1.177,1.207,0.0,开放申购,开放赎回,nan
2016-08-12,1.178,1.208,0.09,开放申购,开放赎回,nan
2016-08-15,1.179,1.209,0.08,开放申购,开放赎回,nan
2016-08-16,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-08-17,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-08-18,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-08-19,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-08-22,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-08-23,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-08-24,1.178,1.208,-0.08,开放申购,开放赎回,nan
2016-08-25,1.178,1.208,0.0,开放申购,开放赎回,nan
2016-08-26,1.179,1.209,0.08,开放申购,开放赎回,nan
2016-08-29,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-08-30,1.177,1.207,-0.17,开放申购,开放赎回,nan
2016-08-31,1.178,1.208,0.09,开放申购,开放赎回,nan
2016-09-01,1.178,1.208,0.0,开放申购,开放赎回,nan
2016-09-02,1.178,1.208,0.0,开放申购,开放赎回,nan
2016-09-05,1.179,1.209,0.08,开放申购,开放赎回,nan
2016-09-06,1.178,1.208,-0.08,开放申购,开放赎回,nan
2016-09-07,1.178,1.208,0.0,开放申购,开放赎回,nan
2016-09-08,1.178,1.208,0.0,开放申购,开放赎回,nan
2016-09-09,1.179,1.209,0.08,开放申购,开放赎回,nan
2016-09-12,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-09-13,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-09-14,1.179,1.209,0.0,开放申购,开放赎回,nan
2016-09-19,1.18,1.21,0.08,开放申购,开放赎回,nan
2016-09-20,1.18,1.21,0.0,开放申购,开放赎回,nan
2016-09-21,1.18,1.21,0.0,开放申购,开放赎回,nan
2016-09-22,1.181,1.211,0.08,开放申购,开放赎回,nan
2016-09-23,1.181,1.211,0.0,开放申购,开放赎回,nan
2016-09-26,1.182,1.212,0.08,开放申购,开放赎回,nan
2016-09-27,1.182,1.212,0.0,开放申购,开放赎回,nan
2016-09-28,1.182,1.212,0.0,开放申购,开放赎回,nan
2016-09-29,1.182,1.212,0.0,开放申购,开放赎回,nan
2016-09-30,1.183,1.213,0.08,开放申购,开放赎回,nan
2016-10-10,1.185,1.215,0.17,开放申购,开放赎回,nan
2016-10-11,1.185,1.215,0.0,开放申购,开放赎回,nan
2016-10-12,1.185,1.215,0.0,开放申购,开放赎回,nan
2016-10-13,1.186,1.216,0.08,开放申购,开放赎回,nan
2016-10-14,1.187,1.217,0.08,开放申购,开放赎回,nan
2016-10-17,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-10-18,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-10-19,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-10-20,1.188,1.218,0.08,开放申购,开放赎回,nan
2016-10-21,1.189,1.219,0.08,开放申购,开放赎回,nan
2016-10-24,1.189,1.219,0.0,开放申购,开放赎回,nan
2016-10-25,1.189,1.219,0.0,开放申购,开放赎回,nan
2016-10-26,1.188,1.218,-0.08,开放申购,开放赎回,nan
2016-10-27,1.187,1.217,-0.08,开放申购,开放赎回,nan
2016-10-28,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-10-31,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-11-01,1.186,1.216,-0.08,开放申购,开放赎回,nan
2016-11-02,1.187,1.217,0.08,开放申购,开放赎回,nan
2016-11-03,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-11-04,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-11-07,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-11-08,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-11-09,1.187,1.217,0.0,开放申购,开放赎回,nan
2016-11-10,1.186,1.216,-0.08,开放申购,开放赎回,nan
2016-11-11,1.185,1.215,-0.08,开放申购,开放赎回,nan
2016-11-14,1.184,1.214,-0.08,开放申购,开放赎回,nan
2016-11-15,1.183,1.213,-0.08,开放申购,开放赎回,nan
2016-11-16,1.182,1.212,-0.08,开放申购,开放赎回,nan
2016-11-17,1.181,1.211,-0.08,开放申购,开放赎回,nan
2016-11-18,1.18,1.21,-0.08,开放申购,开放赎回,nan
2016-11-21,1.18,1.21,0.0,开放申购,开放赎回,nan
2016-11-22,1.18,1.21,0.0,开放申购,开放赎回,nan
2016-11-23,1.18,1.21,0.0,开放申购,开放赎回,nan
2016-11-24,1.18,1.21,0.0,开放申购,开放赎回,nan
2016-11-25,1.18,1.21,0.0,开放申购,开放赎回,nan
2016-11-28,1.179,1.209,-0.08,开放申购,开放赎回,nan
2016-11-29,1.178,1.208,-0.08,开放申购,开放赎回,nan
2016-11-30,1.174,1.204,-0.34,开放申购,开放赎回,nan
2016-12-01,1.17,1.2,-0.34,开放申购,开放赎回,nan
2016-12-02,1.168,1.198,-0.17,开放申购,开放赎回,nan
2016-12-05,1.167,1.197,-0.09,开放申购,开放赎回,nan
2016-12-06,1.163,1.193,-0.34,开放申购,开放赎回,nan
2016-12-07,1.162,1.192,-0.09,开放申购,开放赎回,nan
2016-12-08,1.163,1.193,0.09,开放申购,开放赎回,nan
2016-12-09,1.163,1.193,0.0,开放申购,开放赎回,nan
2016-12-12,1.162,1.192,-0.09,开放申购,开放赎回,nan
2016-12-13,1.158,1.188,-0.34,开放申购,开放赎回,nan
2016-12-14,1.155,1.185,-0.26,开放申购,开放赎回,nan
2016-12-15,1.146,1.176,-0.78,开放申购,开放赎回,nan
2016-12-16,1.145,1.175,-0.09,开放申购,开放赎回,nan
2016-12-19,1.143,1.173,-0.17,开放申购,开放赎回,nan
2016-12-20,1.139,1.169,-0.35,开放申购,开放赎回,nan
2016-12-21,1.139,1.169,0.0,开放申购,开放赎回,nan
2016-12-22,1.142,1.172,0.26,开放申购,开放赎回,nan
2016-12-23,1.146,1.176,0.35,开放申购,开放赎回,nan
2016-12-26,1.147,1.177,0.09,开放申购,开放赎回,nan
2016-12-27,1.149,1.179,0.17,开放申购,开放赎回,nan
2016-12-28,1.149,1.179,0.0,开放申购,开放赎回,nan
2016-12-29,1.15,1.18,0.09,开放申购,开放赎回,nan
2016-12-30,1.152,1.182,0.17,开放申购,开放赎回,nan
2016-12-31,1.153,1.183,0.09,开放申购,开放赎回,nan
2017-01-03,1.154,1.184,0.17,开放申购,开放赎回,nan
2017-01-04,1.155,1.185,0.09,开放申购,开放赎回,nan
2017-01-05,1.156,1.186,0.09,开放申购,开放赎回,nan
2017-01-06,1.156,1.186,0.0,开放申购,开放赎回,nan
2017-01-09,1.156,1.186,0.0,开放申购,开放赎回,nan
2017-01-10,1.157,1.187,0.09,开放申购,开放赎回,nan
2017-01-11,1.158,1.188,0.09,开放申购,开放赎回,nan
2017-01-12,1.159,1.189,0.09,开放申购,开放赎回,nan
2017-01-13,1.159,1.189,0.0,开放申购,开放赎回,nan
2017-01-16,1.159,1.189,0.0,开放申购,开放赎回,nan
2017-01-17,1.158,1.188,-0.09,开放申购,开放赎回,nan
2017-01-18,1.157,1.187,-0.09,开放申购,开放赎回,nan
2017-01-19,1.156,1.186,-0.09,开放申购,开放赎回,nan
2017-01-20,1.156,1.186,0.0,开放申购,开放赎回,nan
2017-01-23,1.157,1.187,0.09,开放申购,开放赎回,nan
2017-01-24,1.157,1.187,0.0,开放申购,开放赎回,nan
2017-01-25,1.156,1.186,-0.09,开放申购,开放赎回,nan
2017-01-26,1.156,1.186,0.0,开放申购,开放赎回,nan
2017-02-03,1.155,1.185,-0.09,开放申购,开放赎回,nan
2017-02-06,1.153,1.183,-0.17,开放申购,开放赎回,nan
2017-02-07,1.149,1.179,-0.35,开放申购,开放赎回,nan
2017-02-08,1.148,1.178,-0.09,开放申购,开放赎回,nan
2017-02-09,1.148,1.178,0.0,开放申购,开放赎回,nan
2017-02-10,1.149,1.179,0.09,开放申购,开放赎回,nan
2017-02-13,1.15,1.18,0.09,开放申购,开放赎回,nan
2017-02-14,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-02-15,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-02-16,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-02-17,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-02-20,1.151,1.181,0.09,开放申购,开放赎回,nan
2017-02-21,1.151,1.181,0.0,开放申购,开放赎回,nan
2017-02-22,1.151,1.181,0.0,开放申购,开放赎回,nan
2017-02-23,1.151,1.181,0.0,开放申购,开放赎回,nan
2017-02-24,1.152,1.182,0.09,开放申购,开放赎回,nan
2017-02-27,1.152,1.182,0.0,开放申购,开放赎回,nan
2017-02-28,1.152,1.182,0.0,开放申购,开放赎回,nan
2017-03-01,1.152,1.182,0.0,开放申购,开放赎回,nan
2017-03-02,1.152,1.182,0.0,开放申购,开放赎回,nan
2017-03-03,1.152,1.182,0.0,开放申购,开放赎回,nan
2017-03-06,1.152,1.182,0.0,开放申购,开放赎回,nan
2017-03-07,1.151,1.181,-0.09,开放申购,开放赎回,nan
2017-03-08,1.151,1.181,0.0,开放申购,开放赎回,nan
2017-03-09,1.15,1.18,-0.09,开放申购,开放赎回,nan
2017-03-10,1.149,1.179,-0.09,开放申购,开放赎回,nan
2017-03-13,1.149,1.179,0.0,开放申购,开放赎回,nan
2017-03-14,1.149,1.179,0.0,开放申购,开放赎回,nan
2017-03-15,1.149,1.179,0.0,开放申购,开放赎回,nan
2017-03-16,1.151,1.181,0.17,开放申购,开放赎回,nan
2017-03-17,1.15,1.18,-0.09,开放申购,开放赎回,nan
2017-03-20,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-03-21,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-03-22,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-03-23,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-03-24,1.151,1.181,0.09,开放申购,开放赎回,nan
2017-03-27,1.152,1.182,0.09,开放申购,开放赎回,nan
2017-03-28,1.153,1.183,0.09,开放申购,开放赎回,nan
2017-03-29,1.153,1.183,0.0,开放申购,开放赎回,nan
2017-03-30,1.153,1.183,0.0,开放申购,开放赎回,nan
2017-03-31,1.153,1.183,0.0,开放申购,开放赎回,nan
2017-04-05,1.154,1.184,0.09,开放申购,开放赎回,nan
2017-04-06,1.154,1.184,0.0,开放申购,开放赎回,nan
2017-04-07,1.154,1.184,0.0,开放申购,开放赎回,nan
2017-04-10,1.155,1.185,0.09,开放申购,开放赎回,nan
2017-04-11,1.155,1.185,0.0,开放申购,开放赎回,nan
2017-04-12,1.156,1.186,0.09,开放申购,开放赎回,nan
2017-04-13,1.156,1.186,0.0,开放申购,开放赎回,nan
2017-04-14,1.155,1.185,-0.09,开放申购,开放赎回,nan
2017-04-17,1.154,1.184,-0.09,开放申购,开放赎回,nan
2017-04-18,1.153,1.183,-0.09,开放申购,开放赎回,nan
2017-04-19,1.152,1.182,-0.09,开放申购,开放赎回,nan
2017-04-20,1.152,1.182,0.0,开放申购,开放赎回,nan
2017-04-21,1.15,1.18,-0.17,开放申购,开放赎回,nan
2017-04-24,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-04-25,1.149,1.179,-0.09,开放申购,开放赎回,nan
2017-04-26,1.15,1.18,0.09,开放申购,开放赎回,nan
2017-04-27,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-04-28,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-05-02,1.15,1.18,0.0,开放申购,开放赎回,nan
2017-05-03,1.149,1.179,-0.09,开放申购,开放赎回,nan
2017-05-04,1.148,1.178,-0.09,开放申购,开放赎回,nan
2017-05-05,1.148,1.178,0.0,开放申购,开放赎回,nan
2017-05-08,1.147,1.177,-0.09,开放申购,开放赎回,nan
2017-05-09,1.146,1.176,-0.09,开放申购,开放赎回,nan
2017-05-10,1.144,1.174,-0.17,开放申购,开放赎回,nan
2017-05-11,1.143,1.173,-0.09,开放申购,开放赎回,nan
2017-05-12,1.143,1.173,0.0,开放申购,开放赎回,nan
2017-05-15,1.143,1.173,0.0,开放申购,开放赎回,nan
2017-05-16,1.142,1.172,-0.09,开放申购,开放赎回,nan
2017-05-17,1.142,1.172,0.0,开放申购,开放赎回,nan
2017-05-18,1.142,1.172,0.0,开放申购,开放赎回,nan
2017-05-19,1.142,1.172,0.0,开放申购,开放赎回,nan
2017-05-22,1.143,1.173,0.09,开放申购,开放赎回,nan
2017-05-23,1.142,1.172,-0.09,开放申购,开放赎回,nan
2017-05-24,1.142,1.172,0.0,开放申购,开放赎回,nan
2017-05-25,1.142,1.172,0.0,开放申购,开放赎回,nan
2017-05-26,1.142,1.172,0.0,开放申购,开放赎回,nan
2017-05-31,1.143,1.173,0.09,开放申购,开放赎回,nan
2017-06-01,1.143,1.173,0.0,开放申购,开放赎回,nan
2017-06-02,1.144,1.174,0.09,开放申购,开放赎回,nan
2017-06-05,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-06-06,1.144,1.174,0.0,开放申购,开放赎回,nan
2017-06-07,1.145,1.175,0.09,开放申购,开放赎回,nan
2017-06-08,1.145,1.175,0.0,开放申购,开放赎回,nan
2017-06-09,1.145,1.175,0.0,开放申购,开放赎回,nan
2017-06-12,1.146,1.176,0.09,开放申购,开放赎回,nan
2017-06-13,1.148,1.178,0.17,开放申购,开放赎回,nan
2017-06-14,1.149,1.179,0.09,开放申购,开放赎回,nan
2017-06-15,1.15,1.18,0.09,开放申购,开放赎回,nan
2017-06-16,1.151,1.181,0.09,开放申购,开放赎回,nan
2017-06-19,1.153,1.183,0.17,开放申购,开放赎回,nan
2017-06-20,1.155,1.185,0.17,开放申购,开放赎回,nan
2017-06-21,1.156,1.186,0.09,开放申购,开放赎回,nan
2017-06-22,1.155,1.185,-0.09,开放申购,开放赎回,nan
2017-06-23,1.155,1.185,0.0,开放申购,开放赎回,nan
2017-06-26,1.156,1.186,0.09,开放申购,开放赎回,nan
2017-06-27,1.157,1.187,0.09,开放申购,开放赎回,nan
2017-06-28,1.158,1.188,0.09,开放申购,开放赎回,nan
2017-06-29,1.158,1.188,0.0,开放申购,开放赎回,nan
2017-06-30,1.159,1.189,0.09,开放申购,开放赎回,nan
2017-07-03,1.159,1.189,0.0,开放申购,开放赎回,nan
2017-07-04,1.159,1.189,0.0,开放申购,开放赎回,nan
2017-07-05,1.16,1.19,0.09,开放申购,开放赎回,nan
2017-07-06,1.161,1.191,0.09,开放申购,开放赎回,nan
2017-07-07,1.161,1.191,0.0,开放申购,开放赎回,nan
2017-07-10,1.162,1.192,0.09,开放申购,开放赎回,nan
2017-07-11,1.162,1.192,0.0,开放申购,开放赎回,nan
2017-07-12,1.162,1.192,0.0,开放申购,开放赎回,nan
2017-07-13,1.163,1.193,0.09,开放申购,开放赎回,nan
2017-07-14,1.163,1.193,0.0,开放申购,开放赎回,nan
2017-07-17,1.164,1.194,0.09,开放申购,开放赎回,nan
2017-07-18,1.164,1.194,0.0,开放申购,开放赎回,nan
2017-07-19,1.164,1.194,0.0,开放申购,开放赎回,nan
2017-07-20,1.164,1.194,0.0,开放申购,开放赎回,nan
2017-07-21,1.164,1.194,0.0,开放申购,开放赎回,nan
2017-07-24,1.165,1.195,0.09,开放申购,开放赎回,nan
2017-07-25,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-07-26,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-07-27,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-07-28,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-07-31,1.166,1.196,0.09,开放申购,开放赎回,nan
2017-08-01,1.165,1.195,-0.09,开放申购,开放赎回,nan
2017-08-02,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-08-03,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-08-04,1.166,1.196,0.09,开放申购,开放赎回,nan
2017-08-07,1.166,1.196,0.0,开放申购,开放赎回,nan
2017-08-08,1.165,1.195,-0.09,开放申购,开放赎回,nan
2017-08-09,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-08-10,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-08-11,1.165,1.195,0.0,开放申购,开放赎回,nan
2017-08-14,1.166,1.196,0.09,开放申购,开放赎回,nan
2017-08-15,1.166,1.196,0.0,开放申购,开放赎回,nan
