净值日期,Unnamed: 0,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2011-04-18,5,1.208,3.309,-0.25,限制大额申购,开放赎回,
2011-04-19,4,1.1909999999999998,3.292,-1.41,限制大额申购,开放赎回,
2011-04-20,3,1.192,3.293,0.08,限制大额申购,开放赎回,
2011-04-21,2,1.196,3.297,0.34,限制大额申购,开放赎回,
2011-04-22,1,1.193,3.294,-0.25,限制大额申购,开放赎回,
2011-04-25,0,1.181,3.282,-1.01,限制大额申购,开放赎回,
2011-04-26,39,1.175,3.276,-0.51,限制大额申购,开放赎回,
2011-04-27,38,1.168,3.269,-0.6,限制大额申购,开放赎回,
2011-04-28,37,1.146,3.247,-1.88,限制大额申购,开放赎回,
2011-04-29,36,1.16,3.261,1.22,限制大额申购,开放赎回,
2011-05-03,35,1.175,3.276,1.29,限制大额申购,开放赎回,
2011-05-04,34,1.158,3.259,-1.45,限制大额申购,开放赎回,
2011-05-05,33,1.158,3.259,0.0,限制大额申购,开放赎回,
2011-05-06,32,1.161,3.262,0.26,限制大额申购,开放赎回,
2011-05-09,31,1.164,3.265,0.26,限制大额申购,开放赎回,
2011-05-10,30,1.169,3.27,0.43,限制大额申购,开放赎回,
2011-05-11,29,1.172,3.273,0.26,限制大额申购,开放赎回,
2011-05-12,28,1.162,3.263,-0.85,限制大额申购,开放赎回,
2011-05-13,27,1.166,3.267,0.34,限制大额申购,开放赎回,
2011-05-16,26,1.164,3.265,-0.17,限制大额申购,开放赎回,
2011-05-17,25,1.16,3.261,-0.34,限制大额申购,开放赎回,
2011-05-18,24,1.166,3.267,0.52,限制大额申购,开放赎回,
2011-05-19,23,1.159,3.26,-0.6,限制大额申购,开放赎回,
2011-05-20,22,1.156,3.257,-0.26,限制大额申购,开放赎回,
2011-05-23,21,1.128,3.229,-2.42,限制大额申购,开放赎回,
2011-05-24,20,1.127,3.228,-0.09,限制大额申购,开放赎回,
2011-05-25,19,1.117,3.218,-0.89,限制大额申购,开放赎回,
2011-05-26,18,1.108,3.209,-0.81,限制大额申购,开放赎回,
2011-05-27,17,1.095,3.196,-1.17,限制大额申购,开放赎回,
2011-05-30,16,1.089,3.19,-0.55,限制大额申购,开放赎回,
2011-05-31,15,1.101,3.202,1.1,限制大额申购,开放赎回,
2011-06-01,14,1.109,3.21,0.73,限制大额申购,开放赎回,
2011-06-02,13,1.097,3.198,-1.08,限制大额申购,开放赎回,
2011-06-03,12,1.107,3.208,0.91,限制大额申购,开放赎回,
2011-06-07,11,1.112,3.213,0.45,限制大额申购,开放赎回,
2011-06-08,10,1.115,3.216,0.27,限制大额申购,开放赎回,
2011-06-09,9,1.097,3.198,-1.61,限制大额申购,开放赎回,
2011-06-10,8,1.101,3.202,0.36,限制大额申购,开放赎回,
2011-06-13,7,1.097,3.198,-0.36,限制大额申购,开放赎回,
2011-06-14,6,1.107,3.208,0.91,限制大额申购,开放赎回,
2011-06-15,5,1.098,3.199,-0.81,限制大额申购,开放赎回,
2011-06-16,4,1.081,3.182,-1.55,限制大额申购,开放赎回,
2011-06-17,3,1.073,3.174,-0.74,限制大额申购,开放赎回,
2011-06-20,2,1.0659999999999998,3.167,-0.65,限制大额申购,开放赎回,
2011-06-21,1,1.0759999999999998,3.177,0.94,限制大额申购,开放赎回,
2011-06-22,0,1.074,3.175,-0.19,限制大额申购,开放赎回,
2011-06-23,39,1.086,3.187,1.12,限制大额申购,开放赎回,
2011-06-24,38,1.106,3.207,1.84,限制大额申购,开放赎回,
2011-06-27,37,1.115,3.216,0.81,限制大额申购,开放赎回,
2011-06-28,36,1.117,3.218,0.18,限制大额申购,开放赎回,
2011-06-29,35,1.106,3.207,-0.98,限制大额申购,开放赎回,
2011-06-30,34,1.121,3.222,1.36,限制大额申购,开放赎回,
2011-07-01,33,1.123,3.224,0.18,限制大额申购,开放赎回,
2011-07-04,32,1.14,3.241,1.51,限制大额申购,开放赎回,
2011-07-05,31,1.144,3.245,0.35,限制大额申购,开放赎回,
2011-07-06,30,1.145,3.2460000000000004,0.09,限制大额申购,开放赎回,
2011-07-07,29,1.144,3.245,-0.09,限制大额申购,开放赎回,
2011-07-08,28,1.144,3.245,0.0,限制大额申购,开放赎回,
2011-07-11,27,1.146,3.247,0.17,限制大额申购,开放赎回,
2011-07-12,26,1.133,3.234,-1.13,限制大额申购,开放赎回,
2011-07-13,25,1.144,3.245,0.97,限制大额申购,开放赎回,
2011-07-14,24,1.145,3.2460000000000004,0.09,限制大额申购,开放赎回,
2011-07-15,23,1.151,3.252,0.52,限制大额申购,开放赎回,
2011-07-18,22,1.155,3.256,0.35,限制大额申购,开放赎回,
2011-07-19,21,1.146,3.247,-0.78,限制大额申购,开放赎回,
2011-07-20,20,1.145,3.2460000000000004,-0.09,限制大额申购,开放赎回,
2011-07-21,19,1.134,3.235,-0.96,限制大额申购,开放赎回,
2011-07-22,18,1.137,3.238,0.26,限制大额申购,开放赎回,
2011-07-25,17,1.113,3.214,-2.11,限制大额申购,开放赎回,
2011-07-26,16,1.118,3.219,0.45,限制大额申购,开放赎回,
2011-07-27,15,1.129,3.23,0.98,限制大额申购,开放赎回,
2011-07-28,14,1.126,3.227,-0.27,限制大额申购,开放赎回,
2011-07-29,13,1.115,3.216,-0.98,限制大额申购,开放赎回,
2011-08-01,12,1.116,3.217,0.09,限制大额申购,开放赎回,
2011-08-02,11,1.108,3.209,-0.72,限制大额申购,开放赎回,
2011-08-03,10,1.11,3.2110000000000003,0.18,限制大额申购,开放赎回,
2011-08-04,9,1.112,3.213,0.18,限制大额申购,开放赎回,
2011-08-05,8,1.1,3.201,-1.08,限制大额申购,开放赎回,
2011-08-08,7,1.074,3.175,-2.36,限制大额申购,开放赎回,
2011-08-09,6,1.077,3.178,0.28,限制大额申购,开放赎回,
2011-08-10,5,1.087,3.188,0.93,限制大额申购,开放赎回,
2011-08-11,4,1.098,3.199,1.01,限制大额申购,开放赎回,
2011-08-12,3,1.102,3.2030000000000003,0.36,限制大额申购,开放赎回,
2011-08-15,2,1.112,3.213,0.91,限制大额申购,开放赎回,
2011-08-16,1,1.109,3.21,-0.27,限制大额申购,开放赎回,
2011-08-17,0,1.104,3.205,-0.45,限制大额申购,开放赎回,
2011-08-18,39,1.09,3.1910000000000003,-1.27,限制大额申购,开放赎回,
2011-08-19,38,1.081,3.182,-0.83,限制大额申购,开放赎回,
2011-08-22,37,1.072,3.173,-0.83,限制大额申购,开放赎回,
2011-08-23,36,1.083,3.184,1.03,限制大额申购,开放赎回,
2011-08-24,35,1.083,3.184,0.0,限制大额申购,开放赎回,
2011-08-25,34,1.1,3.201,1.57,限制大额申购,开放赎回,
2011-08-26,33,1.098,3.199,-0.18,限制大额申购,开放赎回,
2011-08-29,32,1.087,3.188,-1.0,限制大额申购,开放赎回,
2011-08-30,31,1.083,3.184,-0.37,限制大额申购,开放赎回,
2011-08-31,30,1.08,3.181,-0.28,限制大额申购,开放赎回,
2011-09-01,29,1.075,3.176,-0.46,限制大额申购,开放赎回,
2011-09-02,28,1.069,3.17,-0.56,限制大额申购,开放赎回,
2011-09-05,27,1.054,3.155,-1.4,限制大额申购,开放赎回,
2011-09-06,26,1.0490000000000002,3.15,-0.47,限制大额申购,开放赎回,
2011-09-07,25,1.063,3.164,1.33,限制大额申购,开放赎回,
2011-09-08,24,1.057,3.158,-0.56,限制大额申购,开放赎回,
2011-09-09,23,1.055,3.156,-0.19,限制大额申购,开放赎回,
2011-09-13,22,1.045,3.1460000000000004,-0.95,限制大额申购,开放赎回,
2011-09-14,21,1.051,3.152,0.57,限制大额申购,开放赎回,
2011-09-15,20,1.051,3.152,0.0,限制大额申购,开放赎回,
2011-09-16,19,1.053,3.154,0.19,限制大额申购,开放赎回,
2011-09-19,18,1.041,3.142,-1.14,限制大额申购,开放赎回,
2011-09-20,17,1.044,3.145,0.29,限制大额申购,开放赎回,
2011-09-21,16,1.061,3.162,1.63,限制大额申购,开放赎回,
2011-09-22,15,1.043,3.144,-1.7,限制大额申购,开放赎回,
2011-09-23,14,1.038,3.139,-0.48,限制大额申购,开放赎回,
2011-09-26,13,1.026,3.127,-1.16,限制大额申购,开放赎回,
2011-09-27,12,1.029,3.13,0.29,限制大额申购,开放赎回,
2011-09-28,11,1.022,3.123,-0.68,限制大额申购,开放赎回,
2011-09-29,10,1.006,3.107,-1.57,限制大额申购,开放赎回,
2011-09-30,9,1.003,3.104,-0.3,限制大额申购,开放赎回,
2011-10-10,8,0.997,3.0980000000000003,-0.6,限制大额申购,开放赎回,
2011-10-11,7,0.994,3.095,-0.3,限制大额申购,开放赎回,
2011-10-12,6,1.014,3.115,2.01,限制大额申购,开放赎回,
2011-10-13,5,1.02,3.1210000000000004,0.59,限制大额申购,开放赎回,
2011-10-14,4,1.015,3.116,-0.49,限制大额申购,开放赎回,
2011-10-17,3,1.017,3.1180000000000003,0.2,限制大额申购,开放赎回,
2011-10-18,2,0.999,3.1,-1.77,限制大额申购,开放赎回,
2011-10-19,1,0.995,3.096,-0.4,限制大额申购,开放赎回,
2011-10-20,0,0.972,3.073,-2.31,限制大额申购,开放赎回,
2011-10-21,39,0.966,3.067,-0.62,限制大额申购,开放赎回,
2011-10-24,38,0.979,3.08,1.35,限制大额申购,开放赎回,
2011-10-25,37,0.998,3.099,1.94,限制大额申购,开放赎回,
2011-10-26,36,1.008,3.109,1.0,限制大额申购,开放赎回,
2011-10-27,35,1.011,3.112,0.3,限制大额申购,开放赎回,
2011-10-28,34,1.026,3.127,1.48,限制大额申购,开放赎回,
2011-10-31,33,1.029,3.13,0.29,限制大额申购,开放赎回,
2011-11-01,32,1.031,3.132,0.19,限制大额申购,开放赎回,
2011-11-02,31,1.044,3.145,1.26,限制大额申购,开放赎回,
2011-11-03,30,1.048,3.149,0.38,限制大额申购,开放赎回,
2011-11-04,29,1.055,3.156,0.67,限制大额申购,开放赎回,
2011-11-07,28,1.0490000000000002,3.15,-0.57,限制大额申购,开放赎回,
2011-11-08,27,1.044,3.145,-0.48,限制大额申购,开放赎回,
2011-11-09,26,1.056,3.157,1.15,限制大额申购,开放赎回,
2011-11-10,25,1.045,3.1460000000000004,-1.04,限制大额申购,开放赎回,
2011-11-11,24,1.044,3.145,-0.1,限制大额申购,开放赎回,
2011-11-14,23,1.063,3.164,1.82,限制大额申购,开放赎回,
2011-11-15,22,1.067,3.168,0.38,限制大额申购,开放赎回,
2011-11-16,21,1.042,3.143,-2.34,限制大额申购,开放赎回,
2011-11-17,20,1.04,3.141,-0.19,限制大额申购,开放赎回,
2011-11-18,19,1.018,3.119,-2.12,限制大额申购,开放赎回,
2011-11-21,18,1.018,3.119,0.0,限制大额申购,开放赎回,
2011-11-22,17,1.019,3.12,0.1,限制大额申购,开放赎回,
2011-11-23,16,1.015,3.116,-0.39,限制大额申购,开放赎回,
2011-11-24,15,1.015,3.116,0.0,限制大额申购,开放赎回,
2011-11-25,14,1.008,3.109,-0.69,限制大额申购,开放赎回,
2011-11-28,13,1.01,3.111,0.2,限制大额申购,开放赎回,
2011-11-29,12,1.023,3.124,1.29,限制大额申购,开放赎回,
2011-11-30,11,0.994,3.095,-2.83,限制大额申购,开放赎回,
2011-12-01,10,1.012,3.113,1.81,限制大额申购,开放赎回,
2011-12-02,9,0.997,3.0980000000000003,-1.48,限制大额申购,开放赎回,
2011-12-05,8,0.974,3.075,-2.31,限制大额申购,开放赎回,
2011-12-06,7,0.973,3.074,-0.1,限制大额申购,开放赎回,
2011-12-07,6,0.974,3.075,0.1,限制大额申购,开放赎回,
2011-12-08,5,0.974,3.075,0.0,限制大额申购,开放赎回,
2011-12-09,4,0.966,3.067,-0.82,限制大额申购,开放赎回,
2011-12-12,3,0.956,3.057,-1.04,限制大额申购,开放赎回,
2011-12-13,2,0.932,3.033,-2.51,限制大额申购,开放赎回,
2011-12-14,1,0.923,3.024,-0.97,限制大额申购,开放赎回,
2011-12-15,0,0.904,3.005,-2.06,限制大额申购,开放赎回,
2011-12-16,39,0.923,3.024,2.1,限制大额申购,开放赎回,
2011-12-19,38,0.926,3.027,0.33,限制大额申购,开放赎回,
2011-12-20,37,0.923,3.024,-0.32,限制大额申购,开放赎回,
2011-12-21,36,0.906,3.007,-1.84,限制大额申购,开放赎回,
2011-12-22,35,0.9,3.0010000000000003,-0.66,限制大额申购,开放赎回,
2011-12-23,34,0.909,3.01,1.0,限制大额申购,开放赎回,
2011-12-26,33,0.902,3.003,-0.77,限制大额申购,开放赎回,
2011-12-27,32,0.8859999999999999,2.987,-1.77,限制大额申购,开放赎回,
2011-12-28,31,0.8809999999999999,2.982,-0.56,限制大额申购,开放赎回,
2011-12-29,30,0.883,2.984,0.23,限制大额申购,开放赎回,
2011-12-30,29,0.8959999999999999,2.997,1.47,限制大额申购,开放赎回,
2011-12-31,28,0.8959999999999999,2.997,0.0,限制大额申购,开放赎回,
2012-01-04,27,0.88,2.9810000000000003,-1.79,限制大额申购,开放赎回,
2012-01-05,26,0.857,2.958,-2.61,限制大额申购,开放赎回,
2012-01-06,25,0.858,2.959,0.12,限制大额申购,开放赎回,
2012-01-09,24,0.88,2.9810000000000003,2.56,限制大额申购,开放赎回,
2012-01-10,23,0.905,3.006,2.84,限制大额申购,开放赎回,
2012-01-11,22,0.905,3.006,0.0,限制大额申购,开放赎回,
2012-01-12,21,0.902,3.003,-0.33,限制大额申购,开放赎回,
2012-01-13,20,0.88,2.9810000000000003,-2.44,限制大额申购,开放赎回,
2012-01-16,19,0.858,2.959,-2.5,限制大额申购,开放赎回,
2012-01-17,18,0.8909999999999999,2.992,3.85,限制大额申购,开放赎回,
2012-01-18,17,0.878,2.979,-1.46,限制大额申购,开放赎回,
2012-01-19,16,0.887,2.988,1.03,限制大额申购,开放赎回,
2012-01-20,15,0.899,3.0,1.35,限制大额申购,开放赎回,
2012-01-30,14,0.892,2.9930000000000003,-0.78,限制大额申购,开放赎回,
2012-01-31,13,0.8909999999999999,2.992,-0.11,限制大额申购,开放赎回,
2012-02-01,12,0.884,2.985,-0.79,限制大额申购,开放赎回,
2012-02-02,11,0.898,2.999,1.58,限制大额申购,开放赎回,
2012-02-03,10,0.905,3.006,0.78,限制大额申购,开放赎回,
2012-02-06,9,0.905,3.006,0.0,限制大额申购,开放赎回,
2012-02-07,8,0.8959999999999999,2.997,-0.99,限制大额申购,开放赎回,
2012-02-08,7,0.911,3.012,1.67,限制大额申购,开放赎回,
2012-02-09,6,0.912,3.013,0.11,限制大额申购,开放赎回,
2012-02-10,5,0.915,3.016,0.33,限制大额申购,开放赎回,
2012-02-13,4,0.919,3.02,0.44,限制大额申购,开放赎回,
2012-02-14,3,0.919,3.02,0.0,限制大额申购,开放赎回,
2012-02-15,2,0.928,3.029,0.98,限制大额申购,开放赎回,
2012-02-16,1,0.925,3.026,-0.32,限制大额申购,开放赎回,
2012-02-17,0,0.925,3.026,0.0,限制大额申购,开放赎回,
2012-02-20,39,0.926,3.027,0.11,限制大额申购,开放赎回,
2012-02-21,38,0.933,3.034,0.76,限制大额申购,开放赎回,
2012-02-22,37,0.946,3.047,1.39,限制大额申购,开放赎回,
2012-02-23,36,0.947,3.048,0.11,限制大额申购,开放赎回,
2012-02-24,35,0.956,3.057,0.95,限制大额申购,开放赎回,
2012-02-27,34,0.957,3.0580000000000003,0.1,限制大额申购,开放赎回,
2012-02-28,33,0.956,3.057,-0.1,限制大额申购,开放赎回,
2012-02-29,32,0.946,3.047,-1.05,限制大额申购,开放赎回,
2012-03-01,31,0.948,3.049,0.21,限制大额申购,开放赎回,
2012-03-02,30,0.961,3.062,1.37,限制大额申购,开放赎回,
2012-03-05,29,0.957,3.0580000000000003,-0.42,限制大额申购,开放赎回,
2012-03-06,28,0.95,3.051,-0.73,限制大额申购,开放赎回,
2012-03-07,27,0.949,3.05,-0.11,限制大额申购,开放赎回,
2012-03-08,26,0.957,3.0580000000000003,0.84,限制大额申购,开放赎回,
2012-03-09,25,0.966,3.067,0.94,限制大额申购,开放赎回,
2012-03-12,24,0.968,3.069,0.21,限制大额申购,开放赎回,
2012-03-13,23,0.977,3.0780000000000003,0.93,限制大额申购,开放赎回,
2012-03-14,22,0.953,3.054,-2.46,限制大额申购,开放赎回,
2012-03-15,21,0.949,3.05,-0.42,限制大额申购,开放赎回,
2012-03-16,20,0.963,3.064,1.48,限制大额申购,开放赎回,
2012-03-19,19,0.965,3.0660000000000003,0.21,限制大额申购,开放赎回,
2012-03-20,18,0.949,3.05,-1.66,限制大额申购,开放赎回,
2012-03-21,17,0.946,3.047,-0.32,限制大额申购,开放赎回,
2012-03-22,16,0.943,3.044,-0.32,限制大额申购,开放赎回,
2012-03-23,15,0.934,3.035,-0.95,限制大额申购,开放赎回,
2012-03-26,14,0.935,3.036,0.11,限制大额申购,开放赎回,
2012-03-27,13,0.932,3.033,-0.32,限制大额申购,开放赎回,
2012-03-28,12,0.91,3.011,-2.36,限制大额申购,开放赎回,
2012-03-29,11,0.902,3.003,-0.88,限制大额申购,开放赎回,
2012-03-30,10,0.904,3.005,0.22,限制大额申购,开放赎回,
2012-03-31,9,0.904,3.005,0.0,限制大额申购,开放赎回,
2012-04-05,8,0.922,3.023,1.99,限制大额申购,开放赎回,
2012-04-06,7,0.927,3.028,0.54,限制大额申购,开放赎回,
2012-04-09,6,0.918,3.019,-0.97,限制大额申购,开放赎回,
2012-04-10,5,0.924,3.025,0.65,限制大额申购,开放赎回,
2012-04-11,4,0.926,3.027,0.22,限制大额申购,开放赎回,
2012-04-12,3,0.94,3.0410000000000004,1.51,限制大额申购,开放赎回,
2012-04-13,2,0.943,3.044,0.32,限制大额申购,开放赎回,
2012-04-16,1,0.944,3.045,0.11,限制大额申购,开放赎回,
2012-04-17,0,0.933,3.034,-1.17,限制大额申购,开放赎回,
2012-04-18,39,0.949,3.05,1.71,限制大额申购,开放赎回,
2012-04-19,38,0.949,3.05,0.0,限制大额申购,开放赎回,
2012-04-20,37,0.955,3.056,0.63,限制大额申购,开放赎回,
2012-04-23,36,0.948,3.049,-0.73,限制大额申购,开放赎回,
2012-04-24,35,0.945,3.0460000000000003,-0.32,限制大额申购,开放赎回,
2012-04-25,34,0.949,3.05,0.42,限制大额申购,开放赎回,
2012-04-26,33,0.949,3.05,0.0,限制大额申购,开放赎回,
2012-04-27,32,0.945,3.0460000000000003,-0.42,限制大额申购,开放赎回,
2012-05-02,31,0.957,3.0580000000000003,1.27,限制大额申购,开放赎回,
2012-05-03,30,0.961,3.062,0.42,限制大额申购,开放赎回,
2012-05-04,29,0.966,3.067,0.52,限制大额申购,开放赎回,
2012-05-07,28,0.971,3.072,0.52,限制大额申购,开放赎回,
2012-05-08,27,0.97,3.071,-0.1,限制大额申购,开放赎回,
2012-05-09,26,0.961,3.062,-0.93,限制大额申购,开放赎回,
2012-05-10,25,0.959,3.06,-0.21,限制大额申购,开放赎回,
2012-05-11,24,0.955,3.056,-0.42,限制大额申购,开放赎回,
2012-05-14,23,0.954,3.055,-0.1,限制大额申购,开放赎回,
2012-05-15,22,0.959,3.06,0.52,限制大额申购,开放赎回,
2012-05-16,21,0.948,3.049,-1.15,限制大额申购,开放赎回,
2012-05-17,20,0.958,3.059,1.05,限制大额申购,开放赎回,
2012-05-18,19,0.947,3.048,-1.15,限制大额申购,开放赎回,
2012-05-21,18,0.949,3.05,0.21,限制大额申购,开放赎回,
2012-05-22,17,0.961,3.062,1.26,限制大额申购,开放赎回,
2012-05-23,16,0.962,3.063,0.1,限制大额申购,开放赎回,
2012-05-24,15,0.956,3.057,-0.62,限制大额申购,开放赎回,
2012-05-25,14,0.948,3.049,-0.84,限制大额申购,开放赎回,
2012-05-28,13,0.959,3.06,1.16,限制大额申购,开放赎回,
2012-05-29,12,0.97,3.071,1.15,限制大额申购,开放赎回,
2012-05-30,11,0.969,3.07,-0.1,限制大额申购,开放赎回,
2012-05-31,10,0.969,3.07,0.0,限制大额申购,开放赎回,
2012-06-01,9,0.969,3.07,0.0,限制大额申购,开放赎回,
2012-06-04,8,0.951,3.052,-1.86,限制大额申购,开放赎回,
2012-06-05,7,0.951,3.052,0.0,限制大额申购,开放赎回,
2012-06-06,6,0.949,3.05,-0.21,限制大额申购,开放赎回,
2012-06-07,5,0.947,3.048,-0.21,限制大额申购,开放赎回,
2012-06-08,4,0.945,3.0460000000000003,-0.21,限制大额申购,开放赎回,
2012-06-11,3,0.961,3.062,1.69,限制大额申购,开放赎回,
2012-06-12,2,0.964,3.065,0.31,限制大额申购,开放赎回,
2012-06-13,1,0.979,3.08,1.56,限制大额申购,开放赎回,
2012-06-14,0,0.974,3.075,-0.51,限制大额申购,开放赎回,
2012-06-15,39,0.968,3.069,-0.62,限制大额申购,开放赎回,
2012-06-18,38,0.972,3.073,0.41,限制大额申购,开放赎回,
2012-06-19,37,0.963,3.064,-0.93,限制大额申购,开放赎回,
2012-06-20,36,0.96,3.0610000000000004,-0.31,限制大额申购,开放赎回,
2012-06-21,35,0.952,3.053,-0.83,限制大额申购,开放赎回,
2012-06-25,34,0.935,3.036,-1.79,限制大额申购,开放赎回,
2012-06-26,33,0.938,3.039,0.32,限制大额申购,开放赎回,
2012-06-27,32,0.939,3.04,0.11,限制大额申购,开放赎回,
2012-06-28,31,0.934,3.035,-0.53,限制大额申购,开放赎回,
2012-06-29,30,0.943,3.044,0.96,限制大额申购,开放赎回,
2012-06-30,29,0.943,3.044,0.0,限制大额申购,开放赎回,
2012-07-02,28,0.948,3.049,0.53,限制大额申购,开放赎回,
2012-07-03,27,0.947,3.048,-0.11,限制大额申购,开放赎回,
2012-07-04,26,0.942,3.043,-0.53,限制大额申购,开放赎回,
2012-07-05,25,0.934,3.035,-0.85,限制大额申购,开放赎回,
2012-07-06,24,0.95,3.051,1.71,限制大额申购,开放赎回,
2012-07-09,23,0.939,3.04,-1.16,限制大额申购,开放赎回,
2012-07-10,22,0.932,3.033,-0.75,限制大额申购,开放赎回,
2012-07-11,21,0.937,3.0380000000000003,0.54,限制大额申购,开放赎回,
2012-07-12,20,0.947,3.048,1.07,限制大额申购,开放赎回,
2012-07-13,19,0.948,3.049,0.11,限制大额申购,开放赎回,
2012-07-16,18,0.926,3.027,-2.32,限制大额申购,开放赎回,
2012-07-17,17,0.929,3.03,0.32,限制大额申购,开放赎回,
2012-07-18,16,0.929,3.03,0.0,限制大额申购,开放赎回,
2012-07-19,15,0.935,3.036,0.65,限制大额申购,开放赎回,
2012-07-20,14,0.927,3.028,-0.86,限制大额申购,开放赎回,
2012-07-23,13,0.92,3.0210000000000004,-0.76,限制大额申购,开放赎回,
2012-07-24,12,0.924,3.025,0.43,限制大额申购,开放赎回,
2012-07-25,11,0.92,3.0210000000000004,-0.43,限制大额申购,开放赎回,
2012-07-26,10,0.914,3.015,-0.65,限制大额申购,开放赎回,
2012-07-27,9,0.911,3.012,-0.33,限制大额申购,开放赎回,
2012-07-30,8,0.905,3.006,-0.66,限制大额申购,开放赎回,
2012-07-31,7,0.906,3.007,0.11,限制大额申购,开放赎回,
2012-08-01,6,0.915,3.016,0.99,限制大额申购,开放赎回,
2012-08-02,5,0.908,3.009,-0.77,限制大额申购,开放赎回,
2012-08-03,4,0.912,3.013,0.44,限制大额申购,开放赎回,
2012-08-06,3,0.922,3.023,1.1,限制大额申购,开放赎回,
2012-08-07,2,0.921,3.022,-0.11,限制大额申购,开放赎回,
2012-08-08,1,0.921,3.022,0.0,限制大额申购,开放赎回,
2012-08-09,0,0.93,3.031,0.98,限制大额申购,开放赎回,
2012-08-10,39,0.927,3.028,-0.32,限制大额申购,开放赎回,
2012-08-13,38,0.914,3.015,-1.4,限制大额申购,开放赎回,
2012-08-14,37,0.917,3.018,0.33,限制大额申购,开放赎回,
2012-08-15,36,0.914,3.015,-0.33,限制大额申购,开放赎回,
2012-08-16,35,0.911,3.012,-0.33,限制大额申购,开放赎回,
2012-08-17,34,0.907,3.008,-0.44,限制大额申购,开放赎回,
2012-08-20,33,0.907,3.008,0.0,限制大额申购,开放赎回,
2012-08-21,32,0.914,3.015,0.77,限制大额申购,开放赎回,
2012-08-22,31,0.909,3.01,-0.55,限制大额申购,开放赎回,
2012-08-23,30,0.91,3.011,0.11,限制大额申购,开放赎回,
2012-08-24,29,0.904,3.005,-0.66,限制大额申购,开放赎回,
2012-08-27,28,0.893,2.994,-1.22,限制大额申购,开放赎回,
2012-08-28,27,0.893,2.994,0.0,限制大额申购,开放赎回,
2012-08-29,26,0.889,2.99,-0.45,限制大额申购,开放赎回,
2012-08-30,25,0.883,2.984,-0.67,限制大额申购,开放赎回,
2012-08-31,24,0.885,2.986,0.23,限制大额申购,开放赎回,
2012-09-03,23,0.898,2.999,1.47,限制大额申购,开放赎回,
2012-09-04,22,0.894,2.995,-0.45,限制大额申购,开放赎回,
2012-09-05,21,0.8959999999999999,2.997,0.22,限制大额申购,开放赎回,
2012-09-06,20,0.9,3.0010000000000003,0.45,限制大额申购,开放赎回,
2012-09-07,19,0.923,3.024,2.56,限制大额申购,开放赎回,
2012-09-10,18,0.927,3.028,0.43,限制大额申购,开放赎回,
2012-09-11,17,0.922,3.023,-0.54,限制大额申购,开放赎回,
2012-09-12,16,0.925,3.026,0.33,限制大额申购,开放赎回,
2012-09-13,15,0.919,3.02,-0.65,限制大额申购,开放赎回,
2012-09-14,14,0.917,3.018,-0.22,限制大额申购,开放赎回,
2012-09-17,13,0.901,3.002,-1.74,限制大额申购,开放赎回,
2012-09-18,12,0.9,3.0010000000000003,-0.11,限制大额申购,开放赎回,
2012-09-19,11,0.904,3.005,0.44,限制大额申购,开放赎回,
2012-09-20,10,0.8909999999999999,2.992,-1.44,限制大额申购,开放赎回,
2012-09-21,9,0.889,2.99,-0.22,限制大额申购,开放赎回,
2012-09-24,8,0.895,2.9960000000000004,0.67,限制大额申购,开放赎回,
2012-09-25,7,0.893,2.994,-0.22,限制大额申购,开放赎回,
2012-09-26,6,0.884,2.985,-1.01,限制大额申购,开放赎回,
2012-09-27,5,0.9,3.0010000000000003,1.81,限制大额申购,开放赎回,
2012-09-28,4,0.91,3.011,1.11,限制大额申购,开放赎回,
2012-09-30,3,0.91,3.011,0.0,限制大额申购,开放赎回,
2012-10-08,2,0.906,3.007,-0.44,限制大额申购,开放赎回,
2012-10-09,1,0.922,3.023,1.77,限制大额申购,开放赎回,
2012-10-10,0,0.924,3.025,0.22,限制大额申购,开放赎回,
2012-10-11,39,0.916,3.017,-0.87,限制大额申购,开放赎回,
2012-10-12,38,0.914,3.015,-0.22,限制大额申购,开放赎回,
2012-10-15,37,0.913,3.014,-0.11,限制大额申购,开放赎回,
2012-10-16,36,0.915,3.016,0.22,限制大额申购,开放赎回,
2012-10-17,35,0.914,3.015,-0.11,限制大额申购,开放赎回,
2012-10-18,34,0.927,3.028,1.42,限制大额申购,开放赎回,
2012-10-19,33,0.926,3.027,-0.11,限制大额申购,开放赎回,
2012-10-22,32,0.928,3.029,0.22,限制大额申购,开放赎回,
2012-10-23,31,0.919,3.02,-0.97,限制大额申购,开放赎回,
2012-10-24,30,0.917,3.018,-0.22,限制大额申购,开放赎回,
2012-10-25,29,0.908,3.009,-0.98,限制大额申购,开放赎回,
2012-10-26,28,0.9,3.0010000000000003,-0.88,限制大额申购,开放赎回,
2012-10-29,27,0.899,3.0,-0.11,限制大额申购,开放赎回,
2012-10-30,26,0.902,3.003,0.33,限制大额申购,开放赎回,
2012-10-31,25,0.908,3.009,0.67,限制大额申购,开放赎回,
2012-11-01,24,0.918,3.019,1.1,限制大额申购,开放赎回,
2012-11-02,23,0.92,3.0210000000000004,0.22,限制大额申购,开放赎回,
2012-11-05,22,0.916,3.017,-0.43,限制大额申购,开放赎回,
2012-11-06,21,0.914,3.015,-0.22,限制大额申购,开放赎回,
