净值日期,Unnamed: 0,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2019-11-20,23,2.016,2.016,0.02,限制大额申购,开放赎回,
2019-11-21,22,2.0069,2.0069,-0.45,限制大额申购,开放赎回,
2019-11-22,21,1.9292,1.9292,-3.87,限制大额申购,开放赎回,
2019-11-25,20,1.8758,1.8758,-2.77,限制大额申购,开放赎回,
2019-11-26,19,1.9094,1.9094,1.79,限制大额申购,开放赎回,
2019-11-27,18,1.9462,1.9462,1.93,限制大额申购,开放赎回,
2019-11-28,17,1.9415,1.9415,-0.24,限制大额申购,开放赎回,
2019-11-29,16,1.9334,1.9334,-0.42,限制大额申购,开放赎回,
2019-12-02,15,1.9657,1.9657,1.67,限制大额申购,开放赎回,
2019-12-03,14,2.0333,2.0333,3.44,限制大额申购,开放赎回,
2019-12-04,13,2.0368,2.0368,0.17,限制大额申购,开放赎回,
2019-12-05,12,2.0594,2.0594,1.11,限制大额申购,开放赎回,
2019-12-06,11,2.0833,2.0833,1.16,限制大额申购,开放赎回,
2019-12-09,10,2.1021,2.1021,0.9,限制大额申购,开放赎回,
2019-12-10,9,2.1619,2.1619,2.84,限制大额申购,开放赎回,
2019-12-11,8,2.1357,2.1357,-1.21,限制大额申购,开放赎回,
2019-12-12,7,2.1591,2.1591,1.1,限制大额申购,开放赎回,
2019-12-13,6,2.1756,2.1756,0.76,限制大额申购,开放赎回,
2019-12-16,5,2.2221,2.2221,2.14,限制大额申购,开放赎回,
2019-12-17,4,2.2334,2.2334,0.51,限制大额申购,开放赎回,
2019-12-18,3,2.2205,2.2205,-0.58,限制大额申购,开放赎回,
2019-12-19,2,2.2061,2.2061,-0.65,限制大额申购,开放赎回,
2019-12-20,1,2.1742,2.1742,-1.45,限制大额申购,开放赎回,
2019-12-23,0,2.1436,2.1436,-1.41,限制大额申购,开放赎回,
2019-12-24,39,2.1972,2.1972,2.5,限制大额申购,开放赎回,
2019-12-25,38,2.2256,2.2256,1.29,限制大额申购,开放赎回,
2019-12-26,37,2.2204,2.2204,-0.23,限制大额申购,开放赎回,
2019-12-27,36,2.1711,2.1711,-2.22,限制大额申购,开放赎回,
2019-12-30,35,2.1752,2.1752,0.19,限制大额申购,开放赎回,
2019-12-31,34,2.1792,2.1792,0.18,限制大额申购,开放赎回,
2020-01-02,33,2.2168,2.2168,1.73,限制大额申购,开放赎回,
2020-01-03,32,2.2030000000000003,2.2030000000000003,-0.62,限制大额申购,开放赎回,
2020-01-06,31,2.2107,2.2107,0.35,限制大额申购,开放赎回,
2020-01-07,30,2.2143,2.2143,0.16,限制大额申购,开放赎回,
2020-01-08,29,2.1871,2.1871,-1.23,限制大额申购,开放赎回,
2020-01-09,28,2.2483,2.2483,2.8,限制大额申购,开放赎回,
2020-01-10,27,2.2799,2.2799,1.41,限制大额申购,开放赎回,
2020-01-13,26,2.3195,2.3195,1.74,限制大额申购,开放赎回,
2020-01-14,25,2.2982,2.2982,-0.92,限制大额申购,开放赎回,
2020-01-15,24,2.3311,2.3311,1.43,限制大额申购,开放赎回,
2020-01-16,23,2.351,2.351,0.85,限制大额申购,开放赎回,
2020-01-17,22,2.3749,2.3749,1.02,限制大额申购,开放赎回,
2020-01-20,21,2.4625,2.4625,3.69,限制大额申购,开放赎回,
2020-01-21,20,2.44,2.44,-0.91,限制大额申购,开放赎回,
2020-01-22,19,2.4958,2.4958,2.29,限制大额申购,开放赎回,
2020-01-23,18,2.4445,2.4445,-2.06,限制大额申购,开放赎回,
2020-02-03,17,2.2939,2.2939,-6.16,限制大额申购,开放赎回,
2020-02-04,16,2.3930000000000002,2.3930000000000002,4.32,限制大额申购,开放赎回,
2020-02-05,15,2.4071,2.4071,0.59,限制大额申购,开放赎回,
2020-02-06,14,2.4697,2.4697,2.6,限制大额申购,开放赎回,
2020-02-07,13,2.5209,2.5209,2.07,限制大额申购,开放赎回,
2020-02-10,12,2.5221,2.5221,0.05,限制大额申购,开放赎回,
2020-02-11,11,2.5459,2.5459,0.94,限制大额申购,开放赎回,
2020-02-12,10,2.5921,2.5921,1.81,限制大额申购,开放赎回,
2020-02-13,9,2.6019,2.6019,0.38,限制大额申购,开放赎回,
2020-02-14,8,2.6219,2.6219,0.77,限制大额申购,开放赎回,
2020-02-17,7,2.6931,2.6931,2.72,限制大额申购,开放赎回,
2020-02-18,6,2.7566,2.7566,2.36,限制大额申购,开放赎回,
2020-02-19,5,2.7475,2.7475,-0.33,限制大额申购,开放赎回,
2020-02-20,4,2.8017,2.8017,1.97,限制大额申购,开放赎回,
2020-02-21,3,2.8538,2.8538,1.86,限制大额申购,开放赎回,
2020-02-24,2,2.9539,2.9539,3.51,限制大额申购,开放赎回,
2020-02-25,1,3.0328,3.0328,2.67,限制大额申购,开放赎回,
2020-02-26,0,2.9024,2.9024,-4.3,限制大额申购,开放赎回,
2020-02-27,39,2.8701,2.8701,-1.11,限制大额申购,开放赎回,
2020-02-28,38,2.7286,2.7286,-4.93,限制大额申购,开放赎回,
2020-03-02,37,2.6654,2.7983,2.55,限制大额申购,开放赎回,每份派现金0.1329元
2020-03-03,36,2.6867,2.8196,0.8,限制大额申购,开放赎回,
2020-03-04,35,2.6423,2.7752,-1.65,限制大额申购,开放赎回,
2020-03-05,34,2.6672,2.8001,0.94,限制大额申购,开放赎回,
2020-03-06,33,2.6402,2.7731,-1.01,限制大额申购,开放赎回,
2020-03-09,32,2.5154,2.6483,-4.73,限制大额申购,开放赎回,
2020-03-10,31,2.6234,2.7563,4.29,限制大额申购,开放赎回,
2020-03-11,30,2.5552,2.6881,-2.6,限制大额申购,开放赎回,
2020-03-12,29,2.5093,2.6422,-1.8,限制大额申购,开放赎回,
2020-03-13,28,2.519,2.6519,0.39,限制大额申购,开放赎回,
2020-03-16,27,2.3522,2.4851,-6.62,限制大额申购,开放赎回,
2020-03-17,26,2.3642,2.4971,0.51,限制大额申购,开放赎回,
2020-03-18,25,2.3141,2.447,-2.12,限制大额申购,开放赎回,
2020-03-19,24,2.3663,2.4992,2.26,限制大额申购,开放赎回,
2020-03-20,23,2.3632,2.4961,-0.13,限制大额申购,开放赎回,
2020-03-23,22,2.2409,2.3738,-5.18,限制大额申购,开放赎回,
2020-03-24,21,2.2724,2.4053,1.41,限制大额申购,开放赎回,
2020-03-25,20,2.3475,2.4804,3.3,限制大额申购,开放赎回,
2020-03-26,19,2.3349,2.4678,-0.54,限制大额申购,开放赎回,
2020-03-27,18,2.3096,2.4425,-1.08,限制大额申购,开放赎回,
2020-03-30,17,2.2665,2.3994,-1.87,限制大额申购,开放赎回,
2020-03-31,16,2.2641,2.397,-0.11,限制大额申购,开放赎回,
2020-04-01,15,2.2685,2.4014,0.19,限制大额申购,开放赎回,
2020-04-02,14,2.3654,2.4983,4.27,限制大额申购,开放赎回,
2020-04-03,13,2.3426,2.4755,-0.96,限制大额申购,开放赎回,
2020-04-07,12,2.4139,2.5468,3.04,限制大额申购,开放赎回,
2020-04-08,11,2.4019999999999997,2.5349,-0.49,限制大额申购,开放赎回,
2020-04-09,10,2.4204,2.5533,0.77,限制大额申购,开放赎回,
2020-04-10,9,2.3371,2.47,-3.44,限制大额申购,开放赎回,
2020-04-13,8,2.3039,2.4368,-1.42,限制大额申购,开放赎回,
2020-04-14,7,2.3688,2.5017,2.82,限制大额申购,开放赎回,
2020-04-15,6,2.3537,2.4866,-0.64,限制大额申购,开放赎回,
2020-04-16,5,2.3714,2.5043,0.75,限制大额申购,开放赎回,
2020-04-17,4,2.4091,2.542,1.59,限制大额申购,开放赎回,
2020-04-20,3,2.4434,2.5763,1.42,限制大额申购,开放赎回,
2020-04-21,2,2.4269,2.5598,-0.68,限制大额申购,开放赎回,
2020-04-22,1,2.4519,2.5848,1.03,限制大额申购,开放赎回,
2020-04-23,0,2.4327,2.5656,-0.78,限制大额申购,开放赎回,
2020-04-24,39,2.3996,2.5325,-1.36,限制大额申购,开放赎回,
2020-04-27,38,2.4024,2.5353,0.12,限制大额申购,开放赎回,
2020-04-28,37,2.4449,2.5778,1.77,限制大额申购,开放赎回,
2020-04-29,36,2.4209,2.5538,-0.98,限制大额申购,开放赎回,
2020-04-30,35,2.494,2.6269,3.02,限制大额申购,开放赎回,
2020-05-06,34,2.5729,2.7058,3.16,限制大额申购,开放赎回,
2020-05-07,33,2.575,2.7079,0.08,限制大额申购,开放赎回,
2020-05-08,32,2.5801,2.713,0.2,限制大额申购,开放赎回,
2020-05-11,31,2.5592,2.6921,-0.81,限制大额申购,开放赎回,
2020-05-12,30,2.5938,2.7267,1.35,限制大额申购,开放赎回,
2020-05-13,29,2.6036,2.7365,0.38,限制大额申购,开放赎回,
2020-05-14,28,2.5908,2.7237,-0.49,限制大额申购,开放赎回,
2020-05-15,27,2.6158,2.7487,0.97,限制大额申购,开放赎回,
2020-05-18,26,2.6052,2.7381,-0.41,限制大额申购,开放赎回,
2020-05-19,25,2.6725,2.8054,2.58,限制大额申购,开放赎回,
2020-05-20,24,2.6212,2.7541,-1.92,限制大额申购,开放赎回,
2020-05-21,23,2.594,2.7269,-1.04,限制大额申购,开放赎回,
2020-05-22,22,2.5325,2.6654,-2.37,限制大额申购,开放赎回,
2020-05-25,21,2.5284,2.6613,-0.16,限制大额申购,开放赎回,
2020-05-26,20,2.5889,2.7218,2.39,限制大额申购,开放赎回,
2020-05-27,19,2.5337,2.6666,-2.13,限制大额申购,开放赎回,
2020-05-28,18,2.5069,2.6398,-1.06,限制大额申购,开放赎回,
2020-05-29,17,2.546,2.6789,1.56,限制大额申购,开放赎回,
2020-06-01,16,2.6115,2.7444,2.57,限制大额申购,开放赎回,
2020-06-02,15,2.5968,2.7297,-0.56,限制大额申购,开放赎回,
2020-06-03,14,2.5945,2.7274,-0.09,限制大额申购,开放赎回,
2020-06-04,13,2.5903,2.7232,-0.16,限制大额申购,开放赎回,
2020-06-05,12,2.6125,2.7454,0.86,限制大额申购,开放赎回,
2020-06-08,11,2.6036,2.7365,-0.34,限制大额申购,开放赎回,
2020-06-09,10,2.6428,2.7757,1.51,限制大额申购,开放赎回,
2020-06-10,9,2.667,2.7999,0.92,限制大额申购,开放赎回,
2020-06-11,8,2.676,2.8089,0.34,限制大额申购,开放赎回,
2020-06-12,7,2.6565,2.7894,-0.73,限制大额申购,开放赎回,
2020-06-15,6,2.6252,2.7581,-1.18,限制大额申购,开放赎回,
2020-06-16,5,2.6704,2.8033,1.72,限制大额申购,开放赎回,
2020-06-17,4,2.6784,2.8113,0.3,限制大额申购,开放赎回,
2020-06-18,3,2.7008,2.8337,0.84,限制大额申购,开放赎回,
2020-06-19,2,2.7442,2.8771,1.61,限制大额申购,开放赎回,
2020-06-22,1,2.8027,2.9356,2.13,限制大额申购,开放赎回,
2020-06-23,0,2.8574,2.9903,1.95,限制大额申购,开放赎回,
2020-06-24,39,2.875,3.0079,0.62,限制大额申购,开放赎回,
2020-06-29,38,2.875,3.0079,0.0,限制大额申购,开放赎回,
2020-06-30,37,2.9496,3.0825,2.59,限制大额申购,开放赎回,
2020-07-01,36,2.9748,3.1077,0.85,限制大额申购,开放赎回,
2020-07-02,35,2.9585,3.0914,-0.55,限制大额申购,开放赎回,
2020-07-03,34,2.9763,3.1092,0.6,限制大额申购,开放赎回,
2020-07-06,33,3.0828,3.2157,3.58,限制大额申购,开放赎回,
2020-07-07,32,3.1735,3.3064,2.94,限制大额申购,开放赎回,
2020-07-08,31,3.2273,3.3602,1.7,限制大额申购,开放赎回,
2020-07-09,30,3.3255,3.4584,3.04,限制大额申购,开放赎回,
2020-07-10,29,3.3285,3.4614,0.09,限制大额申购,开放赎回,
2020-07-13,28,3.4184,3.5513,2.7,限制大额申购,开放赎回,
2020-07-14,27,3.4014,3.5343,-0.5,限制大额申购,开放赎回,
2020-07-15,26,3.362,3.4949,-1.16,限制大额申购,开放赎回,
2020-07-16,25,3.162,3.2949,-5.95,限制大额申购,开放赎回,
2020-07-17,24,3.158,3.2909,-0.13,限制大额申购,开放赎回,
2020-07-20,23,3.2138,3.3467,1.77,限制大额申购,开放赎回,
2020-07-21,22,3.2755,3.4084,1.92,开放申购,开放赎回,
2020-07-22,21,3.3019,3.4348,0.81,开放申购,开放赎回,
2020-07-23,20,3.358,3.4909,1.7,开放申购,开放赎回,
2020-07-24,19,3.1764,3.3093,-5.41,开放申购,开放赎回,
2020-07-27,18,3.1944,3.3273,0.57,开放申购,开放赎回,
2020-07-28,17,3.1952,3.3281,0.03,开放申购,开放赎回,
2020-07-29,16,3.3217,3.4546,3.96,开放申购,开放赎回,
2020-07-30,15,3.3564,3.4893,1.04,开放申购,开放赎回,
2020-07-31,14,3.3895,3.5224,0.99,开放申购,开放赎回,
2020-08-03,13,3.4476,3.5805,1.71,开放申购,开放赎回,
2020-08-04,12,3.4330000000000003,3.5659,-0.42,开放申购,开放赎回,
2020-08-05,11,3.435,3.5679,0.06,开放申购,开放赎回,
2020-08-06,10,3.3563,3.4892,-2.29,开放申购,开放赎回,
2020-08-07,9,3.3489999999999998,3.4819,-0.22,开放申购,开放赎回,
2020-08-10,8,3.3544,3.4873,0.16,开放申购,开放赎回,
2020-08-11,7,3.279,3.4119,-2.25,开放申购,开放赎回,
2020-08-12,6,3.2212,3.3541,-1.76,开放申购,开放赎回,
2020-08-13,5,3.1918,3.3247,-0.91,开放申购,开放赎回,
2020-08-14,4,3.2298,3.3627,1.19,开放申购,开放赎回,
2020-08-17,3,3.2595,3.3924,0.92,开放申购,开放赎回,
2020-08-18,2,3.2705,3.4034,0.34,开放申购,开放赎回,
2020-08-19,1,3.1658,3.2987,-3.2,开放申购,开放赎回,
2020-08-20,0,3.1195,3.2524,-1.46,开放申购,开放赎回,
2020-08-21,39,3.158,3.2909,1.23,开放申购,开放赎回,
2020-08-24,38,3.1995,3.3324,1.31,开放申购,开放赎回,
2020-08-25,37,3.1945,3.3274,-0.16,开放申购,开放赎回,
2020-08-26,36,3.1003,3.2332,-2.95,开放申购,开放赎回,
2020-08-27,35,3.1687,3.3016,2.21,开放申购,开放赎回,
2020-08-28,34,3.2309,3.3638,1.96,开放申购,开放赎回,
2020-08-31,33,3.2272,3.3601,-0.11,开放申购,开放赎回,
2020-09-01,32,3.2615,3.3944,1.06,开放申购,开放赎回,
2020-09-02,31,3.2639,3.3968,0.07,开放申购,开放赎回,
2020-09-03,30,3.2359,3.3688,-0.86,开放申购,开放赎回,
2020-09-04,29,3.2377,3.3706,0.06,开放申购,开放赎回,
2020-09-07,28,3.1018,3.2347,-4.2,开放申购,开放赎回,
2020-09-08,27,3.1111,3.2439999999999998,0.3,开放申购,开放赎回,
2020-09-09,26,2.9666,3.0995,-4.64,开放申购,开放赎回,
2020-09-10,25,2.9488,3.0817,-0.6,开放申购,开放赎回,
2020-09-11,24,3.0592,3.1921,3.74,开放申购,开放赎回,
2020-09-14,23,3.0793,3.2122,0.66,开放申购,开放赎回,
2020-09-15,22,3.1037,3.2366,0.79,开放申购,开放赎回,
2020-09-16,21,3.0829,3.2158,-0.67,开放申购,开放赎回,
2020-09-17,20,3.1039,3.2368,0.68,开放申购,开放赎回,
2020-09-18,19,3.1149,3.2478,0.35,开放申购,开放赎回,
2020-09-21,18,3.0804,3.2133,-1.11,开放申购,开放赎回,
2020-09-22,17,3.0460000000000003,3.1789,-1.12,开放申购,开放赎回,
2020-09-23,16,3.1431,3.2760000000000002,3.19,开放申购,开放赎回,
2020-09-24,15,3.0382,3.1711,-3.34,开放申购,开放赎回,
2020-09-25,14,3.0333,3.1662,-0.16,开放申购,开放赎回,
2020-09-28,13,3.0381,3.1710000000000003,0.16,开放申购,开放赎回,
2020-09-29,12,3.0803,3.2132,1.39,开放申购,开放赎回,
2020-09-30,11,3.0810000000000004,3.2139,0.02,开放申购,开放赎回,
2020-10-09,10,3.2092,3.3421,4.16,开放申购,开放赎回,
2020-10-12,9,3.3037,3.4366,2.94,开放申购,开放赎回,
2020-10-13,8,3.2893,3.4222,-0.44,开放申购,开放赎回,
2020-10-14,7,3.2298,3.3627,-1.81,开放申购,开放赎回,
2020-10-15,6,3.1925,3.3254,-1.15,开放申购,开放赎回,
2020-10-16,5,3.1593,3.2922,-1.04,开放申购,开放赎回,
2020-10-19,4,3.0788,3.2117,-2.55,开放申购,开放赎回,
2020-10-20,3,3.1173,3.2502,1.25,开放申购,开放赎回,
2020-10-21,2,3.0763,3.2092,-1.32,开放申购,开放赎回,
2020-10-22,1,3.0455,3.1784,-1.0,开放申购,开放赎回,
2020-10-23,0,2.9694,3.1023,-2.5,开放申购,开放赎回,
2020-10-26,39,3.0281,3.161,1.98,开放申购,开放赎回,
2020-10-27,38,3.0803,3.2132,1.72,开放申购,开放赎回,
2020-10-28,37,3.1003,3.2332,0.65,开放申购,开放赎回,
2020-10-29,36,3.1148,3.2477,0.47,开放申购,开放赎回,
2020-10-30,35,3.1295,3.2624,0.47,开放申购,开放赎回,
2020-11-02,34,3.1636,3.2965,1.09,开放申购,开放赎回,
2020-11-03,33,3.1799,3.3128,0.52,开放申购,开放赎回,
2020-11-04,32,3.1596,3.2925,-0.64,开放申购,开放赎回,
2020-11-05,31,3.2279,3.3608,2.16,开放申购,开放赎回,
2020-11-06,30,3.1889999999999996,3.3219,-1.21,开放申购,开放赎回,
2020-11-09,29,3.3139999999999996,3.4469,3.92,开放申购,开放赎回,
2020-11-10,28,3.2972,3.4301,-0.51,开放申购,开放赎回,
2020-11-11,27,3.1859,3.3188,-3.38,开放申购,开放赎回,
2020-11-12,26,3.1867,3.3196,0.03,开放申购,开放赎回,
2020-11-13,25,3.1914,3.3243,0.15,开放申购,开放赎回,
2020-11-16,24,3.1767,3.3096,-0.46,开放申购,开放赎回,
2020-11-17,23,3.1229,3.2558,-1.69,开放申购,开放赎回,
2020-11-18,22,3.0883,3.2212,-1.11,开放申购,开放赎回,
2020-11-19,21,3.1207,3.2536,1.05,开放申购,开放赎回,
2020-11-20,20,3.1366,3.2695,0.51,开放申购,开放赎回,
2020-11-23,19,3.1531,3.286,0.53,开放申购,开放赎回,
2020-11-24,18,3.1418,3.2747,-0.36,开放申购,开放赎回,
2020-11-25,17,3.1,3.2329,-1.33,开放申购,开放赎回,
2020-11-26,16,3.0636,3.1965,-1.17,开放申购,开放赎回,
2020-11-27,15,3.0742,3.2071,0.35,开放申购,开放赎回,
2020-11-30,14,3.0941,3.227,0.65,开放申购,开放赎回,
2020-12-01,13,3.1518,3.2847,1.86,开放申购,开放赎回,
2020-12-02,12,3.1466,3.2795,-0.16,开放申购,开放赎回,
2020-12-03,11,3.133,3.2659,-0.43,开放申购,开放赎回,
2020-12-04,10,3.1302,3.2631,-0.09,开放申购,开放赎回,
2020-12-07,9,3.1493,3.2822,0.61,开放申购,开放赎回,
2020-12-08,8,3.1463,3.2792,-0.1,开放申购,开放赎回,
2020-12-09,7,3.1116,3.2445,-1.1,开放申购,开放赎回,
2020-12-10,6,3.1449,3.2778,1.07,开放申购,开放赎回,
2020-12-11,5,3.109,3.2419,-1.14,开放申购,开放赎回,
2020-12-14,4,3.1573,3.2902,1.55,开放申购,开放赎回,
2020-12-15,3,3.182,3.3149,0.78,开放申购,开放赎回,
2020-12-16,2,3.1819,3.3148,0.0,开放申购,开放赎回,
2020-12-17,1,3.1979,3.3308,0.5,开放申购,开放赎回,
2020-12-18,0,3.2363,3.3692,1.2,开放申购,开放赎回,
2020-12-21,39,3.3405,3.4734,3.22,开放申购,开放赎回,
2020-12-22,38,3.2726,3.4055,-2.03,开放申购,开放赎回,
2020-12-23,37,3.3555,3.4884,2.53,开放申购,开放赎回,
2020-12-24,36,3.3447,3.4776,-0.32,开放申购,开放赎回,
2020-12-25,35,3.4141,3.5469999999999997,2.07,开放申购,开放赎回,
2020-12-28,34,3.4022,3.5351,-0.35,开放申购,开放赎回,
2020-12-29,33,3.332,3.4649,-2.06,开放申购,开放赎回,
2020-12-30,32,3.404,3.5369,2.16,开放申购,开放赎回,
2020-12-31,31,3.4488,3.5817,1.32,开放申购,开放赎回,
2021-01-04,30,3.5782,3.7111,3.75,开放申购,开放赎回,
2021-01-05,29,3.6519,3.7848,2.06,开放申购,开放赎回,
2021-01-06,28,3.6501,3.783,-0.05,开放申购,开放赎回,
2021-01-07,27,3.7181,3.8510000000000004,1.86,开放申购,开放赎回,
2021-01-08,26,3.7194,3.8523,0.03,开放申购,开放赎回,
2021-01-11,25,3.6273,3.7602,-2.48,开放申购,开放赎回,
2021-01-12,24,3.7397,3.8726,3.1,开放申购,开放赎回,
2021-01-13,23,3.7289,3.8618,-0.29,开放申购,开放赎回,
2021-01-14,22,3.6659,3.7988,-1.69,开放申购,开放赎回,
2021-01-15,21,3.6741,3.807,0.22,开放申购,开放赎回,
2021-01-18,20,3.7538,3.8867,2.17,开放申购,开放赎回,
2021-01-19,19,3.6799,3.8128,-1.97,开放申购,开放赎回,
2021-01-20,18,3.8319,3.9648,4.13,开放申购,开放赎回,
2021-01-21,17,3.9336,4.0665,2.65,开放申购,开放赎回,
2021-01-22,16,4.0385,4.1714,2.67,开放申购,开放赎回,
2021-01-25,15,4.0,4.1329,-0.95,开放申购,开放赎回,
2021-01-26,14,3.9612,4.0941,-0.97,开放申购,开放赎回,
2021-01-27,13,4.0429,4.1758,2.06,开放申购,开放赎回,
2021-01-28,12,3.8510000000000004,3.9839,-4.75,开放申购,开放赎回,
2021-01-29,11,3.7479,3.8808,-2.68,开放申购,开放赎回,
2021-02-01,10,3.7725,3.9054,0.66,开放申购,开放赎回,
2021-02-02,9,3.8753,4.0082,2.72,开放申购,开放赎回,
2021-02-03,8,3.8684,4.0013,-0.18,开放申购,开放赎回,
2021-02-04,7,3.8616,3.9945,-0.18,开放申购,开放赎回,
2021-02-05,6,3.8339,3.9668,-0.72,开放申购,开放赎回,
2021-02-08,5,3.8933,4.0262,1.55,开放申购,开放赎回,
2021-02-09,4,4.0219,4.1548,3.3,开放申购,开放赎回,
2021-02-10,3,4.1665,4.2994,3.6,开放申购,开放赎回,
2021-02-18,2,4.0883,4.2212,-1.88,开放申购,开放赎回,
2021-02-19,1,3.9962,4.1291,-2.25,开放申购,开放赎回,
2021-02-22,0,3.9125,4.0454,-2.09,开放申购,开放赎回,
2021-02-23,39,3.9017,4.0346,-0.28,开放申购,开放赎回,
2021-02-24,38,3.7228,3.8557,-4.59,开放申购,开放赎回,
2021-02-25,37,3.7103,3.8432,-0.34,开放申购,开放赎回,
2021-02-26,36,3.6265,3.7594,-2.26,开放申购,开放赎回,
2021-03-01,35,3.7143,3.8472,2.42,开放申购,开放赎回,
2021-03-02,34,3.675,3.8079,-1.06,开放申购,开放赎回,
2021-03-03,33,3.6848,3.8177,0.27,开放申购,开放赎回,
2021-03-04,32,3.4960000000000004,3.6289,-5.12,开放申购,开放赎回,
2021-03-05,31,3.4876,3.6205,-0.24,开放申购,开放赎回,
2021-03-08,30,3.3232,3.4561,-4.71,开放申购,开放赎回,
2021-03-09,29,3.1686,3.3015,-4.65,开放申购,开放赎回,
2021-03-10,28,3.2033,3.3362,1.1,开放申购,开放赎回,
2021-03-11,27,3.2769,3.4098,2.3,开放申购,开放赎回,
2021-03-12,26,3.2932,3.4261,0.5,开放申购,开放赎回,
2021-03-15,25,3.1772,3.3101,-3.52,开放申购,开放赎回,
2021-03-16,24,3.2055,3.3384,0.89,开放申购,开放赎回,
2021-03-17,23,3.2355,3.3684,0.94,开放申购,开放赎回,
2021-03-18,22,3.2638,3.3967,0.87,开放申购,开放赎回,
2021-03-19,21,3.1683,3.3012,-2.93,开放申购,开放赎回,
2021-03-22,20,3.193,3.3259,0.78,开放申购,开放赎回,
2021-03-23,19,3.0914,3.2243,-3.18,开放申购,开放赎回,
2021-03-24,18,3.0318,3.1647,-1.93,开放申购,开放赎回,
2021-03-25,17,3.05,3.1829,0.6,开放申购,开放赎回,
