净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2010-08-24,10.222,10.702,0.59,暂停申购,开放赎回,nan
2010-08-25,10.022,10.502,-1.96,暂停申购,开放赎回,nan
2010-08-26,10.089,10.569,0.67,暂停申购,开放赎回,nan
2010-08-27,10.13,10.61,0.41,暂停申购,开放赎回,nan
2010-08-30,10.33,10.81,1.97,暂停申购,开放赎回,nan
2010-08-31,10.378,10.858,0.46,暂停申购,开放赎回,nan
2010-09-01,10.371,10.851,-0.07,暂停申购,开放赎回,nan
2010-09-02,10.509,10.989,1.33,暂停申购,开放赎回,nan
2010-09-03,10.508,10.988,-0.01,暂停申购,开放赎回,nan
2010-09-06,10.652,11.132,1.37,暂停申购,开放赎回,nan
2010-09-07,10.673,11.153,0.2,暂停申购,开放赎回,nan
2010-09-08,10.694,11.174,0.2,暂停申购,开放赎回,nan
2010-09-09,10.569,11.049,-1.17,暂停申购,开放赎回,nan
2010-09-10,10.663,11.143,0.89,暂停申购,开放赎回,nan
2010-09-13,10.796,11.276,1.25,暂停申购,开放赎回,nan
2010-09-14,10.799,11.279,0.03,暂停申购,开放赎回,nan
2010-09-15,10.672,11.152,-1.18,暂停申购,开放赎回,nan
2010-09-16,10.478,10.958,-1.82,暂停申购,开放赎回,nan
2010-09-17,10.501,10.981,0.22,暂停申购,开放赎回,nan
2010-09-20,10.53,11.01,0.28,暂停申购,开放赎回,nan
2010-09-21,10.531,11.011,0.01,暂停申购,开放赎回,nan
2010-09-27,10.712,11.192,1.72,暂停申购,开放赎回,nan
2010-09-28,10.719,11.199,0.07,暂停申购,开放赎回,nan
2010-09-29,10.687,11.167,-0.3,暂停申购,开放赎回,nan
2010-09-30,10.836,11.316,1.39,暂停申购,开放赎回,nan
2010-10-08,11.13,11.61,2.71,暂停申购,开放赎回,nan
2010-10-11,11.205,11.685,0.67,暂停申购,开放赎回,nan
2010-10-12,11.3,11.78,0.85,暂停申购,开放赎回,nan
2010-10-13,11.459,11.939,1.41,暂停申购,开放赎回,nan
2010-10-14,11.372,11.852,-0.76,暂停申购,开放赎回,nan
2010-10-15,11.559,12.039,1.64,暂停申购,开放赎回,nan
2010-10-18,11.43,11.91,-1.12,暂停申购,开放赎回,nan
2010-10-19,11.57,12.05,1.22,暂停申购,开放赎回,nan
2010-10-20,11.601,12.081,0.27,暂停申购,开放赎回,nan
2010-10-21,11.595,12.075,-0.05,暂停申购,开放赎回,nan
2010-10-22,11.663,12.143,0.59,暂停申购,开放赎回,nan
2010-10-25,11.844,12.324,1.55,暂停申购,开放赎回,nan
2010-10-26,11.909,12.389,0.55,暂停申购,开放赎回,nan
2010-10-27,11.939,12.419,0.25,暂停申购,开放赎回,nan
2010-10-28,11.928,12.408,-0.09,暂停申购,开放赎回,nan
2010-10-29,11.88,12.36,-0.4,暂停申购,开放赎回,nan
2010-11-01,12.158,12.638,2.34,暂停申购,开放赎回,nan
2010-11-02,12.334,12.814,1.45,暂停申购,开放赎回,nan
2010-11-03,12.392,12.872,0.47,暂停申购,开放赎回,nan
2010-11-04,12.563,13.043,1.38,暂停申购,开放赎回,nan
2010-11-05,12.884,13.364,2.56,暂停申购,开放赎回,nan
2010-11-08,13.015,13.495,1.02,暂停申购,开放赎回,nan
2010-11-09,13.105,13.585,0.69,暂停申购,开放赎回,nan
2010-11-10,13.1,13.58,-0.04,暂停申购,开放赎回,nan
2010-11-11,13.095,13.575,-0.04,暂停申购,开放赎回,nan
2010-11-12,12.57,13.05,-4.01,暂停申购,开放赎回,nan
2010-11-15,12.951,13.431,3.03,暂停申购,开放赎回,nan
2010-11-16,12.67,13.15,-2.17,暂停申购,开放赎回,nan
2010-11-17,12.334,12.814,-2.65,暂停申购,开放赎回,nan
2010-11-18,12.347,12.827,0.11,暂停申购,开放赎回,nan
2010-11-19,12.577,13.057,1.86,暂停申购,开放赎回,nan
2010-11-22,12.61,13.09,0.26,暂停申购,开放赎回,nan
2010-11-23,12.436,12.916,-1.38,暂停申购,开放赎回,nan
2010-11-24,12.547,13.027,0.89,暂停申购,开放赎回,nan
2010-11-25,12.713,13.193,1.32,暂停申购,开放赎回,nan
2010-11-26,12.674,13.154,-0.31,暂停申购,开放赎回,nan
2010-11-29,12.707,13.187,0.26,暂停申购,开放赎回,nan
2010-11-30,12.519,12.999,-1.48,暂停申购,开放赎回,nan
2010-12-01,12.649,13.129,1.04,暂停申购,开放赎回,nan
2010-12-02,12.799,13.279,1.19,暂停申购,开放赎回,nan
2010-12-03,12.821,13.301,0.17,暂停申购,开放赎回,nan
2010-12-06,12.821,13.301,0.0,暂停申购,开放赎回,nan
2010-12-07,12.915,13.395,0.73,暂停申购,开放赎回,nan
2010-12-08,12.758,13.238,-1.22,暂停申购,开放赎回,nan
2010-12-09,12.525,13.005,-1.83,暂停申购,开放赎回,nan
2010-12-10,12.663,13.143,1.1,暂停申购,开放赎回,nan
2010-12-13,12.961,13.441,2.35,暂停申购,开放赎回,nan
2010-12-14,13.037,13.517,0.59,暂停申购,开放赎回,nan
2010-12-15,13.03,13.51,-0.05,暂停申购,开放赎回,nan
2010-12-16,13.03,13.51,0.0,暂停申购,开放赎回,nan
2010-12-17,12.98,13.46,-0.38,暂停申购,开放赎回,nan
2010-12-20,12.752,13.232,-1.76,暂停申购,开放赎回,nan
2010-12-21,12.982,13.462,1.8,暂停申购,开放赎回,nan
2010-12-22,12.887,13.367,-0.73,暂停申购,开放赎回,nan
2010-12-23,12.724,13.204,-1.26,暂停申购,开放赎回,nan
2010-12-24,12.561,13.041,-1.28,暂停申购,开放赎回,nan
2010-12-27,12.189,12.669,-2.96,暂停申购,开放赎回,nan
2010-12-28,11.988,12.468,-1.65,暂停申购,开放赎回,nan
2010-12-29,12.119,12.599,1.09,暂停申购,开放赎回,nan
2010-12-30,12.137,12.617,0.15,暂停申购,开放赎回,nan
2010-12-31,12.278,12.758,1.16,暂停申购,开放赎回,nan
2011-01-04,12.529,13.009,2.04,暂停申购,开放赎回,nan
2011-01-05,12.53,13.01,0.01,暂停申购,开放赎回,nan
2011-01-06,12.497,12.977,-0.26,暂停申购,开放赎回,nan
2011-01-07,12.483,12.963,-0.11,暂停申购,开放赎回,nan
2011-01-10,12.324,12.804,-1.27,暂停申购,开放赎回,nan
2011-01-11,12.368,12.848,0.36,暂停申购,开放赎回,nan
2011-01-12,12.485,12.965,0.95,暂停申购,开放赎回,nan
2011-01-13,12.451,12.931,-0.27,暂停申购,开放赎回,nan
2011-01-14,12.311,12.791,-1.12,暂停申购,开放赎回,nan
2011-01-17,11.841,12.321,-3.82,暂停申购,开放赎回,nan
2011-01-18,11.747,12.227,-0.79,暂停申购,开放赎回,nan
2011-01-19,12.008,12.488,2.22,暂停申购,开放赎回,nan
2011-01-20,11.588,12.068,-3.5,暂停申购,开放赎回,nan
2011-01-21,11.69,12.17,0.88,暂停申购,开放赎回,nan
2011-01-24,11.551,12.031,-1.19,暂停申购,开放赎回,nan
2011-01-25,11.439,11.919,-0.97,暂停申购,开放赎回,nan
2011-01-26,11.641,12.121,1.77,暂停申购,开放赎回,nan
2011-01-27,11.758,12.238,1.01,暂停申购,开放赎回,nan
2011-01-28,11.847,12.327,0.76,暂停申购,开放赎回,nan
2011-01-31,12.095,12.575,2.09,暂停申购,开放赎回,nan
2011-02-01,12.115,12.595,0.17,暂停申购,开放赎回,nan
2011-02-09,11.987,12.467,-1.06,暂停申购,开放赎回,nan
2011-02-10,12.179,12.659,1.6,暂停申购,开放赎回,nan
2011-02-11,12.296,12.776,0.96,暂停申购,开放赎回,nan
2011-02-14,12.504,12.984,1.69,暂停申购,开放赎回,nan
2011-02-15,12.525,13.005,0.17,暂停申购,开放赎回,nan
2011-02-16,12.593,13.073,0.54,暂停申购,开放赎回,nan
2011-02-17,12.615,13.095,0.17,暂停申购,开放赎回,nan
2011-02-18,12.501,12.981,-0.9,暂停申购,开放赎回,nan
2011-02-21,12.663,13.143,1.3,暂停申购,开放赎回,nan
2011-02-22,12.393,12.873,-2.13,暂停申购,开放赎回,nan
2011-02-23,12.637,13.117,1.97,暂停申购,开放赎回,nan
2011-02-24,12.686,13.166,0.39,暂停申购,开放赎回,nan
2011-02-25,12.711,13.191,0.2,暂停申购,开放赎回,nan
2011-02-28,12.877,13.357,1.31,暂停申购,开放赎回,nan
2011-03-01,12.946,13.426,0.54,暂停申购,开放赎回,nan
2011-03-02,12.877,13.357,-0.53,暂停申购,开放赎回,nan
2011-03-03,12.75,13.23,-0.99,暂停申购,开放赎回,nan
2011-03-04,12.949,13.429,1.56,暂停申购,开放赎回,nan
2011-03-07,13.102,13.582,1.18,暂停申购,开放赎回,nan
2011-03-08,13.128,13.608,0.2,暂停申购,开放赎回,nan
2011-03-09,13.129,13.609,0.01,暂停申购,开放赎回,nan
2011-03-10,13.023,13.503,-0.81,暂停申购,开放赎回,nan
2011-03-11,12.97,13.45,-0.41,暂停申购,开放赎回,nan
2011-03-14,13.036,13.516,0.51,暂停申购,开放赎回,nan
2011-03-15,12.822,13.302,-1.64,暂停申购,开放赎回,nan
2011-03-16,12.913,13.393,0.71,暂停申购,开放赎回,nan
2011-03-17,12.742,13.222,-1.32,暂停申购,开放赎回,nan
2011-03-18,12.792,13.272,0.39,暂停申购,开放赎回,nan
2011-03-21,12.823,13.303,0.24,暂停申购,开放赎回,nan
2011-03-22,12.753,13.233,-0.55,暂停申购,开放赎回,nan
2011-03-23,12.965,13.445,1.66,暂停申购,开放赎回,nan
2011-03-24,12.998,13.478,0.25,暂停申购,开放赎回,nan
2011-03-25,13.156,13.636,1.22,暂停申购,开放赎回,nan
2011-03-28,13.136,13.616,-0.15,暂停申购,开放赎回,nan
2011-03-29,13.001,13.481,-1.03,暂停申购,开放赎回,nan
2011-03-30,12.963,13.443,-0.29,暂停申购,开放赎回,nan
2011-03-31,12.81,13.29,-1.18,暂停申购,开放赎回,nan
2011-04-01,12.964,13.444,1.2,暂停申购,开放赎回,nan
2011-04-06,12.998,13.578,1.03,暂停申购,开放赎回,每份派现金0.1000元
2011-04-07,13.063,13.643,0.5,暂停申购,开放赎回,nan
2011-04-08,13.202,13.782,1.06,暂停申购,开放赎回,nan
2011-04-11,13.081,13.661,-0.92,暂停申购,开放赎回,nan
2011-04-12,13.125,13.705,0.34,暂停申购,开放赎回,nan
2011-04-13,13.321,13.901,1.49,暂停申购,开放赎回,nan
2011-04-14,13.326,13.906,0.04,暂停申购,开放赎回,nan
2011-04-15,13.453,14.033,0.95,暂停申购,开放赎回,nan
2011-04-18,13.474,14.054,0.16,暂停申购,开放赎回,nan
2011-04-19,13.228,13.808,-1.83,暂停申购,开放赎回,nan
2011-04-20,13.374,13.954,1.1,暂停申购,开放赎回,nan
2011-04-21,13.489,14.069,0.86,暂停申购,开放赎回,nan
2011-04-22,13.475,14.055,-0.1,暂停申购,开放赎回,nan
2011-04-25,13.364,13.944,-0.82,暂停申购,开放赎回,nan
2011-04-26,13.158,13.738,-1.54,暂停申购,开放赎回,nan
2011-04-27,13.018,13.598,-1.06,暂停申购,开放赎回,nan
2011-04-28,12.712,13.292,-2.35,暂停申购,开放赎回,nan
2011-04-29,12.883,13.463,1.35,暂停申购,开放赎回,nan
2011-05-03,13.033,13.613,1.16,暂停申购,开放赎回,nan
2011-05-04,12.75,13.33,-2.17,暂停申购,开放赎回,nan
2011-05-05,12.84,13.42,0.71,暂停申购,开放赎回,nan
2011-05-06,12.813,13.393,-0.21,暂停申购,开放赎回,nan
2011-05-09,12.857,13.437,0.34,暂停申购,开放赎回,nan
2011-05-10,12.962,13.542,0.82,暂停申购,开放赎回,nan
2011-05-11,13.054,13.634,0.71,暂停申购,开放赎回,nan
2011-05-12,12.942,13.522,-0.86,暂停申购,开放赎回,nan
2011-05-13,13.055,13.635,0.87,暂停申购,开放赎回,nan
2011-05-16,13.116,13.696,0.47,暂停申购,开放赎回,nan
2011-05-17,13.014,13.594,-0.78,暂停申购,开放赎回,nan
2011-05-18,13.104,13.684,0.69,暂停申购,开放赎回,nan
2011-05-19,13.015,13.595,-0.68,暂停申购,开放赎回,nan
2011-05-20,12.976,13.556,-0.3,暂停申购,开放赎回,nan
2011-05-23,12.571,13.151,-3.12,暂停申购,开放赎回,nan
2011-05-24,12.562,13.142,-0.07,暂停申购,开放赎回,nan
2011-05-25,12.423,13.003,-1.11,暂停申购,开放赎回,nan
2011-05-26,12.313,12.893,-0.89,暂停申购,开放赎回,nan
2011-05-27,12.013,12.593,-2.44,暂停申购,开放赎回,nan
2011-05-30,11.887,12.467,-1.05,暂停申购,开放赎回,nan
2011-05-31,12.045,12.625,1.33,暂停申购,开放赎回,nan
2011-06-01,12.095,12.675,0.42,暂停申购,开放赎回,nan
2011-06-02,11.901,12.481,-1.6,暂停申购,开放赎回,nan
2011-06-03,12.033,12.613,1.11,暂停申购,开放赎回,nan
2011-06-07,12.15,12.73,0.97,暂停申购,开放赎回,nan
2011-06-08,12.229,12.809,0.65,暂停申购,开放赎回,nan
2011-06-09,11.947,12.527,-2.31,暂停申购,开放赎回,nan
2011-06-10,11.992,12.572,0.38,暂停申购,开放赎回,nan
2011-06-13,12.018,12.598,0.22,暂停申购,开放赎回,nan
2011-06-14,12.218,12.798,1.66,暂停申购,开放赎回,nan
2011-06-15,12.137,12.717,-0.66,暂停申购,开放赎回,nan
2011-06-16,11.885,12.465,-2.08,暂停申购,开放赎回,nan
2011-06-17,11.798,12.378,-0.73,暂停申购,开放赎回,nan
2011-06-20,11.694,12.274,-0.88,暂停申购,开放赎回,nan
2011-06-21,11.843,12.423,1.27,暂停申购,开放赎回,nan
2011-06-22,11.837,12.417,-0.05,暂停申购,开放赎回,nan
2011-06-23,12.041,12.621,1.72,暂停申购,开放赎回,nan
2011-06-24,12.298,12.878,2.13,暂停申购,开放赎回,nan
2011-06-27,12.402,12.982,0.85,暂停申购,开放赎回,nan
2011-06-28,12.451,13.031,0.4,暂停申购,开放赎回,nan
2011-06-29,12.312,12.892,-1.12,暂停申购,开放赎回,nan
2011-06-30,12.473,13.053,1.31,暂停申购,开放赎回,nan
2011-07-01,12.524,13.104,0.41,暂停申购,开放赎回,nan
2011-07-04,12.805,13.385,2.24,暂停申购,开放赎回,nan
2011-07-05,12.915,13.495,0.86,暂停申购,开放赎回,nan
2011-07-06,12.949,13.529,0.26,暂停申购,开放赎回,nan
2011-07-07,12.899,13.479,-0.39,暂停申购,开放赎回,nan
2011-07-08,12.882,13.462,-0.13,暂停申购,开放赎回,nan
2011-07-11,12.943,13.523,0.47,暂停申购,开放赎回,nan
2011-07-12,12.804,13.384,-1.07,暂停申购,开放赎回,nan
2011-07-13,12.982,13.562,1.39,暂停申购,开放赎回,nan
2011-07-14,13.09,13.67,0.83,暂停申购,开放赎回,nan
2011-07-15,13.157,13.737,0.51,暂停申购,开放赎回,nan
2011-07-18,13.162,13.742,0.04,暂停申购,开放赎回,nan
2011-07-19,13.099,13.679,-0.48,暂停申购,开放赎回,nan
2011-07-20,13.084,13.664,-0.11,暂停申购,开放赎回,nan
2011-07-21,13.047,13.627,-0.28,暂停申购,开放赎回,nan
2011-07-22,13.075,13.655,0.21,暂停申购,开放赎回,nan
2011-07-25,12.649,13.229,-3.26,暂停申购,开放赎回,nan
2011-07-26,12.656,13.236,0.06,暂停申购,开放赎回,nan
2011-07-27,12.788,13.368,1.04,暂停申购,开放赎回,nan
2011-07-28,12.716,13.296,-0.56,暂停申购,开放赎回,nan
2011-07-29,12.654,13.234,-0.49,暂停申购,开放赎回,nan
2011-08-01,12.677,13.257,0.18,暂停申购,开放赎回,nan
2011-08-02,12.629,13.209,-0.38,暂停申购,开放赎回,nan
2011-08-03,12.658,13.238,0.23,暂停申购,开放赎回,nan
2011-08-04,12.747,13.327,0.7,暂停申购,开放赎回,nan
2011-08-05,12.54,13.12,-1.62,暂停申购,开放赎回,nan
2011-08-08,12.088,12.668,-3.6,暂停申购,开放赎回,nan
2011-08-09,12.095,12.675,0.06,暂停申购,开放赎回,nan
2011-08-10,12.195,12.775,0.83,暂停申购,开放赎回,nan
2011-08-11,12.369,12.949,1.43,暂停申购,开放赎回,nan
2011-08-12,12.453,13.033,0.68,暂停申购,开放赎回,nan
2011-08-15,12.572,13.152,0.96,暂停申购,开放赎回,nan
2011-08-16,12.527,13.107,-0.36,暂停申购,开放赎回,nan
2011-08-17,12.498,13.078,-0.23,暂停申购,开放赎回,nan
2011-08-18,12.328,12.908,-1.36,暂停申购,开放赎回,nan
2011-08-19,12.228,12.808,-0.81,暂停申购,开放赎回,nan
2011-08-22,12.139,12.719,-0.73,暂停申购,开放赎回,nan
2011-08-23,12.317,12.897,1.47,暂停申购,开放赎回,nan
2011-08-24,12.332,12.912,0.12,暂停申购,开放赎回,nan
2011-08-25,12.61,13.19,2.25,暂停申购,开放赎回,nan
2011-08-26,12.638,13.218,0.22,暂停申购,开放赎回,nan
2011-08-29,12.555,13.135,-0.66,暂停申购,开放赎回,nan
2011-08-30,12.431,13.011,-0.99,暂停申购,开放赎回,nan
2011-08-31,12.425,13.005,-0.05,暂停申购,开放赎回,nan
2011-09-01,12.318,12.898,-0.86,暂停申购,开放赎回,nan
2011-09-02,12.167,12.747,-1.23,暂停申购,开放赎回,nan
2011-09-05,11.885,12.465,-2.32,暂停申购,开放赎回,nan
2011-09-06,11.78,12.36,-0.88,暂停申购,开放赎回,nan
2011-09-07,12.001,12.581,1.88,暂停申购,开放赎回,nan
2011-09-08,11.874,12.454,-1.06,暂停申购,开放赎回,nan
2011-09-09,11.796,12.376,-0.66,暂停申购,开放赎回,nan
2011-09-13,11.655,12.235,-1.2,暂停申购,开放赎回,nan
2011-09-14,11.734,12.314,0.68,暂停申购,开放赎回,nan
2011-09-15,11.757,12.337,0.2,暂停申购,开放赎回,nan
2011-09-16,11.772,12.352,0.13,暂停申购,开放赎回,nan
2011-09-19,11.543,12.123,-1.95,暂停申购,开放赎回,nan
2011-09-20,11.551,12.131,0.07,暂停申购,开放赎回,nan
2011-09-21,11.855,12.435,2.63,暂停申购,开放赎回,nan
2011-09-22,11.526,12.106,-2.78,暂停申购,开放赎回,nan
2011-09-23,11.441,12.021,-0.74,暂停申购,开放赎回,nan
2011-09-26,11.254,11.834,-1.63,暂停申购,开放赎回,nan
2011-09-27,11.332,11.912,0.69,暂停申购,开放赎回,nan
2011-09-28,11.169,11.749,-1.44,暂停申购,开放赎回,nan
2011-09-29,10.983,11.563,-1.67,暂停申购,开放赎回,nan
2011-09-30,10.911,11.491,-0.66,暂停申购,开放赎回,nan
2011-10-10,10.737,11.317,-1.59,暂停申购,开放赎回,nan
2011-10-11,10.751,11.331,0.13,暂停申购,开放赎回,nan
2011-10-12,11.191,11.771,4.09,暂停申购,开放赎回,nan
2011-10-13,11.272,11.852,0.72,暂停申购,开放赎回,nan
2011-10-14,11.215,11.795,-0.51,暂停申购,开放赎回,nan
2011-10-17,11.236,11.816,0.19,暂停申购,开放赎回,nan
2011-10-18,10.923,11.503,-2.79,暂停申购,开放赎回,nan
