date,close,factor
2005-11-02,882.48,1.0
2005-11-03,874.58,1.0
2005-11-04,878.36,1.0
2005-11-07,877.28,1.0
2005-11-08,881.52,1.0
2005-11-09,879.25,1.0
2005-11-10,862.97,1.0
2005-11-11,864.79,1.0
2005-11-14,862.15,1.0
2005-11-15,856.63,1.0
2005-11-16,863.12,1.0
2005-11-17,862.66,1.0
2005-11-18,882.24,1.0
2005-11-21,883.87,1.0
2005-11-22,869.62,1.0
2005-11-23,876.23,1.0
2005-11-24,881.49,1.0
2005-11-25,884.11,1.0
2005-11-28,880.17,1.0
2005-11-29,871.31,1.0
2005-11-30,873.83,1.0
2005-12-01,873.07,1.0
2005-12-02,869.94,1.0
2005-12-05,859.61,1.0
2005-12-06,866.08,1.0
2005-12-07,873.84,1.0
2005-12-08,874.06,1.0
2005-12-09,887.36,1.0
2005-12-12,888.52,1.0
2005-12-13,889.1,1.0
2005-12-14,898.15,1.0
2005-12-15,896.43,1.0
2005-12-16,902.56,1.0
2005-12-19,902.91,1.0
2005-12-20,907.32,1.0
2005-12-21,903.14,1.0
2005-12-22,908.75,1.0
2005-12-23,915.89,1.0
2005-12-26,922.38,1.0
2005-12-27,919.36,1.0
2005-12-28,920.92,1.0
2005-12-29,932.03,1.0
2005-12-30,923.45,1.0
2006-01-04,941.43,1.0
2006-01-05,959.13,1.0
2006-01-06,970.03,1.0
2006-01-09,975.25,1.0
2006-01-10,978.15,1.0
2006-01-11,973.48,1.0
2006-01-12,983.72,1.0
2006-01-13,978.81,1.0
2006-01-16,961.44,1.0
2006-01-17,964.29,1.0
2006-01-18,983.62,1.0
2006-01-19,991.22,1.0
2006-01-20,993.34,1.0
2006-01-23,996.16,1.0
2006-01-24,999.09,1.0
2006-01-25,1009.6,1.0
2006-02-06,1033.23,1.0
2006-02-07,1029.94,1.0
2006-02-08,1033.07,1.0
2006-02-09,1019.6,1.0
2006-02-10,1032.34,1.0
2006-02-13,1031.61,1.0
2006-02-14,1038.53,1.0
2006-02-15,1041.66,1.0
2006-02-16,1020.12,1.0
2006-02-17,1020.37,1.0
2006-02-20,1021.64,1.0
2006-02-21,1038.82,1.0
2006-02-22,1037.88,1.0
2006-02-23,1041.37,1.0
2006-02-24,1049.44,1.0
2006-02-27,1047.85,1.0
2006-02-28,1053.01,1.0
2006-03-01,1056.62,1.0
2006-03-02,1038.67,1.0
2006-03-03,1041.68,1.0
2006-03-06,1038.87,1.0
2006-03-07,1014.97,1.0
2006-03-08,1009.27,1.0
2006-03-09,1004.34,1.0
2006-03-10,1008.9,1.0
2006-03-13,1019.86,1.0
2006-03-14,1018.27,1.0
2006-03-15,1028.96,1.0
2006-03-16,1027.62,1.0
2006-03-17,1024.02,1.0
2006-03-20,1037.66,1.0
2006-03-21,1040.76,1.0
2006-03-22,1047.67,1.0
2006-03-23,1048.54,1.0
2006-03-24,1042.6,1.0
2006-03-27,1050.71,1.0
2006-03-28,1055.98,1.0
2006-03-29,1065.29,1.0
2006-03-30,1055.63,1.0
2006-03-31,1061.09,1.0
2006-04-03,1079.32,1.0
2006-04-04,1089.37,1.0
2006-04-05,1099.97,1.0
2006-04-06,1103.24,1.0
2006-04-07,1103.15,1.0
2006-04-10,1117.91,1.0
2006-04-11,1123.31,1.0
2006-04-12,1117.07,1.0
2006-04-13,1093.92,1.0
2006-04-14,1118.61,1.0
2006-04-17,1124.41,1.0
2006-04-18,1131.28,1.0
2006-04-19,1138.24,1.0
2006-04-20,1134.38,1.0
2006-04-21,1149.16,1.0
2006-04-24,1142.7,1.0
2006-04-25,1141.93,1.0
2006-04-26,1155.73,1.0
2006-04-27,1155.27,1.0
2006-04-28,1172.35,1.0
2006-05-08,1218.44,1.0
2006-05-09,1251.61,1.0
2006-05-10,1265.93,1.0
2006-05-11,1255.04,1.0
2006-05-12,1296.26,1.0
2006-05-15,1352.15,1.0
2006-05-16,1331.13,1.0
2006-05-17,1335.52,1.0
2006-05-18,1331.2,1.0
2006-05-19,1366.1,1.0
2006-05-22,1373.67,1.0
2006-05-23,1317.65,1.0
2006-05-24,1308.24,1.0
2006-05-25,1307.7,1.0
2006-05-26,1331.02,1.0
2006-05-29,1366.29,1.0
2006-05-30,1378.76,1.0
2006-05-31,1365.45,1.0
2006-06-01,1402.88,1.0
2006-06-02,1390.12,1.0
2006-06-05,1403.16,1.0
2006-06-06,1399.14,1.0
2006-06-07,1320.23,1.0
2006-06-08,1325.98,1.0
2006-06-09,1294.18,1.0
2006-06-12,1297.67,1.0
2006-06-13,1298.28,1.0
2006-06-14,1283.88,1.0
2006-06-15,1285.38,1.0
2006-06-16,1318.01,1.0
2006-06-19,1334.89,1.0
2006-06-20,1338.22,1.0
2006-06-21,1333.53,1.0
2006-06-22,1331.55,1.0
2006-06-23,1339.45,1.0
2006-06-26,1363.41,1.0
2006-06-27,1363.9,1.0
2006-06-28,1362.88,1.0
2006-06-29,1395.12,1.0
2006-06-30,1393.96,1.0
2006-07-03,1420.33,1.0
2006-07-04,1411.01,1.0
2006-07-05,1393.01,1.0
2006-07-06,1418.67,1.0
2006-07-07,1410.43,1.0
2006-07-10,1412.12,1.0
2006-07-11,1418.58,1.0
2006-07-12,1419.2,1.0
2006-07-13,1346.09,1.0
2006-07-14,1357.13,1.0
2006-07-17,1372.25,1.0
2006-07-18,1373.42,1.0
2006-07-19,1336.64,1.0
2006-07-20,1345.19,1.0
2006-07-21,1356.03,1.0
2006-07-24,1358.12,1.0
2006-07-25,1374.17,1.0
2006-07-26,1371.3,1.0
2006-07-27,1355.55,1.0
2006-07-28,1341.39,1.0
2006-07-31,1294.33,1.0
2006-08-01,1282.06,1.0
2006-08-02,1275.09,1.0
2006-08-03,1271.74,1.0
2006-08-04,1241.91,1.0
2006-08-07,1224.1,1.0
2006-08-08,1252.39,1.0
2006-08-09,1251.3,1.0
2006-08-10,1271.47,1.0
2006-08-11,1275.65,1.0
2006-08-14,1245.72,1.0
2006-08-15,1265.86,1.0
2006-08-16,1283.57,1.0
2006-08-17,1271.63,1.0
2006-08-18,1267.87,1.0
2006-08-21,1270.56,1.0
2006-08-22,1285.27,1.0
2006-08-23,1285.68,1.0
2006-08-24,1292.4,1.0
2006-08-25,1295.44,1.0
2006-08-28,1325.89,1.0
2006-08-29,1330.15,1.0
2006-08-30,1334.67,1.0
2006-08-31,1338.69,1.0
2006-09-01,1318.1,1.0
2006-09-04,1337.24,1.0
2006-09-05,1340.68,1.0
2006-09-06,1346.37,1.0
2006-09-07,1328.38,1.0
2006-09-08,1332.15,1.0
2006-09-11,1338.76,1.0
2006-09-12,1347.64,1.0
2006-09-13,1338.39,1.0
2006-09-14,1338.28,1.0
2006-09-15,1362.32,1.0
2006-09-18,1375.56,1.0
2006-09-19,1378.31,1.0
2006-09-20,1378.46,1.0
2006-09-21,1387.37,1.0
2006-09-22,1374.85,1.0
2006-09-25,1372.4,1.0
2006-09-26,1357.65,1.0
2006-09-27,1371.12,1.0
2006-09-28,1387.0,1.0
2006-09-29,1403.27,1.0
2006-10-09,1436.07,1.0
2006-10-10,1437.24,1.0
2006-10-11,1435.91,1.0
2006-10-12,1426.5,1.0
2006-10-13,1430.88,1.0
2006-10-16,1418.52,1.0
2006-10-17,1414.45,1.0
2006-10-18,1437.59,1.0
2006-10-19,1439.38,1.0
2006-10-20,1440.18,1.0
2006-10-23,1408.71,1.0
2006-10-24,1440.05,1.0
2006-10-25,1446.83,1.0
2006-10-26,1456.1,1.0
2006-10-27,1439.05,1.0
2006-10-30,1446.24,1.0
2006-10-31,1464.47,1.0
2006-11-01,1479.41,1.0
2006-11-02,1479.66,1.0
2006-11-03,1488.29,1.0
2006-11-06,1507.89,1.0
2006-11-07,1516.1,1.0
2006-11-08,1498.17,1.0
2006-11-09,1524.71,1.0
2006-11-10,1504.06,1.0
2006-11-13,1475.78,1.0
2006-11-14,1493.78,1.0
2006-11-15,1534.76,1.0
2006-11-16,1533.29,1.0
2006-11-17,1562.08,1.0
2006-11-20,1593.16,1.0
2006-11-21,1612.25,1.0
2006-11-22,1624.03,1.0
2006-11-23,1634.91,1.0
2006-11-24,1636.58,1.0
2006-11-27,1651.8,1.0
2006-11-28,1644.01,1.0
2006-11-29,1667.14,1.0
2006-11-30,1714.36,1.0
2006-12-01,1729.22,1.0
2006-12-04,1780.74,1.0
2006-12-05,1794.23,1.0
2006-12-06,1779.41,1.0
2006-12-07,1775.71,1.0
2006-12-08,1711.58,1.0
2006-12-11,1789.92,1.0
2006-12-12,1802.79,1.0
2006-12-13,1803.86,1.0
2006-12-14,1836.14,1.0
2006-12-15,1867.64,1.0
2006-12-18,1916.11,1.0
2006-12-19,1921.44,1.0
2006-12-20,1936.55,1.0
2006-12-21,1908.98,1.0
2006-12-22,1895.64,1.0
2006-12-25,1939.1,1.0
2006-12-26,1938.24,1.0
2006-12-27,1982.88,1.0
2006-12-28,1979.93,1.0
2006-12-29,2041.05,1.0
2007-01-04,2067.09,1.0
2007-01-05,2072.88,1.0
2007-01-08,2131.56,1.0
2007-01-09,2200.09,1.0
2007-01-10,2255.97,1.0
2007-01-11,2231.63,1.0
2007-01-12,2173.75,1.0
2007-01-15,2287.34,1.0
2007-01-16,2353.87,1.0
2007-01-17,2308.93,1.0
2007-01-18,2317.09,1.0
2007-01-19,2396.09,1.0
2007-01-22,2491.31,1.0
2007-01-23,2508.13,1.0
2007-01-24,2536.43,1.0
2007-01-25,2452.83,1.0
2007-01-26,2512.92,1.0
2007-01-29,2576.92,1.0
2007-01-30,2551.88,1.0
2007-01-31,2385.34,1.0
2007-02-01,2395.17,1.0
2007-02-02,2298.0,1.0
2007-02-05,2271.8,1.0
2007-02-06,2316.04,1.0
2007-02-07,2369.79,1.0
2007-02-08,2410.6,1.0
2007-02-09,2397.24,1.0
2007-02-12,2485.39,1.0
2007-02-13,2522.63,1.0
2007-02-14,2588.35,1.0
2007-02-15,2668.63,1.0
2007-02-16,2676.74,1.0
2007-02-26,2707.68,1.0
2007-02-27,2457.49,1.0
2007-02-28,2544.57,1.0
2007-03-01,2473.54,1.0
2007-03-02,2508.73,1.0
2007-03-05,2475.61,1.0
2007-03-06,2520.29,1.0
2007-03-07,2589.44,1.0
2007-03-08,2627.63,1.0
2007-03-09,2611.39,1.0
2007-03-12,2616.17,1.0
2007-03-13,2640.17,1.0
2007-03-14,2597.36,1.0
2007-03-15,2645.55,1.0
2007-03-16,2604.23,1.0
2007-03-19,2659.41,1.0
2007-03-20,2672.77,1.0
2007-03-21,2702.6,1.0
2007-03-22,2711.32,1.0
2007-03-23,2716.27,1.0
2007-03-26,2764.03,1.0
2007-03-27,2784.02,1.0
2007-03-28,2797.65,1.0
2007-03-29,2783.3,1.0
2007-03-30,2781.78,1.0
2007-04-02,2850.11,1.0
2007-04-03,2888.11,1.0
2007-04-04,2911.82,1.0
2007-04-05,2945.05,1.0
2007-04-06,2972.01,1.0
2007-04-09,3038.17,1.0
2007-04-10,3081.57,1.0
2007-04-11,3121.32,1.0
2007-04-12,3176.44,1.0
2007-04-13,3169.23,1.0
2007-04-16,3256.0,1.0
2007-04-17,3283.6,1.0
2007-04-18,3304.5,1.0
2007-04-19,3150.3,1.0
2007-04-20,3289.28,1.0
2007-04-23,3431.32,1.0
2007-04-24,3445.2,1.0
2007-04-25,3448.28,1.0
2007-04-26,3493.58,1.0
2007-04-27,3470.52,1.0
2007-04-30,3558.71,1.0
2007-05-08,3686.03,1.0
2007-05-09,3701.28,1.0
2007-05-10,3724.51,1.0
2007-05-11,3702.61,1.0
2007-05-14,3734.42,1.0
2007-05-15,3604.64,1.0
2007-05-16,3700.29,1.0
2007-05-17,3778.61,1.0
2007-05-18,3776.63,1.0
2007-05-21,3831.44,1.0
2007-05-22,3870.49,1.0
2007-05-23,3938.95,1.0
2007-05-24,3919.75,1.0
2007-05-25,3985.25,1.0
2007-05-28,4072.58,1.0
2007-05-29,4168.29,1.0
2007-05-30,3886.46,1.0
2007-05-31,3927.95,1.0
2007-06-01,3803.95,1.0
2007-06-04,3511.43,1.0
2007-06-05,3634.63,1.0
2007-06-06,3677.58,1.0
2007-06-07,3802.3,1.0
2007-06-08,3837.87,1.0
2007-06-11,3931.86,1.0
2007-06-12,4036.11,1.0
2007-06-13,4118.27,1.0
2007-06-14,4075.82,1.0
2007-06-15,4099.38,1.0
2007-06-18,4227.57,1.0
2007-06-19,4253.0,1.0
2007-06-20,4157.6,1.0
2007-06-21,4197.28,1.0
2007-06-22,4051.43,1.0
2007-06-25,3877.59,1.0
2007-06-26,3928.21,1.0
2007-06-27,4040.48,1.0
2007-06-28,3858.52,1.0
2007-06-29,3764.08,1.0
2007-07-02,3757.66,1.0
2007-07-03,3832.23,1.0
2007-07-04,3743.58,1.0
2007-07-05,3537.43,1.0
2007-07-06,3710.28,1.0
2007-07-09,3821.3,1.0
2007-07-10,3775.62,1.0
2007-07-11,3789.87,1.0
2007-07-12,3816.92,1.0
2007-07-13,3820.12,1.0
2007-07-16,3697.97,1.0
2007-07-17,3789.65,1.0
2007-07-18,3807.57,1.0
2007-07-19,3807.0,1.0
2007-07-20,3971.88,1.0
2007-07-23,4156.72,1.0
2007-07-24,4161.35,1.0
2007-07-25,4255.46,1.0
2007-07-26,4303.19,1.0
2007-07-27,4307.14,1.0
2007-07-30,4410.3,1.0
2007-07-31,4460.56,1.0
2007-08-01,4290.48,1.0
2007-08-02,4436.19,1.0
2007-08-03,4598.38,1.0
2007-08-06,4703.98,1.0
2007-08-07,4724.55,1.0
2007-08-08,4668.09,1.0
2007-08-09,4777.29,1.0
2007-08-10,4726.68,1.0
2007-08-13,4721.19,1.0
2007-08-14,4795.57,1.0
2007-08-15,4798.75,1.0
2007-08-16,4721.94,1.0
2007-08-17,4626.58,1.0
2007-08-20,4885.43,1.0
2007-08-21,4972.71,1.0
2007-08-22,5051.69,1.0
2007-08-23,5135.93,1.0
2007-08-24,5217.58,1.0
2007-08-27,5243.15,1.0
2007-08-28,5251.77,1.0
2007-08-29,5171.82,1.0
2007-08-30,5241.23,1.0
2007-08-31,5296.81,1.0
2007-09-03,5419.17,1.0
2007-09-04,5360.33,1.0
2007-09-05,5363.25,1.0
2007-09-06,5412.04,1.0
2007-09-07,5294.8,1.0
2007-09-10,5377.22,1.0
2007-09-11,5124.09,1.0
2007-09-12,5202.86,1.0
2007-09-13,5349.97,1.0
2007-09-14,5397.28,1.0
2007-09-17,5498.91,1.0
2007-09-18,5476.84,1.0
2007-09-19,5419.27,1.0
2007-09-20,5494.91,1.0
2007-09-21,5468.1,1.0
2007-09-24,5513.9,1.0
2007-09-25,5454.61,1.0
2007-09-26,5361.02,1.0
2007-09-27,5427.66,1.0
2007-09-28,5580.81,1.0
2007-10-08,5653.14,1.0
2007-10-09,5675.93,1.0
2007-10-10,5685.76,1.0
2007-10-11,5760.08,1.0
2007-10-12,5737.22,1.0
2007-10-15,5821.45,1.0
2007-10-16,5877.2,1.0
2007-10-17,5824.12,1.0
2007-10-18,5615.75,1.0
2007-10-19,5614.06,1.0
2007-10-22,5472.68,1.0
2007-10-23,5540.09,1.0
2007-10-24,5588.01,1.0
2007-10-25,5333.79,1.0
2007-10-26,5394.81,1.0
2007-10-29,5508.36,1.0
2007-10-30,5596.07,1.0
2007-10-31,5688.54,1.0
2007-11-01,5605.23,1.0
2007-11-02,5472.93,1.0
2007-11-05,5360.31,1.0
2007-11-06,5317.55,1.0
2007-11-07,5350.63,1.0
2007-11-08,5093.67,1.0
2007-11-09,5040.52,1.0
2007-11-12,4978.25,1.0
2007-11-13,4939.24,1.0
2007-11-14,5145.89,1.0
2007-11-15,5081.11,1.0
2007-11-16,5007.66,1.0
2007-11-19,4994.42,1.0
2007-11-20,5069.38,1.0
2007-11-21,4997.62,1.0
2007-11-22,4772.62,1.0
2007-11-23,4856.16,1.0
2007-11-26,4800.08,1.0
2007-11-27,4711.15,1.0
2007-11-28,4648.75,1.0
2007-11-29,4842.07,1.0
2007-11-30,4737.41,1.0
2007-12-03,4772.67,1.0
2007-12-04,4829.21,1.0
2007-12-05,4965.95,1.0
2007-12-06,4971.06,1.0
2007-12-07,5041.35,1.0
2007-12-10,5133.56,1.0
2007-12-11,5140.0,1.0
2007-12-12,5077.39,1.0
2007-12-13,4884.3,1.0
2007-12-14,4977.65,1.0
2007-12-17,4857.29,1.0
2007-12-18,4829.91,1.0
2007-12-19,4946.28,1.0
2007-12-20,5037.19,1.0
2007-12-21,5101.85,1.0
2007-12-24,5207.13,1.0
2007-12-25,5216.81,1.0
2007-12-26,5265.03,1.0
2007-12-27,5367.53,1.0
2007-12-28,5338.27,1.0
2008-01-02,5385.1,1.0
2008-01-03,5422.03,1.0
2008-01-04,5483.65,1.0
2008-01-07,5556.59,1.0
2008-01-08,5528.05,1.0
2008-01-09,5613.76,1.0
2008-01-10,5672.15,1.0
2008-01-11,5699.15,1.0
2008-01-14,5731.76,1.0
2008-01-15,5696.45,1.0
2008-01-16,5505.72,1.0
2008-01-17,5365.62,1.0
2008-01-18,5414.47,1.0
2008-01-21,5145.73,1.0
2008-01-22,4753.87,1.0
2008-01-23,4975.11,1.0
2008-01-24,5027.21,1.0
2008-01-25,5077.43,1.0
2008-01-28,4731.88,1.0
2008-01-29,4762.08,1.0
2008-01-30,4710.65,1.0
2008-01-31,4620.4,1.0
2008-02-01,4571.94,1.0
2008-02-04,4950.12,1.0
2008-02-05,4921.83,1.0
2008-02-13,4816.08,1.0
2008-02-14,4880.25,1.0
2008-02-15,4813.31,1.0
2008-02-18,4910.99,1.0
2008-02-19,5020.75,1.0
2008-02-20,4908.72,1.0
2008-02-21,4876.03,1.0
2008-02-22,4702.24,1.0
2008-02-25,4519.78,1.0
2008-02-26,4515.53,1.0
2008-02-27,4639.77,1.0
2008-02-28,4622.06,1.0
2008-02-29,4674.55,1.0
2008-03-03,4790.74,1.0
2008-03-04,4671.15,1.0
2008-03-05,4628.72,1.0
2008-03-06,4685.03,1.0
2008-03-07,4621.69,1.0
2008-03-10,4431.59,1.0
2008-03-11,4441.18,1.0
2008-03-12,4309.65,1.0
2008-03-13,4198.96,1.0
2008-03-14,4157.87,1.0
2008-03-17,3965.28,1.0
2008-03-18,3763.95,1.0
2008-03-19,3888.86,1.0
2008-03-20,4001.83,1.0
2008-03-21,4037.83,1.0
2008-03-24,3857.09,1.0
2008-03-25,3905.77,1.0
2008-03-26,3914.37,1.0
2008-03-27,3748.92,1.0
2008-03-28,3918.16,1.0
2008-03-31,3790.53,1.0
2008-04-01,3582.86,1.0
2008-04-02,3547.98,1.0
2008-04-03,3650.7,1.0
2008-04-07,3845.82,1.0
2008-04-08,3891.06,1.0
2008-04-09,3688.13,1.0
2008-04-10,3754.72,1.0
2008-04-11,3783.73,1.0
2008-04-14,3536.33,1.0
2008-04-15,3583.3,1.0
2008-04-16,3494.02,1.0
2008-04-17,3386.63,1.0
2008-04-18,3272.5,1.0
2008-04-21,3267.55,1.0
2008-04-22,3296.28,1.0
2008-04-23,3453.73,1.0
2008-04-24,3774.5,1.0
2008-04-25,3803.07,1.0
2008-04-28,3729.15,1.0
2008-04-29,3776.94,1.0
2008-04-30,3959.12,1.0
2008-05-05,4055.78,1.0
2008-05-06,4010.89,1.0
2008-05-07,3821.32,1.0
2008-05-08,3925.04,1.0
2008-05-09,3878.92,1.0
2008-05-12,3904.92,1.0
2008-05-13,3851.69,1.0
2008-05-14,3975.78,1.0
2008-05-15,3948.09,1.0
2008-05-16,3936.12,1.0
2008-05-19,3914.07,1.0
2008-05-20,3710.82,1.0
2008-05-21,3783.05,1.0
2008-05-22,3711.44,1.0
2008-05-23,3675.15,1.0
2008-05-26,3559.22,1.0
2008-05-27,3576.2,1.0
2008-05-28,3676.23,1.0
2008-05-29,3580.87,1.0
2008-05-30,3611.33,1.0
2008-06-02,3625.83,1.0
2008-06-03,3614.11,1.0
2008-06-04,3546.92,1.0
2008-06-05,3512.14,1.0
2008-06-06,3489.5,1.0
2008-06-10,3206.56,1.0
2008-06-11,3140.3,1.0
2008-06-12,3084.63,1.0
2008-06-13,2979.12,1.0
2008-06-16,2952.24,1.0
2008-06-17,2842.68,1.0
2008-06-18,2991.27,1.0
2008-06-19,2773.08,1.0
2008-06-20,2849.67,1.0
2008-06-23,2789.94,1.0
2008-06-24,2851.91,1.0
2008-06-25,2969.54,1.0
2008-06-26,2980.91,1.0
2008-06-27,2816.02,1.0
2008-06-30,2791.82,1.0
2008-07-01,2698.35,1.0
2008-07-02,2699.6,1.0
2008-07-03,2760.61,1.0
2008-07-04,2741.85,1.0
2008-07-07,2882.76,1.0
2008-07-08,2901.84,1.0
2008-07-09,3015.13,1.0
2008-07-10,2973.73,1.0
2008-07-11,2953.5,1.0
2008-07-14,2975.87,1.0
2008-07-15,2852.98,1.0
2008-07-16,2745.6,1.0
2008-07-17,2718.07,1.0
2008-07-18,2815.46,1.0
2008-07-21,2911.05,1.0
2008-07-22,2904.74,1.0
2008-07-23,2883.32,1.0
2008-07-24,2977.36,1.0
2008-07-25,2939.2,1.0
2008-07-28,2960.85,1.0
2008-07-29,2905.63,1.0
2008-07-30,2884.38,1.0
2008-07-31,2805.21,1.0
2008-08-01,2840.79,1.0
2008-08-04,2773.15,1.0
2008-08-05,2703.08,1.0
2008-08-06,2721.69,1.0
2008-08-07,2720.44,1.0
2008-08-08,2591.46,1.0
2008-08-11,2456.81,1.0
2008-08-12,2444.16,1.0
2008-08-13,2444.67,1.0
2008-08-14,2443.51,1.0
2008-08-15,2447.61,1.0
2008-08-18,2313.4,1.0
2008-08-19,2348.47,1.0
2008-08-20,2532.94,1.0
2008-08-21,2443.98,1.0
2008-08-22,2404.93,1.0
2008-08-25,2400.55,1.0
2008-08-26,2331.53,1.0
2008-08-27,2325.29,1.0
2008-08-28,2335.86,1.0
2008-08-29,2391.64,1.0
2008-09-01,2309.17,1.0
2008-09-02,2285.41,1.0
2008-09-03,2245.96,1.0
2008-09-04,2251.15,1.0
2008-09-05,2183.43,1.0
2008-09-08,2126.52,1.0
2008-09-09,2139.14,1.0
2008-09-10,2143.18,1.0
2008-09-11,2072.13,1.0
2008-09-12,2077.85,1.0
2008-09-16,2000.65,1.0
2008-09-17,1929.13,1.0
2008-09-18,1895.99,1.0
2008-09-19,2073.11,1.0
2008-09-22,2207.61,1.0
2008-09-23,2123.48,1.0
2008-09-24,2138.85,1.0
2008-09-25,2223.53,1.0
2008-09-26,2243.66,1.0
2008-10-06,2128.7,1.0
2008-10-07,2102.45,1.0
2008-10-08,2022.88,1.0
2008-10-09,1995.3,1.0
2008-10-10,1906.96,1.0
2008-10-13,1985.49,1.0
2008-10-14,1934.62,1.0
2008-10-15,1914.36,1.0
2008-10-16,1820.9,1.0
2008-10-17,1833.26,1.0
2008-10-20,1896.73,1.0
2008-10-21,1881.41,1.0
2008-10-22,1833.32,1.0
2008-10-23,1834.78,1.0
2008-10-24,1781.6,1.0
2008-10-27,1654.67,1.0
2008-10-28,1705.82,1.0
2008-10-29,1658.22,1.0
2008-10-30,1697.66,1.0
2008-10-31,1663.66,1.0
2008-11-03,1653.54,1.0
2008-11-04,1627.76,1.0
2008-11-05,1691.42,1.0
2008-11-06,1649.78,1.0
2008-11-07,1677.83,1.0
2008-11-10,1801.66,1.0
2008-11-11,1781.36,1.0
2008-11-12,1801.82,1.0
2008-11-13,1874.08,1.0
2008-11-14,1943.65,1.0
2008-11-17,1987.22,1.0
2008-11-18,1839.82,1.0
2008-11-19,1953.16,1.0
2008-11-20,1932.43,1.0
2008-11-21,1920.73,1.0
2008-11-24,1837.64,1.0
2008-11-25,1834.29,1.0
2008-11-26,1843.49,1.0
2008-11-27,1870.47,1.0
