date,close,factor
2006-11-09,2129.86,1.0
2006-11-10,2079.75,1.0
2006-11-13,2019.81,1.0
2006-11-14,2040.61,1.0
2006-11-15,2094.5,1.0
2006-11-16,2100.15,1.0
2006-11-17,2109.33,1.0
2006-11-20,2086.65,1.0
2006-11-21,2106.36,1.0
2006-11-22,2152.62,1.0
2006-11-23,2157.03,1.0
2006-11-24,2167.87,1.0
2006-11-27,2199.97,1.0
2006-11-28,2229.41,1.0
2006-11-29,2254.5,1.0
2006-11-30,2281.28,1.0
2006-12-01,2290.01,1.0
2006-12-04,2328.8,1.0
2006-12-05,2308.82,1.0
2006-12-06,2289.4,1.0
2006-12-07,2261.03,1.0
2006-12-08,2217.19,1.0
2006-12-11,2257.51,1.0
2006-12-12,2279.53,1.0
2006-12-13,2330.72,1.0
2006-12-14,2364.98,1.0
2006-12-15,2386.35,1.0
2006-12-18,2431.99,1.0
2006-12-19,2443.87,1.0
2006-12-20,2513.3,1.0
2006-12-21,2471.8,1.0
2006-12-22,2446.79,1.0
2006-12-25,2476.78,1.0
2006-12-26,2449.74,1.0
2006-12-27,2450.96,1.0
2006-12-28,2416.36,1.0
2006-12-29,2467.7,1.0
2007-01-04,2449.77,1.0
2007-01-05,2530.35,1.0
2007-01-08,2587.86,1.0
2007-01-09,2615.61,1.0
2007-01-10,2661.63,1.0
2007-01-11,2679.71,1.0
2007-01-12,2613.11,1.0
2007-01-15,2756.58,1.0
2007-01-16,2879.58,1.0
2007-01-17,2868.18,1.0
2007-01-18,2982.41,1.0
2007-01-19,3127.38,1.0
2007-01-22,3298.21,1.0
2007-01-23,3229.45,1.0
2007-01-24,3258.06,1.0
2007-01-25,3125.91,1.0
2007-01-26,3134.63,1.0
2007-01-29,3183.05,1.0
2007-01-30,3230.92,1.0
2007-01-31,3079.81,1.0
2007-02-01,3131.19,1.0
2007-02-02,3087.21,1.0
2007-02-05,3074.82,1.0
2007-02-06,3079.29,1.0
2007-02-07,3096.16,1.0
2007-02-08,3117.76,1.0
2007-02-09,3124.28,1.0
2007-02-12,3219.97,1.0
2007-02-13,3262.26,1.0
2007-02-14,3302.82,1.0
2007-02-15,3375.29,1.0
2007-02-16,3395.53,1.0
2007-02-26,3424.48,1.0
2007-02-27,3102.62,1.0
2007-02-28,3178.46,1.0
2007-03-01,3103.45,1.0
2007-03-02,3159.37,1.0
2007-03-05,3171.5,1.0
2007-03-06,3195.75,1.0
2007-03-07,3300.22,1.0
2007-03-08,3361.17,1.0
2007-03-09,3333.14,1.0
2007-03-12,3369.28,1.0
2007-03-13,3367.88,1.0
2007-03-14,3343.65,1.0
2007-03-15,3419.77,1.0
2007-03-16,3394.81,1.0
2007-03-19,3413.41,1.0
2007-03-20,3442.1,1.0
2007-03-21,3473.59,1.0
2007-03-22,3486.64,1.0
2007-03-23,3552.1,1.0
2007-03-26,3618.93,1.0
2007-03-27,3614.45,1.0
2007-03-28,3591.3,1.0
2007-03-29,3549.13,1.0
2007-03-30,3584.1,1.0
2007-04-02,3639.93,1.0
2007-04-03,3698.74,1.0
2007-04-04,3710.87,1.0
2007-04-05,3742.41,1.0
2007-04-06,3805.45,1.0
2007-04-09,3853.03,1.0
2007-04-10,3904.3,1.0
2007-04-11,3929.42,1.0
2007-04-12,4038.66,1.0
2007-04-13,4073.95,1.0
2007-04-16,4224.14,1.0
2007-04-17,4255.68,1.0
2007-04-18,4291.66,1.0
2007-04-19,4062.07,1.0
2007-04-20,4215.05,1.0
2007-04-23,4314.59,1.0
2007-04-24,4295.76,1.0
2007-04-25,4260.52,1.0
2007-04-26,4294.25,1.0
2007-04-27,4208.46,1.0
2007-04-30,4272.82,1.0
2007-05-08,4371.62,1.0
2007-05-09,4369.74,1.0
2007-05-10,4344.64,1.0
2007-05-11,4294.03,1.0
2007-05-14,4354.79,1.0
2007-05-15,4229.64,1.0
2007-05-16,4315.77,1.0
2007-05-17,4450.15,1.0
2007-05-18,4541.09,1.0
2007-05-21,4638.42,1.0
2007-05-22,4661.0,1.0
2007-05-23,4759.18,1.0
2007-05-24,4690.84,1.0
2007-05-25,4786.82,1.0
2007-05-28,4911.35,1.0
2007-05-29,5046.58,1.0
2007-05-30,4650.55,1.0
2007-05-31,4683.0,1.0
2007-06-01,4477.23,1.0
2007-06-04,4173.6,1.0
2007-06-05,4241.93,1.0
2007-06-06,4335.99,1.0
2007-06-07,4526.64,1.0
2007-06-08,4574.79,1.0
2007-06-11,4724.85,1.0
2007-06-12,4846.01,1.0
2007-06-13,4975.88,1.0
2007-06-14,4975.46,1.0
2007-06-15,5010.57,1.0
2007-06-18,5140.84,1.0
2007-06-19,5183.64,1.0
2007-06-20,5035.81,1.0
2007-06-21,5000.61,1.0
2007-06-22,4731.25,1.0
2007-06-25,4532.24,1.0
2007-06-26,4619.88,1.0
2007-06-27,4766.82,1.0
2007-06-28,4489.29,1.0
2007-06-29,4345.52,1.0
2007-07-02,4386.32,1.0
2007-07-03,4485.77,1.0
2007-07-04,4389.76,1.0
2007-07-05,4188.0,1.0
2007-07-06,4386.41,1.0
2007-07-09,4477.25,1.0
2007-07-10,4339.3,1.0
2007-07-11,4360.55,1.0
2007-07-12,4443.13,1.0
2007-07-13,4443.9,1.0
2007-07-16,4384.94,1.0
2007-07-17,4456.72,1.0
2007-07-18,4453.9,1.0
2007-07-19,4492.53,1.0
2007-07-20,4694.41,1.0
2007-07-23,4863.05,1.0
2007-07-24,4847.52,1.0
2007-07-25,4910.48,1.0
2007-07-26,4959.32,1.0
2007-07-27,4988.03,1.0
2007-07-30,5079.68,1.0
2007-07-31,5171.87,1.0
2007-08-01,4970.74,1.0
2007-08-02,5139.05,1.0
2007-08-03,5245.64,1.0
2007-08-06,5348.66,1.0
2007-08-07,5381.53,1.0
2007-08-08,5256.21,1.0
2007-08-09,5289.41,1.0
2007-08-10,5164.55,1.0
2007-08-13,5138.65,1.0
2007-08-14,5183.8,1.0
2007-08-15,5188.59,1.0
2007-08-16,5223.48,1.0
2007-08-17,5167.04,1.0
2007-08-20,5342.98,1.0
2007-08-21,5410.74,1.0
2007-08-22,5538.54,1.0
2007-08-23,5634.38,1.0
2007-08-24,5679.62,1.0
2007-08-27,5605.59,1.0
2007-08-28,5545.8,1.0
2007-08-29,5517.81,1.0
2007-08-30,5664.95,1.0
2007-08-31,5819.78,1.0
2007-09-03,5841.27,1.0
2007-09-04,5798.13,1.0
2007-09-05,5788.98,1.0
2007-09-06,5814.92,1.0
2007-09-07,5666.93,1.0
2007-09-10,5718.76,1.0
2007-09-11,5462.57,1.0
2007-09-12,5539.83,1.0
2007-09-13,5632.88,1.0
2007-09-14,5660.69,1.0
2007-09-17,5700.5,1.0
2007-09-18,5637.69,1.0
2007-09-19,5526.36,1.0
2007-09-20,5549.62,1.0
2007-09-21,5494.83,1.0
2007-09-24,5497.32,1.0
2007-09-25,5647.09,1.0
2007-09-26,5550.62,1.0
2007-09-27,5647.73,1.0
2007-09-28,5799.92,1.0
2007-10-08,5813.02,1.0
2007-10-09,5882.23,1.0
2007-10-10,5944.65,1.0
2007-10-11,5882.29,1.0
2007-10-12,5800.51,1.0
2007-10-15,5742.52,1.0
2007-10-16,5763.71,1.0
2007-10-17,5793.57,1.0
2007-10-18,5638.23,1.0
2007-10-19,5754.54,1.0
2007-10-22,5592.66,1.0
2007-10-23,5585.4,1.0
2007-10-24,5579.26,1.0
2007-10-25,5316.32,1.0
2007-10-26,5336.99,1.0
2007-10-29,5377.0,1.0
2007-10-30,5366.27,1.0
2007-10-31,5481.88,1.0
2007-11-01,5346.01,1.0
2007-11-02,5201.67,1.0
2007-11-05,5266.69,1.0
2007-11-06,5313.05,1.0
2007-11-07,5312.87,1.0
2007-11-08,5169.27,1.0
2007-11-09,5070.46,1.0
2007-11-12,4937.3,1.0
2007-11-13,4975.77,1.0
2007-11-14,5154.32,1.0
2007-11-15,5084.74,1.0
2007-11-16,5075.55,1.0
2007-11-19,5204.7,1.0
2007-11-20,5257.57,1.0
2007-11-21,5260.15,1.0
2007-11-22,5064.82,1.0
2007-11-23,5167.01,1.0
2007-11-26,5124.62,1.0
2007-11-27,5042.09,1.0
2007-11-28,4979.38,1.0
2007-11-29,5108.06,1.0
2007-11-30,5028.44,1.0
2007-12-03,5053.47,1.0
2007-12-04,5099.92,1.0
2007-12-05,5250.91,1.0
2007-12-06,5295.58,1.0
2007-12-07,5325.2,1.0
2007-12-10,5548.77,1.0
2007-12-11,5635.45,1.0
2007-12-12,5664.11,1.0
2007-12-13,5473.69,1.0
2007-12-14,5585.33,1.0
2007-12-17,5721.94,1.0
2007-12-18,5610.69,1.0
2007-12-19,5665.32,1.0
2007-12-20,5719.51,1.0
2007-12-21,5781.35,1.0
2007-12-24,5929.86,1.0
2007-12-25,6014.26,1.0
2007-12-26,6209.99,1.0
2007-12-27,6230.72,1.0
2007-12-28,6247.56,1.0
2008-01-02,6400.81,1.0
2008-01-03,6421.97,1.0
2008-01-04,6387.95,1.0
2008-01-07,6419.6,1.0
2008-01-08,6291.75,1.0
2008-01-09,6418.21,1.0
2008-01-10,6425.97,1.0
2008-01-11,6447.83,1.0
2008-01-14,6545.11,1.0
2008-01-15,6613.56,1.0
2008-01-16,6537.13,1.0
2008-01-17,6436.32,1.0
2008-01-18,6439.47,1.0
2008-01-21,6239.11,1.0
2008-01-22,5808.03,1.0
2008-01-23,6110.07,1.0
2008-01-24,6249.61,1.0
2008-01-25,6218.08,1.0
2008-01-28,5875.91,1.0
2008-01-29,5898.46,1.0
2008-01-30,5916.98,1.0
2008-01-31,5706.94,1.0
2008-02-01,5559.79,1.0
2008-02-04,5976.62,1.0
2008-02-05,5989.75,1.0
2008-02-13,5914.73,1.0
2008-02-14,6006.28,1.0
2008-02-15,6026.08,1.0
2008-02-18,6228.19,1.0
2008-02-19,6346.54,1.0
2008-02-20,6271.39,1.0
2008-02-21,6337.49,1.0
2008-02-22,6197.59,1.0
2008-02-25,5969.87,1.0
2008-02-26,5909.51,1.0
2008-02-27,5985.56,1.0
2008-02-28,5993.35,1.0
2008-02-29,6093.64,1.0
2008-03-03,6290.14,1.0
2008-03-04,6238.39,1.0
2008-03-05,6198.43,1.0
2008-03-06,6205.67,1.0
2008-03-07,6160.54,1.0
2008-03-10,5967.93,1.0
2008-03-11,5954.45,1.0
2008-03-12,5809.89,1.0
2008-03-13,5583.73,1.0
2008-03-14,5559.49,1.0
2008-03-17,5189.19,1.0
2008-03-18,4822.92,1.0
2008-03-19,4968.85,1.0
2008-03-20,5121.67,1.0
2008-03-21,5250.78,1.0
2008-03-24,5122.77,1.0
2008-03-25,5144.47,1.0
2008-03-26,5168.46,1.0
2008-03-27,5000.75,1.0
2008-03-28,5108.67,1.0
2008-03-31,4950.14,1.0
2008-04-01,4610.14,1.0
2008-04-02,4405.9,1.0
2008-04-03,4542.33,1.0
2008-04-07,4785.37,1.0
2008-04-08,4865.12,1.0
2008-04-09,4663.43,1.0
2008-04-10,4759.65,1.0
2008-04-11,4819.37,1.0
2008-04-14,4582.46,1.0
2008-04-15,4679.74,1.0
2008-04-16,4597.63,1.0
2008-04-17,4435.48,1.0
2008-04-18,4271.14,1.0
2008-04-21,4211.1,1.0
2008-04-22,4110.7,1.0
2008-04-23,4318.48,1.0
2008-04-24,4702.84,1.0
2008-04-25,4674.03,1.0
2008-04-28,4602.34,1.0
2008-04-29,4643.92,1.0
2008-04-30,4858.35,1.0
2008-05-05,5033.18,1.0
2008-05-06,4996.81,1.0
2008-05-07,4828.3,1.0
2008-05-08,4972.86,1.0
2008-05-09,5002.72,1.0
2008-05-12,5119.09,1.0
2008-05-13,5191.49,1.0
2008-05-14,5240.91,1.0
2008-05-15,5159.02,1.0
2008-05-16,5082.69,1.0
2008-05-19,5096.99,1.0
2008-05-20,4850.28,1.0
2008-05-21,4919.99,1.0
2008-05-22,4859.42,1.0
2008-05-23,4802.46,1.0
2008-05-26,4642.55,1.0
2008-05-27,4671.35,1.0
2008-05-28,4795.73,1.0
2008-05-29,4714.21,1.0
2008-05-30,4720.16,1.0
2008-06-02,4738.71,1.0
2008-06-03,4701.53,1.0
2008-06-04,4635.32,1.0
2008-06-05,4606.02,1.0
2008-06-06,4584.39,1.0
2008-06-10,4202.51,1.0
2008-06-11,4122.96,1.0
2008-06-12,4043.48,1.0
2008-06-13,3870.51,1.0
2008-06-16,3808.55,1.0
2008-06-17,3702.31,1.0
2008-06-18,3884.1,1.0
2008-06-19,3587.11,1.0
2008-06-20,3645.17,1.0
2008-06-23,3540.55,1.0
2008-06-24,3642.52,1.0
2008-06-25,3840.19,1.0
2008-06-26,3905.95,1.0
2008-06-27,3681.19,1.0
2008-06-30,3676.12,1.0
2008-07-01,3629.76,1.0
2008-07-02,3658.48,1.0
2008-07-03,3831.78,1.0
2008-07-04,3818.51,1.0
2008-07-07,4000.55,1.0
2008-07-08,4076.04,1.0
2008-07-09,4178.07,1.0
2008-07-10,4137.57,1.0
2008-07-11,4068.72,1.0
2008-07-14,4123.68,1.0
2008-07-15,3999.48,1.0
2008-07-16,3873.37,1.0
2008-07-17,3851.27,1.0
2008-07-18,3933.7,1.0
2008-07-21,4090.2,1.0
2008-07-22,4097.39,1.0
2008-07-23,4048.25,1.0
2008-07-24,4132.63,1.0
2008-07-25,4114.52,1.0
2008-07-28,4140.41,1.0
2008-07-29,4085.69,1.0
2008-07-30,4072.91,1.0
2008-07-31,3969.24,1.0
2008-08-01,4006.28,1.0
2008-08-04,3895.83,1.0
2008-08-05,3788.37,1.0
2008-08-06,3805.55,1.0
2008-08-07,3793.45,1.0
2008-08-08,3610.73,1.0
2008-08-11,3428.52,1.0
2008-08-12,3397.19,1.0
2008-08-13,3422.83,1.0
2008-08-14,3457.61,1.0
2008-08-15,3458.69,1.0
2008-08-18,3286.76,1.0
2008-08-19,3330.24,1.0
2008-08-20,3560.6,1.0
2008-08-21,3433.01,1.0
2008-08-22,3343.34,1.0
2008-08-25,3332.52,1.0
2008-08-26,3206.26,1.0
2008-08-27,3147.47,1.0
2008-08-28,3133.49,1.0
2008-08-29,3199.73,1.0
2008-09-01,3044.58,1.0
2008-09-02,2982.58,1.0
2008-09-03,2918.64,1.0
2008-09-04,2955.27,1.0
2008-09-05,2864.57,1.0
2008-09-08,2741.52,1.0
2008-09-09,2750.81,1.0
2008-09-10,2755.88,1.0
2008-09-11,2724.09,1.0
2008-09-12,2758.99,1.0
2008-09-16,2726.27,1.0
2008-09-17,2667.76,1.0
2008-09-18,2574.13,1.0
2008-09-19,2824.15,1.0
2008-09-22,2925.89,1.0
2008-09-23,2736.59,1.0
2008-09-24,2747.24,1.0
2008-09-25,2826.26,1.0
2008-09-26,2838.74,1.0
2008-10-06,2716.99,1.0
2008-10-07,2721.09,1.0
2008-10-08,2642.17,1.0
2008-10-09,2601.0,1.0
2008-10-10,2444.54,1.0
2008-10-13,2469.53,1.0
2008-10-14,2392.92,1.0
2008-10-15,2348.42,1.0
2008-10-16,2230.76,1.0
2008-10-17,2238.99,1.0
2008-10-20,2300.6,1.0
2008-10-21,2326.31,1.0
2008-10-22,2308.98,1.0
2008-10-23,2323.65,1.0
2008-10-24,2299.92,1.0
2008-10-27,2158.31,1.0
2008-10-28,2230.42,1.0
2008-10-29,2173.97,1.0
2008-10-30,2210.63,1.0
2008-10-31,2201.02,1.0
2008-11-03,2198.9,1.0
2008-11-04,2162.33,1.0
2008-11-05,2225.42,1.0
2008-11-06,2179.32,1.0
2008-11-07,2177.54,1.0
2008-11-10,2320.47,1.0
2008-11-11,2291.38,1.0
2008-11-12,2282.61,1.0
2008-11-13,2383.22,1.0
2008-11-14,2516.84,1.0
2008-11-17,2628.67,1.0
2008-11-18,2437.97,1.0
2008-11-19,2598.84,1.0
2008-11-20,2577.95,1.0
2008-11-21,2517.59,1.0
2008-11-24,2462.39,1.0
2008-11-25,2472.45,1.0
2008-11-26,2473.54,1.0
2008-11-27,2542.32,1.0
2008-11-28,2574.03,1.0
2008-12-01,2643.98,1.0
2008-12-02,2696.98,1.0
2008-12-03,2809.05,1.0
2008-12-04,2828.15,1.0
2008-12-05,2884.66,1.0
2008-12-08,2999.95,1.0
2008-12-09,2958.51,1.0
2008-12-10,3031.56,1.0
2008-12-11,2924.82,1.0
2008-12-12,2790.85,1.0
2008-12-15,2823.73,1.0
2008-12-16,2900.06,1.0
2008-12-17,2943.23,1.0
2008-12-18,2989.57,1.0
2008-12-19,3036.57,1.0
2008-12-22,3061.07,1.0
2008-12-23,2885.97,1.0
2008-12-24,2819.65,1.0
2008-12-25,2841.12,1.0
2008-12-26,2867.15,1.0
2008-12-29,2864.31,1.0
2008-12-30,2876.1,1.0
2008-12-31,2863.99,1.0
2009-01-05,2946.44,1.0
2009-01-06,2981.82,1.0
2009-01-07,2993.0,1.0
2009-01-08,2932.49,1.0
2009-01-09,3013.6,1.0
2009-01-12,3043.81,1.0
2009-01-13,2945.49,1.0
2009-01-14,3058.07,1.0
2009-01-15,3066.52,1.0
2009-01-16,3071.28,1.0
2009-01-19,3067.93,1.0
2009-01-20,3102.77,1.0
2009-01-21,3038.83,1.0
2009-01-22,3078.82,1.0
2009-01-23,3059.43,1.0
2009-02-02,3127.15,1.0
2009-02-03,3188.55,1.0
2009-02-04,3242.25,1.0
2009-02-05,3174.56,1.0
2009-02-06,3301.93,1.0
2009-02-09,3422.94,1.0
2009-02-10,3486.12,1.0
2009-02-11,3490.0,1.0
2009-02-12,3518.95,1.0
2009-02-13,3632.16,1.0
2009-02-16,3655.95,1.0
2009-02-17,3548.8,1.0
2009-02-18,3412.61,1.0
2009-02-19,3480.87,1.0
2009-02-20,3583.33,1.0
2009-02-23,3675.78,1.0
2009-02-24,3512.21,1.0
2009-02-25,3492.21,1.0
2009-02-26,3283.6,1.0
2009-02-27,3187.72,1.0
2009-03-02,3246.77,1.0
2009-03-03,3254.3,1.0
2009-03-04,3440.93,1.0
2009-03-05,3441.57,1.0
2009-03-06,3436.16,1.0
2009-03-09,3304.05,1.0
2009-03-10,3362.12,1.0
2009-03-11,3328.49,1.0
2009-03-12,3326.03,1.0
2009-03-13,3330.04,1.0
2009-03-16,3364.47,1.0
2009-03-17,3484.18,1.0
2009-03-18,3525.9,1.0
2009-03-19,3594.93,1.0
2009-03-20,3588.39,1.0
2009-03-23,3655.09,1.0
2009-03-24,3681.46,1.0
2009-03-25,3609.18,1.0
2009-03-26,3682.0,1.0
2009-03-27,3712.68,1.0
2009-03-30,3707.19,1.0
2009-03-31,3747.49,1.0
2009-04-01,3816.44,1.0
2009-04-02,3882.31,1.0
2009-04-03,3868.74,1.0
2009-04-07,3890.16,1.0
2009-04-08,3777.35,1.0
2009-04-09,3829.83,1.0
2009-04-10,3973.58,1.0
2009-04-13,4062.18,1.0
2009-04-14,4126.04,1.0
2009-04-15,4146.21,1.0
2009-04-16,4144.94,1.0
2009-04-17,4081.76,1.0
2009-04-20,4196.9,1.0
2009-04-21,4196.68,1.0
2009-04-22,4000.7,1.0
2009-04-23,4024.73,1.0
2009-04-24,4039.21,1.0
2009-04-27,3889.43,1.0
2009-04-28,3900.38,1.0
2009-04-29,3982.05,1.0
2009-04-30,4030.4,1.0
2009-05-04,4147.89,1.0
2009-05-05,4175.75,1.0
2009-05-06,4274.56,1.0
2009-05-07,4253.01,1.0
2009-05-08,4204.58,1.0
2009-05-11,4051.4,1.0
2009-05-12,4135.02,1.0
2009-05-13,4195.35,1.0
2009-05-14,4187.93,1.0
2009-05-15,4229.92,1.0
2009-05-18,4243.32,1.0
2009-05-19,4266.12,1.0
2009-05-20,4270.24,1.0
2009-05-21,4192.18,1.0
2009-05-22,4175.68,1.0
2009-05-25,4200.47,1.0
2009-05-26,4211.78,1.0
2009-05-27,4209.59,1.0
2009-06-01,4269.23,1.0
2009-06-02,4279.92,1.0
2009-06-03,4290.5,1.0
2009-06-04,4279.71,1.0
2009-06-05,4271.27,1.0
2009-06-08,4223.22,1.0
2009-06-09,4271.12,1.0
2009-06-10,4321.75,1.0
2009-06-11,4304.55,1.0
2009-06-12,4215.8,1.0
2009-06-15,4298.5,1.0
2009-06-16,4305.75,1.0
2009-06-17,4345.89,1.0
2009-06-18,4385.02,1.0
2009-06-19,4347.79,1.0
2009-06-22,4335.14,1.0
2009-06-23,4307.73,1.0
2009-06-24,4367.88,1.0
2009-06-25,4370.52,1.0
2009-06-26,4367.5,1.0
2009-06-29,4370.52,1.0
2009-06-30,4363.72,1.0
2009-07-01,4398.17,1.0
2009-07-02,4450.11,1.0
2009-07-03,4446.81,1.0
2009-07-06,4441.08,1.0
2009-07-07,4458.18,1.0
2009-07-08,4492.07,1.0
2009-07-09,4597.0,1.0
2009-07-10,4596.2,1.0
2009-07-13,4630.12,1.0
2009-07-14,4708.33,1.0
2009-07-15,4707.91,1.0
2009-07-16,4679.31,1.0
2009-07-17,4688.12,1.0
2009-07-20,4793.68,1.0
2009-07-21,4649.77,1.0
2009-07-22,4710.94,1.0
2009-07-23,4729.2,1.0
2009-07-24,4678.21,1.0
2009-07-27,4765.53,1.0
2009-07-28,4876.56,1.0
2009-07-29,4587.2,1.0
2009-07-30,4642.83,1.0
2009-07-31,4766.9,1.0
2009-08-03,4847.93,1.0
2009-08-04,4913.07,1.0
2009-08-05,4956.87,1.0
2009-08-06,4929.88,1.0
2009-08-07,4768.95,1.0
2009-08-10,4811.11,1.0
2009-08-11,4847.58,1.0
2009-08-12,4613.73,1.0
2009-08-13,4610.55,1.0
2009-08-14,4433.96,1.0
2009-08-17,4125.02,1.0
2009-08-18,4196.62,1.0
2009-08-19,4021.07,1.0
2009-08-20,4170.45,1.0
2009-08-21,4276.45,1.0
2009-08-24,4384.15,1.0
2009-08-25,4313.16,1.0
2009-08-26,4442.28,1.0
