date,close,factor
2014-12-23,5193.72,1.0
2014-12-24,5262.36,1.0
2014-12-25,5364.56,1.0
2014-12-26,5422.75,1.0
2014-12-29,5367.64,1.0
2014-12-30,5275.09,1.0
2014-12-31,5322.71,1.0
2015-01-05,5417.02,1.0
2015-01-06,5479.86,1.0
2015-01-07,5488.24,1.0
2015-01-08,5444.04,1.0
2015-01-09,5409.06,1.0
2015-01-12,5332.22,1.0
2015-01-13,5405.09,1.0
2015-01-14,5379.74,1.0
2015-01-15,5449.04,1.0
2015-01-16,5520.12,1.0
2015-01-19,5281.9,1.0
2015-01-20,5472.51,1.0
2015-01-21,5611.69,1.0
2015-01-22,5690.16,1.0
2015-01-23,5633.29,1.0
2015-01-26,5758.98,1.0
2015-01-27,5773.82,1.0
2015-01-28,5739.92,1.0
2015-01-29,5701.2,1.0
2015-01-30,5632.73,1.0
2015-02-02,5609.39,1.0
2015-02-03,5707.48,1.0
2015-02-04,5683.52,1.0
2015-02-05,5654.22,1.0
2015-02-06,5534.78,1.0
2015-02-09,5504.97,1.0
2015-02-10,5580.7,1.0
2015-02-11,5641.79,1.0
2015-02-12,5681.34,1.0
2015-02-13,5769.27,1.0
2015-02-16,5869.71,1.0
2015-02-17,5911.1,1.0
2015-02-25,5906.54,1.0
2015-02-26,5969.56,1.0
2015-02-27,6018.46,1.0
2015-03-02,6139.79,1.0
2015-03-03,6118.66,1.0
2015-03-04,6210.42,1.0
2015-03-05,6208.99,1.0
2015-03-06,6133.03,1.0
2015-03-09,6212.24,1.0
2015-03-10,6276.48,1.0
2015-03-11,6262.89,1.0
2015-03-12,6260.14,1.0
2015-03-13,6329.58,1.0
2015-03-16,6516.77,1.0
2015-03-17,6618.05,1.0
2015-03-18,6728.07,1.0
2015-03-19,6782.46,1.0
2015-03-20,6850.9,1.0
2015-03-23,7017.15,1.0
2015-03-24,7046.12,1.0
2015-03-25,7124.87,1.0
2015-03-26,7074.44,1.0
2015-03-27,7155.94,1.0
2015-03-30,7245.5,1.0
2015-03-31,7253.1,1.0
2015-04-01,7425.73,1.0
2015-04-02,7560.65,1.0
2015-04-03,7679.01,1.0
2015-04-07,7863.28,1.0
2015-04-08,7808.0,1.0
2015-04-09,7746.15,1.0
2015-04-10,7952.19,1.0
2015-04-13,8122.89,1.0
2015-04-14,8119.96,1.0
2015-04-15,7802.75,1.0
2015-04-16,7912.09,1.0
2015-04-17,7980.76,1.0
2015-04-20,7839.9,1.0
2015-04-21,8112.69,1.0
2015-04-22,8323.43,1.0
2015-04-23,8410.7,1.0
2015-04-24,8419.09,1.0
2015-04-27,8513.02,1.0
2015-04-28,8266.48,1.0
2015-04-29,8428.25,1.0
2015-04-30,8469.67,1.0
2015-05-04,8510.48,1.0
2015-05-05,8199.34,1.0
2015-05-06,8083.0,1.0
2015-05-07,7903.48,1.0
2015-05-08,8201.29,1.0
2015-05-11,8558.22,1.0
2015-05-12,8745.68,1.0
2015-05-13,8824.93,1.0
2015-05-14,8813.39,1.0
2015-05-15,8742.89,1.0
2015-05-18,8903.59,1.0
2015-05-19,9124.83,1.0
2015-05-20,9277.33,1.0
2015-05-21,9619.22,1.0
2015-05-22,9778.17,1.0
2015-05-25,10040.09,1.0
2015-05-26,10373.58,1.0
2015-05-27,10497.34,1.0
2015-05-28,9868.42,1.0
2015-05-29,9966.84,1.0
2015-06-01,10488.31,1.0
2015-06-02,10886.4,1.0
2015-06-03,10979.99,1.0
2015-06-04,10965.41,1.0
2015-06-05,11144.52,1.0
2015-06-08,11030.92,1.0
2015-06-09,11013.74,1.0
2015-06-10,11208.06,1.0
2015-06-11,11366.29,1.0
2015-06-12,11545.89,1.0
2015-06-15,11332.89,1.0
2015-06-16,10879.84,1.0
2015-06-17,11100.55,1.0
2015-06-18,10731.38,1.0
2015-06-19,9987.41,1.0
2015-06-23,10046.88,1.0
2015-06-24,10267.63,1.0
2015-06-25,9906.1,1.0
2015-06-26,9078.07,1.0
2015-06-29,8484.64,1.0
2015-06-30,8906.02,1.0
2015-07-01,8411.91,1.0
2015-07-02,7835.1,1.0
2015-07-03,7355.49,1.0
2015-07-06,7236.0,1.0
2015-07-07,6763.53,1.0
2015-07-08,6602.37,1.0
2015-07-09,6896.35,1.0
2015-07-10,7244.78,1.0
2015-07-13,7695.64,1.0
2015-07-14,7859.06,1.0
2015-07-15,7405.3,1.0
2015-07-16,7578.76,1.0
2015-07-17,7994.7,1.0
2015-07-20,8116.5,1.0
2015-07-21,8220.46,1.0
2015-07-22,8320.24,1.0
2015-07-23,8551.99,1.0
2015-07-24,8425.07,1.0
2015-07-27,7794.18,1.0
2015-07-28,7649.82,1.0
2015-07-29,8022.8,1.0
2015-07-30,7800.58,1.0
2015-07-31,7727.06,1.0
2015-08-03,7540.2,1.0
2015-08-04,7942.1,1.0
2015-08-05,7839.34,1.0
2015-08-06,7792.03,1.0
2015-08-07,8013.32,1.0
2015-08-10,8394.09,1.0
2015-08-11,8435.33,1.0
2015-08-12,8336.34,1.0
2015-08-13,8534.43,1.0
2015-08-14,8625.24,1.0
2015-08-17,8820.46,1.0
2015-08-18,8161.27,1.0
2015-08-19,8340.98,1.0
2015-08-20,8049.51,1.0
2015-08-21,7612.9,1.0
2015-08-24,7006.19,1.0
2015-08-25,6481.41,1.0
2015-08-26,6238.53,1.0
2015-08-27,6456.06,1.0
2015-08-28,6842.89,1.0
2015-08-31,6581.31,1.0
2015-09-01,6169.21,1.0
2015-09-02,6122.55,1.0
2015-09-07,6143.56,1.0
2015-09-08,6374.85,1.0
2015-09-09,6551.01,1.0
2015-09-10,6440.31,1.0
2015-09-11,6493.32,1.0
2015-09-14,6049.79,1.0
2015-09-15,5708.03,1.0
2015-09-16,6084.84,1.0
2015-09-17,5965.41,1.0
2015-09-18,6036.88,1.0
2015-09-21,6250.44,1.0
2015-09-22,6295.93,1.0
2015-09-23,6224.6,1.0
2015-09-24,6315.11,1.0
2015-09-25,6108.38,1.0
2015-09-28,6219.69,1.0
2015-09-29,6103.61,1.0
2015-09-30,6123.73,1.0
2015-10-08,6372.49,1.0
2015-10-09,6470.05,1.0
2015-10-12,6718.72,1.0
2015-10-13,6802.08,1.0
2015-10-14,6724.5,1.0
2015-10-15,6929.24,1.0
2015-10-16,7047.56,1.0
2015-10-19,7047.37,1.0
2015-10-20,7162.07,1.0
2015-10-21,6712.74,1.0
2015-10-22,6964.3,1.0
2015-10-23,7138.23,1.0
2015-10-26,7186.76,1.0
2015-10-27,7231.44,1.0
2015-10-28,7048.9,1.0
2015-10-29,7108.98,1.0
2015-10-30,7084.97,1.0
2015-11-02,6936.43,1.0
2015-11-03,6920.1,1.0
2015-11-04,7267.99,1.0
2015-11-05,7276.45,1.0
2015-11-06,7446.85,1.0
2015-11-09,7543.8,1.0
2015-11-10,7575.01,1.0
2015-11-11,7684.67,1.0
2015-11-12,7682.45,1.0
2015-11-13,7567.11,1.0
2015-11-16,7718.85,1.0
2015-11-17,7650.38,1.0
2015-11-18,7526.94,1.0
2015-11-19,7718.62,1.0
2015-11-20,7806.27,1.0
2015-11-23,7744.18,1.0
2015-11-24,7798.5,1.0
2015-11-25,7922.38,1.0
2015-11-26,7874.08,1.0
2015-11-27,7376.12,1.0
2015-11-30,7408.4,1.0
2015-12-01,7443.94,1.0
2015-12-02,7405.86,1.0
2015-12-03,7570.51,1.0
2015-12-04,7511.68,1.0
2015-12-07,7602.23,1.0
2015-12-08,7404.14,1.0
2015-12-09,7374.27,1.0
2015-12-10,7350.21,1.0
2015-12-11,7290.7,1.0
2015-12-14,7441.03,1.0
2015-12-15,7498.18,1.0
2015-12-16,7529.4,1.0
2015-12-17,7716.25,1.0
2015-12-18,7699.37,1.0
2015-12-21,7788.56,1.0
2015-12-22,7856.61,1.0
2015-12-23,7773.28,1.0
2015-12-24,7753.04,1.0
2015-12-25,7792.12,1.0
2015-12-28,7603.36,1.0
2015-12-29,7674.39,1.0
2015-12-30,7741.05,1.0
2015-12-31,7617.69,1.0
2016-01-04,6983.4,1.0
2016-01-05,6889.74,1.0
2016-01-06,7065.61,1.0
2016-01-07,6462.24,1.0
2016-01-08,6570.43,1.0
2016-01-11,6128.66,1.0
2016-01-12,6136.66,1.0
2016-01-13,5924.04,1.0
2016-01-14,6124.82,1.0
2016-01-15,5893.68,1.0
2016-01-18,5978.91,1.0
2016-01-19,6197.09,1.0
2016-01-20,6138.5,1.0
2016-01-21,5886.88,1.0
2016-01-22,5980.61,1.0
2016-01-25,6041.33,1.0
2016-01-26,5589.31,1.0
2016-01-27,5514.19,1.0
2016-01-28,5271.23,1.0
2016-01-29,5469.13,1.0
2016-02-01,5399.48,1.0
2016-02-02,5586.63,1.0
2016-02-03,5610.17,1.0
2016-02-04,5721.49,1.0
2016-02-05,5664.2,1.0
2016-02-15,5668.04,1.0
2016-02-16,5902.53,1.0
2016-02-17,5971.41,1.0
2016-02-18,5957.13,1.0
