date,open,close,high,low,volume,money
2010-11-17,43.39,42.12,44.76,41.2,2468799.0,106452728.0
2010-11-18,42.21,41.79,42.66,40.63,1684666.0,70376704.0
2010-11-19,41.99,43.06,43.8,41.95,2705618.0,115605232.0
2010-11-22,42.92,42.85,44.37,42.0,3253789.0,140375680.0
2010-11-23,42.8,43.07,43.58,42.02,1863140.0,79796080.0
2010-11-24,42.89,44.52,44.78,42.65,2825331.0,123719904.0
2010-11-25,44.71,43.11,44.93,42.7,2290142.0,99923736.0
2010-11-26,42.98,43.1,43.65,42.7,1509665.0,65289236.0
2010-11-29,42.98,43.05,43.66,42.7,1670640.0,72284896.0
2010-11-30,43.08,41.23,43.55,40.08,2624364.0,109222864.0
2010-12-01,41.0,40.56,41.2,40.33,971688.0,39548224.0
2010-12-02,41.2,40.31,41.3,40.1,1218357.0,49384472.0
2010-12-03,40.35,39.66,40.5,39.66,984373.0,39360716.0
2010-12-06,39.83,40.1,40.25,39.56,594668.0,23720502.0
2010-12-07,39.93,40.6,40.68,39.71,697787.0,28156752.0
2010-12-08,40.4,41.2,41.8,40.4,1495418.0,61862356.0
2010-12-09,40.7,39.85,41.3,39.82,710462.0,28743092.0
2010-12-10,39.74,40.33,40.67,39.2,523777.0,21104156.0
2010-12-13,40.69,41.23,41.4,40.63,1339335.0,55101300.0
2010-12-14,41.08,41.3,41.44,40.81,1150853.0,47302320.0
2010-12-15,41.2,41.07,41.57,40.96,955524.0,39410628.0
2010-12-16,41.2,41.22,41.55,40.99,1046917.0,43314496.0
2010-12-17,41.1,41.37,41.4,40.99,766880.0,31629102.0
2010-12-20,41.41,40.2,41.81,39.56,1053950.0,42802436.0
2010-12-21,40.44,40.22,40.6,39.88,740036.0,29734058.0
2010-12-22,40.57,39.65,40.6,39.56,1200434.0,47897416.0
2010-12-23,39.85,39.03,39.99,38.88,871439.0,34295396.0
2010-12-24,39.0,38.31,39.0,38.03,915063.0,35063200.0
2010-12-27,38.8,37.84,39.0,37.74,642079.0,24634322.0
2010-12-28,37.11,35.0,37.3,34.8,3466723.0,122947240.0
2010-12-29,35.1,35.3,35.4,34.6,1729245.0,60490624.0
2010-12-30,35.32,35.12,35.49,34.2,1142781.0,39909172.0
2010-12-31,35.0,35.48,35.59,35.0,1177021.0,41604860.0
2011-01-04,35.68,36.48,36.68,35.35,1521459.0,54980196.0
2011-01-05,36.08,36.78,37.69,36.08,1429191.0,52898096.0
2011-01-06,36.63,36.15,37.1,36.03,870782.0,31624500.0
2011-01-07,36.29,35.95,36.61,35.8,709557.0,25719516.0
2011-01-10,35.95,34.96,35.95,34.86,903948.0,31876104.0
2011-01-11,34.9,35.27,35.7,34.81,716037.0,25272218.0
2011-01-12,35.27,35.3,35.58,34.81,451316.0,15878171.0
2011-01-13,35.35,34.85,35.49,34.63,752555.0,26347654.0
2011-01-14,34.8,34.44,35.31,34.3,986630.0,34208716.0
2011-01-17,34.4,31.98,34.4,31.61,1544202.0,50489352.0
2011-01-18,31.71,32.0,32.19,31.71,492227.0,15729763.0
2011-01-19,32.15,32.46,32.58,32.01,424864.0,13766802.0
2011-01-20,32.3,31.6,33.09,31.6,601148.0,19413618.0
2011-01-21,31.55,32.38,32.68,31.36,547972.0,17474420.0
2011-01-24,32.65,32.37,32.95,32.1,850228.0,27677732.0
2011-01-25,32.35,32.95,33.18,31.65,973534.0,31859390.0
2011-01-26,33.0,33.6,34.05,32.95,1082125.0,36609252.0
2011-01-27,33.33,33.49,33.72,33.04,565839.0,18851690.0
2011-01-28,33.68,33.14,33.68,32.73,581912.0,19241454.0
2011-01-31,33.14,33.16,33.3,32.8,371099.0,12283176.0
2011-02-01,33.22,33.3,33.8,33.22,376619.0,12597277.0
2011-02-09,33.1,32.83,33.63,32.81,265955.0,8819902.0
2011-02-10,32.83,33.94,34.25,32.6,787005.0,26494816.0
2011-02-11,33.9,34.48,34.63,33.7,958462.0,32800416.0
2011-02-14,34.8,34.72,34.96,34.42,822133.0,28556980.0
2011-02-15,34.72,34.45,34.82,34.3,715125.0,24721530.0
2011-02-17,34.89,35.04,35.14,34.48,829984.0,28886412.0
2011-02-18,35.0,34.26,35.0,34.19,885474.0,30546192.0
2011-02-21,34.07,34.9,35.04,34.0,712019.0,24591396.0
2011-02-22,34.99,33.91,35.11,33.68,1269435.0,43668356.0
2011-02-23,33.91,34.71,34.93,33.62,713906.0,24530204.0
2011-02-24,34.8,35.5,35.66,34.69,1138082.0,40110956.0
2011-02-25,35.52,35.18,35.55,34.66,645015.0,22528510.0
2011-02-28,35.05,35.0,35.15,34.68,521487.0,18217654.0
2011-03-01,35.0,35.26,35.7,34.8,669159.0,23631928.0
2011-03-02,35.26,35.95,36.18,34.81,1475214.0,52796108.0
2011-03-03,36.01,35.02,36.28,34.95,654638.0,23185666.0
2011-03-04,35.03,35.13,35.13,34.6,438586.0,15274158.0
2011-03-07,35.3,35.11,35.48,34.95,458073.0,16091011.0
2011-03-08,35.26,35.15,35.26,34.92,589510.0,20675938.0
2011-03-09,37.5,36.93,37.5,36.0,5220281.0,192395232.0
2011-03-10,37.0,35.55,37.37,35.48,2795829.0,102105744.0
2011-03-11,35.8,35.6,36.3,35.5,1917853.0,68647816.0
2011-03-14,35.79,36.34,36.47,35.55,1492565.0,53619512.0
2011-03-15,36.4,35.33,36.41,34.93,1440200.0,50941852.0
2011-03-16,35.35,35.59,35.72,35.28,998597.0,35385908.0
2011-03-17,35.55,34.86,35.55,34.82,819217.0,28784864.0
2011-03-18,35.08,35.33,35.65,34.98,464543.0,16408651.0
2011-03-21,35.3,35.21,35.55,35.02,365105.0,12868660.0
2011-03-22,35.2,35.02,35.21,34.61,995985.0,34726992.0
2011-03-23,34.73,35.16,35.4,34.62,745075.0,26163252.0
2011-03-24,35.4,36.05,36.31,35.18,1424977.0,51313284.0
2011-03-25,36.0,36.31,36.55,35.72,821762.0,29841854.0
2011-03-28,36.05,36.82,37.1,36.02,1450025.0,53227392.0
2011-03-29,36.24,36.85,37.03,36.1,1167770.0,42798296.0
2011-03-31,36.6,36.5,36.8,35.8,979877.0,35761452.0
2011-04-01,36.45,36.3,36.55,36.0,593758.0,21487672.0
2011-04-06,36.31,35.5,36.69,35.3,919180.0,32918636.0
2011-04-07,35.19,34.02,35.3,33.91,942975.0,32320172.0
2011-04-08,33.75,34.45,34.75,33.75,626474.0,21497324.0
2011-04-11,34.86,34.9,35.33,34.4,721897.0,25307460.0
2011-04-12,34.48,34.99,35.19,34.48,346452.0,12117801.0
2011-04-13,35.0,35.8,35.94,35.0,497623.0,17743124.0
2011-04-14,35.78,36.05,36.11,35.4,450287.0,16119704.0
2011-04-15,36.15,36.26,36.57,35.8,505575.0,18343234.0
2011-04-19,36.36,35.6,36.48,35.5,599631.0,21589506.0
2011-04-20,35.5,36.1,36.99,35.5,544497.0,19796348.0
2011-04-21,36.11,36.09,36.32,35.89,312889.0,11292706.0
2011-04-22,36.09,35.23,36.09,35.01,347177.0,12290303.0
2011-04-25,34.89,35.1,35.89,34.89,293629.0,10389532.0
2011-04-26,35.5,34.8,35.68,34.68,462261.0,16214321.0
2011-04-27,34.8,34.0,35.66,33.98,245896.0,8507204.0
2011-04-28,34.58,32.66,34.58,32.11,284999.0,9577689.0
2011-04-29,32.8,33.3,33.62,32.15,328782.0,10819766.0
2011-05-03,33.16,33.24,33.6,32.6,190212.0,6320941.0
2011-05-04,33.49,33.5,34.15,33.3,244184.0,8204064.0
2011-05-05,33.6,33.43,34.02,33.3,176841.0,5953279.0
2011-05-06,33.43,33.37,33.72,32.6,232573.0,7708231.0
2011-05-09,33.25,33.76,33.95,33.25,153086.0,5158545.0
2011-05-10,33.91,33.77,33.91,33.52,97881.0,3300566.0
2011-05-11,33.26,33.67,33.84,33.26,76615.0,2581882.0
2011-05-12,33.44,32.95,33.9,32.71,237635.0,7901370.0
2011-05-13,36.25,34.28,36.25,33.98,1757738.0,62296376.0
2011-05-16,33.98,33.01,33.98,32.74,1063770.0,35238576.0
2011-05-17,33.01,32.65,33.2,32.4,430779.0,14057691.0
2011-05-18,32.79,32.28,32.79,32.15,369305.0,11936476.0
2011-05-19,32.44,32.37,32.64,32.18,245799.0,7953985.0
2011-05-20,32.37,32.0,32.37,31.89,296601.0,9500358.0
2011-05-23,31.86,30.49,31.86,30.05,452881.0,13952762.0
2011-05-24,30.3,30.01,30.51,29.1,649088.0,19431528.0
2011-05-25,29.75,28.78,29.9,28.58,391553.0,11399124.0
2011-05-26,29.23,28.7,29.23,28.62,291396.0,8385154.0
2011-05-27,28.8,28.53,28.93,28.5,254847.0,7311037.0
2011-05-30,28.52,28.62,29.15,28.32,247177.0,7134633.0
2011-05-31,28.53,28.93,29.0,28.53,348389.0,10007982.0
2011-06-01,28.81,29.31,29.63,28.63,630590.0,18458024.0
2011-06-02,29.01,28.09,29.01,28.0,485836.0,13699837.0
2011-06-03,28.15,28.34,28.54,28.0,349017.0,9894516.0
2011-06-07,28.22,28.81,29.08,28.2,382245.0,11027709.0
2011-06-08,28.9,28.62,28.94,28.41,271276.0,7751080.0
2011-06-09,28.57,28.2,28.72,28.2,176229.0,5014933.0
2011-06-10,28.03,28.51,28.75,27.61,738232.0,20852726.0
2011-06-13,27.98,28.33,28.47,27.9,162945.0,4594234.0
2011-06-14,28.37,28.49,28.58,28.3,210204.0,5982699.0
2011-06-15,28.33,28.45,28.64,28.33,313534.0,8934676.0
2011-06-16,28.5,27.86,28.5,27.82,212500.0,5972862.0
2011-06-17,28.25,27.76,28.25,27.26,224514.0,6274721.0
2011-06-20,27.89,27.23,27.9,27.16,320471.0,8758447.0
2011-06-21,27.22,27.55,27.62,27.22,216921.0,5963300.0
2011-06-22,27.42,27.49,27.68,27.4,172935.0,4770757.0
2011-06-23,27.08,27.96,28.02,27.08,195226.0,5436410.0
2011-06-24,28.48,28.57,28.66,27.82,353995.0,10092927.0
2011-06-27,28.98,28.4,28.98,28.27,432809.0,12331104.0
2011-06-28,28.4,28.26,28.48,28.04,289722.0,8186940.0
2011-06-29,28.08,27.63,28.47,27.62,396070.0,11059227.0
2011-06-30,27.93,27.97,28.24,27.74,324570.0,9061201.0
2011-07-01,28.5,28.24,28.54,27.9,417384.0,11837602.0
2011-07-04,28.24,29.0,29.1,28.24,831092.0,23886970.0
2011-07-05,28.88,28.99,29.19,28.75,410458.0,11892962.0
2011-07-06,29.09,29.33,29.49,28.7,594545.0,17271544.0
2011-07-07,29.2,29.69,30.11,29.15,815299.0,24193558.0
2011-07-08,29.5,28.9,29.75,28.76,853767.0,24846864.0
2011-07-11,28.91,29.01,29.35,28.77,831673.0,24105964.0
2011-07-12,28.85,28.43,28.99,28.3,955076.0,27230670.0
2011-07-13,28.48,30.0,30.3,28.48,1489748.0,44206888.0
2011-07-14,29.8,30.26,30.45,29.52,844471.0,25356464.0
2011-07-15,30.6,33.29,33.29,30.59,2969538.0,95761536.0
2011-07-18,33.1,32.8,33.5,32.47,2341514.0,76942944.0
2011-07-19,32.65,31.54,32.65,30.9,2105942.0,66028992.0
2011-07-20,31.5,31.32,31.81,31.05,713143.0,22306412.0
2011-07-21,31.8,31.16,31.97,31.11,1269709.0,39840104.0
2011-07-22,31.01,31.28,31.6,31.01,950697.0,29783892.0
2011-07-25,31.33,29.08,31.37,28.5,1330704.0,39745528.0
2011-07-26,28.7,28.95,29.01,28.3,923049.0,26531906.0
2011-07-27,28.55,29.8,29.9,28.55,867780.0,25672808.0
2011-07-28,29.6,29.65,30.33,29.01,657569.0,19620024.0
2011-07-29,29.25,29.29,29.85,29.15,452026.0,13286706.0
2011-08-01,29.3,30.0,30.5,29.3,642371.0,19273858.0
2011-08-02,30.05,30.55,31.23,30.05,1045270.0,32145492.0
2011-08-03,30.13,30.3,31.37,29.81,685267.0,20990306.0
2011-08-04,30.2,30.32,30.95,30.1,450688.0,13739061.0
2011-08-05,29.11,29.9,30.25,29.01,583749.0,17459796.0
2011-08-08,29.11,29.08,30.3,28.51,658412.0,19339202.0
2011-08-09,28.9,29.39,29.5,27.91,423413.0,12190300.0
2011-08-10,29.67,31.45,31.6,29.67,1920484.0,59053276.0
2011-08-11,30.77,31.5,31.78,30.65,1616410.0,50325668.0
2011-08-12,31.46,31.18,31.6,30.78,903652.0,28096098.0
2011-08-15,31.5,31.21,31.58,30.87,768205.0,23993982.0
2011-08-16,31.28,30.77,31.42,30.76,854505.0,26506502.0
2011-08-17,30.74,30.75,30.77,30.01,607758.0,18444854.0
2011-08-18,30.75,30.78,30.84,30.2,425338.0,12998681.0
2011-08-19,30.4,31.16,31.25,30.0,815818.0,25185294.0
2011-08-22,30.99,31.28,31.78,30.99,1293740.0,40650056.0
2011-08-23,31.32,31.75,31.99,31.02,818346.0,25851194.0
2011-08-24,31.84,32.4,33.98,31.53,1836648.0,60366128.0
2011-08-25,32.38,32.03,32.68,31.27,1138418.0,36271512.0
2011-08-29,32.24,31.63,32.28,31.27,640800.0,20283548.0
2011-08-30,31.78,30.85,31.97,30.85,590279.0,18567022.0
2011-08-31,30.72,30.4,30.95,30.1,461800.0,14038125.0
2011-09-01,30.53,30.2,30.66,30.11,252875.0,7689633.0
2011-09-02,30.16,30.85,30.85,30.0,361761.0,10982694.0
2011-09-05,30.7,30.34,30.9,30.2,219443.0,6663890.0
2011-09-06,30.32,29.69,30.32,29.62,359559.0,10757099.0
2011-09-07,29.99,30.32,30.38,29.75,188935.0,5675238.0
2011-09-08,30.21,30.75,31.18,30.21,430740.0,13269951.0
2011-09-09,30.79,30.75,31.06,30.21,252496.0,7719890.0
2011-09-13,30.29,30.2,30.29,29.46,296308.0,8851755.0
2011-09-14,30.2,30.51,30.53,29.71,167629.0,5065999.0
2011-09-15,30.75,30.3,30.75,30.12,175352.0,5328195.0
2011-09-16,30.52,30.3,30.53,30.0,208789.0,6314609.0
2011-09-19,30.22,29.48,30.22,29.48,199034.0,5900923.0
2011-09-20,29.15,29.2,29.61,29.15,123474.0,3619190.0
2011-09-21,29.2,29.7,29.78,28.81,328114.0,9675914.0
2011-09-22,29.52,28.7,29.68,28.7,191999.0,5578732.0
2011-09-23,28.42,28.5,28.94,28.08,347648.0,9951054.0
2011-09-26,28.5,28.23,28.7,28.17,247427.0,7031214.0
2011-09-27,28.52,28.34,28.81,28.11,228342.0,6464481.0
2011-09-28,28.5,27.96,28.59,27.95,234099.0,6594934.0
2011-09-29,27.22,27.08,27.96,27.08,197501.0,5433337.0
2011-09-30,27.55,27.68,28.58,27.2,80017.0,2200717.0
2011-10-10,28.39,27.91,28.4,27.69,83400.0,2337217.0
2011-10-11,28.21,27.93,28.66,27.75,85700.0,2410795.0
2011-10-12,27.8,28.6,28.76,27.8,216855.0,6162679.0
2011-10-13,28.59,28.94,29.0,28.45,193976.0,5597649.0
2011-10-14,28.81,29.1,29.1,28.31,263449.0,7580808.0
2011-10-17,29.1,28.8,29.15,28.7,175020.0,5051204.0
2011-10-18,28.98,28.57,28.98,28.42,185610.0,5307375.0
2011-10-19,28.57,28.56,28.8,28.55,129386.0,3704845.0
2011-10-20,28.18,27.43,28.55,27.36,215900.0,6000378.0
2011-10-21,27.14,26.25,27.23,25.2,501077.0,13213711.0
2011-10-24,26.0,26.73,26.75,25.6,252459.0,6601573.0
2011-10-25,26.5,27.16,27.2,26.11,156571.0,4234082.0
2011-10-26,27.15,27.9,28.2,27.15,467397.0,12935600.0
2011-10-27,29.34,28.27,30.64,28.22,1241188.0,36308048.0
2011-10-28,28.2,28.15,28.47,27.68,879079.0,24564406.0
2011-10-31,28.01,28.2,28.2,27.73,348421.0,9750476.0
2011-11-01,28.1,28.97,29.48,27.85,894685.0,25747300.0
2011-11-02,28.39,28.88,29.0,27.65,563330.0,15976167.0
2011-11-03,28.81,29.79,30.59,28.8,1541303.0,45684152.0
2011-11-04,29.91,29.9,30.2,29.0,886770.0,26275356.0
2011-11-07,29.85,29.38,29.85,29.21,423427.0,12513025.0
2011-11-08,29.37,28.8,29.8,28.5,428701.0,12476154.0
2011-11-09,29.05,29.22,29.22,28.5,416670.0,12096642.0
2011-11-10,28.99,29.21,29.6,28.87,437234.0,12824206.0
2011-11-11,29.1,28.94,29.45,28.89,235395.0,6857063.0
2011-11-14,28.92,30.17,30.48,28.92,1574188.0,47067080.0
2011-11-15,30.2,30.59,31.2,30.17,2156538.0,66436584.0
2011-11-16,30.58,29.22,30.59,29.01,1235510.0,36579220.0
2011-11-17,29.22,29.12,29.65,29.0,684831.0,20016536.0
2011-11-18,29.0,28.38,29.3,28.08,854099.0,24422234.0
2011-11-21,28.65,28.48,28.65,28.15,342160.0,9708147.0
2011-11-22,28.2,28.86,29.1,28.2,307525.0,8854331.0
2011-11-23,28.68,29.42,29.49,28.68,443866.0,12957043.0
2011-11-24,29.1,30.25,31.36,29.0,1423414.0,43310604.0
2011-11-25,30.03,30.0,30.79,29.7,844855.0,25486410.0
2011-11-28,30.11,30.04,30.3,29.7,354108.0,10632584.0
2011-11-29,30.61,30.18,31.29,29.8,1269272.0,38798208.0
2011-11-30,29.8,29.17,30.48,28.71,794867.0,23467020.0
2011-12-01,30.08,30.43,30.99,29.38,1134406.0,34507588.0
2011-12-02,30.02,29.8,30.5,29.69,954675.0,28629226.0
2011-12-05,29.4,28.02,29.4,28.02,628079.0,17915352.0
2011-12-06,28.08,27.86,28.1,27.3,341491.0,9451551.0
2011-12-07,28.33,28.16,28.56,27.66,192735.0,5439647.0
2011-12-08,27.76,27.54,28.25,27.1,225200.0,6223936.0
2011-12-09,27.4,27.52,27.87,27.21,115436.0,3177741.0
2011-12-12,27.76,27.38,27.76,27.25,88200.0,2429373.0
2011-12-13,27.42,26.6,27.64,26.6,263525.0,7094876.0
2011-12-15,26.13,25.6,26.5,25.33,407414.0,10472981.0
2011-12-16,25.83,26.19,26.2,25.45,262343.0,6749325.0
2011-12-19,26.26,26.17,26.26,25.61,181300.0,4709602.0
2011-12-20,25.75,26.25,26.43,25.75,139900.0,3668869.0
2011-12-21,27.0,26.61,28.8,26.61,472488.0,12937100.0
2011-12-22,26.1,25.68,26.65,25.0,450940.0,11547984.0
2011-12-23,25.57,25.6,25.95,25.23,340138.0,8666725.0
2011-12-26,25.49,24.3,25.49,24.3,369639.0,9235152.0
2011-12-27,24.19,24.88,24.94,24.04,710024.0,17520570.0
2011-12-28,24.52,26.15,26.29,24.51,760320.0,19460134.0
2011-12-29,26.14,25.89,26.8,25.4,718310.0,18529882.0
2011-12-30,25.7,27.08,27.18,25.56,615554.0,16338742.0
2012-01-04,27.05,26.4,27.1,26.31,91883.0,2446863.0
2012-01-05,26.01,25.5,26.59,25.26,260384.0,6782300.0
2012-01-06,25.6,26.0,26.75,25.54,280740.0,7347907.0
2012-01-09,25.86,26.1,26.19,24.58,550310.0,14170679.0
2012-01-10,26.07,27.1,27.13,25.6,796978.0,20980356.0
2012-01-11,26.5,26.5,27.13,26.0,417029.0,11101950.0
2012-01-12,26.05,26.08,26.75,26.0,294228.0,7719828.0
2012-01-13,26.25,24.8,26.25,24.8,421269.0,10580480.0
2012-01-16,24.14,22.32,24.25,22.32,835280.0,19092852.0
2012-01-17,21.9,22.79,22.94,21.51,452855.0,10052804.0
2012-01-18,22.79,20.9,22.8,20.8,380189.0,8308791.0
2012-01-19,22.31,21.83,22.99,21.8,2184900.0,49679092.0
2012-01-20,21.8,21.08,21.8,20.0,1734752.0,36316600.0
2012-01-30,20.82,21.33,21.47,20.65,657003.0,13936710.0
2012-01-31,21.34,20.97,21.34,20.81,332547.0,6963608.0
2012-02-01,21.03,21.4,21.98,20.8,1016694.0,21961834.0
2012-02-02,21.42,21.63,21.95,21.35,678698.0,14598080.0
2012-02-03,21.67,21.96,22.0,21.6,631634.0,13818377.0
2012-02-06,21.93,22.99,23.18,21.93,1206705.0,27471396.0
2012-02-07,23.68,23.32,24.76,23.21,1793172.0,42576888.0
2012-02-08,23.2,23.42,23.6,22.62,1146861.0,26638950.0
2012-02-09,23.41,23.75,24.28,23.35,974959.0,23227904.0
2012-02-10,24.09,23.7,24.35,23.59,726338.0,17421400.0
2012-02-13,23.58,24.14,24.25,23.56,1206829.0,28981262.0
2012-02-14,24.14,23.9,24.2,23.7,470996.0,11247927.0
2012-02-15,23.85,23.91,24.07,23.7,476651.0,11388384.0
2012-02-16,23.79,23.69,24.1,23.5,522886.0,12421120.0
2012-02-17,23.8,23.29,23.8,23.0,497354.0,11577553.0
2012-02-20,23.78,23.6,23.98,23.56,632135.0,14995225.0
2012-02-21,23.6,23.71,23.74,23.18,426549.0,9986337.0
2012-02-22,23.98,24.38,24.48,23.6,1070001.0,25866636.0
2012-02-23,24.61,24.3,24.61,24.08,661722.0,16095498.0
2012-02-24,24.37,25.16,25.6,24.25,1160713.0,29047050.0
2012-02-27,25.16,24.82,25.5,24.72,1134676.0,28349534.0
2012-02-28,24.75,24.12,24.95,23.9,653224.0,15842550.0
2012-02-29,24.2,24.0,24.49,23.7,503779.0,12164017.0
2012-03-01,23.75,24.09,24.17,23.75,351974.0,8459947.0
2012-03-02,24.0,24.4,24.46,24.0,427648.0,10389412.0
2012-03-05,24.51,24.19,24.6,24.19,420000.0,10230091.0
2012-03-06,24.1,23.89,24.21,23.83,422742.0,10137265.0
2012-03-07,23.7,23.81,24.0,23.6,297158.0,7074493.0
2012-03-08,23.81,24.04,24.25,23.8,355300.0,8511082.0
2012-03-09,24.2,24.77,24.97,24.18,663129.0,16363665.0
2012-03-12,25.22,25.24,25.25,24.5,733796.0,18334696.0
2012-03-13,25.09,25.21,25.38,24.94,596383.0,14943598.0
2012-03-14,25.08,24.17,25.99,24.0,1211092.0,30493562.0
2012-03-15,24.26,23.35,24.48,22.8,939624.0,21996052.0
2012-03-16,23.33,23.61,23.78,23.18,456457.0,10737610.0
2012-03-19,23.98,24.27,24.46,23.85,507500.0,12269193.0
2012-03-20,24.17,23.53,24.17,23.5,370359.0,8776039.0
2012-03-21,23.62,23.25,23.89,22.72,379033.0,8799533.0
2012-03-22,23.25,23.28,23.39,23.0,155159.0,3594112.0
2012-03-23,23.18,23.06,23.29,22.91,203580.0,4687359.0
2012-03-26,23.0,22.92,23.09,22.51,170236.0,3895622.0
2012-03-27,22.92,23.16,23.54,22.92,315068.0,7312685.0
2012-03-28,23.1,22.11,23.1,22.05,356991.0,8003549.0
2012-03-29,22.05,21.9,22.05,21.5,401820.0,8784442.0
2012-03-30,22.0,21.55,22.24,21.21,422510.0,9157315.0
2012-04-05,21.35,21.97,22.0,21.35,375300.0,8204741.0
2012-04-06,22.0,21.9,22.16,21.8,132630.0,2909402.0
2012-04-09,21.72,21.68,22.05,21.58,89032.0,1940841.0
2012-04-10,21.41,21.8,21.89,21.4,216322.0,4669762.0
2012-04-11,21.67,21.87,22.29,21.4,137535.0,3002547.0
2012-04-12,22.16,22.33,22.48,21.8,238421.0,5301217.0
2012-04-13,22.11,22.69,22.88,22.11,426434.0,9616271.0
2012-04-16,22.54,22.56,22.72,22.31,224877.0,5072873.0
2012-04-17,22.4,22.5,22.98,22.16,337900.0,7676003.0
2012-04-19,23.08,24.52,24.75,23.0,2653938.0,64439296.0
2012-04-20,24.02,24.4,24.6,23.81,1513483.0,36724564.0
2012-04-23,24.1,23.38,24.2,22.99,1078565.0,25291790.0
2012-04-24,23.37,22.68,23.5,22.1,705743.0,16087190.0
2012-04-25,22.68,23.2,23.6,22.38,584309.0,13597900.0
2012-04-26,23.0,22.51,23.76,22.5,314801.0,7221687.0
2012-04-27,22.44,22.75,22.95,22.0,331763.0,7453546.0
2012-05-02,22.36,22.76,23.02,22.36,484487.0,10959453.0
2012-05-03,22.67,23.73,24.45,22.53,900394.0,21386068.0
2012-05-04,23.55,24.1,24.14,23.55,680824.0,16314564.0
2012-05-07,24.2,24.18,24.58,24.02,740701.0,18002482.0
2012-05-08,24.37,23.95,24.37,23.86,522446.0,12576605.0
2012-05-09,23.76,23.48,23.92,23.0,449116.0,10553334.0
2012-05-10,23.51,23.9,23.94,23.26,345176.0,8185571.0
2012-05-11,23.9,24.31,24.96,23.65,632542.0,15359430.0
2012-05-14,24.39,25.16,25.52,24.2,1179200.0,29534662.0
2012-05-15,24.89,25.13,25.52,24.7,804888.0,20369112.0
2012-05-16,24.75,24.6,25.3,24.54,593591.0,14662094.0
2012-05-17,24.59,24.78,24.88,24.45,247670.0,6102916.0
2012-05-18,24.62,24.31,24.93,24.0,503515.0,12310056.0
2012-05-21,24.28,24.5,25.1,24.0,588874.0,14381815.0
2012-05-22,24.16,25.15,25.2,24.16,522827.0,13004028.0
2012-05-23,25.1,25.18,26.0,24.9,329409.0,8348725.0
2012-05-24,25.08,25.15,25.49,24.78,406520.0,10203137.0
2012-05-25,25.01,24.8,25.05,24.0,300844.0,7381573.0
2012-05-28,24.74,24.75,24.76,24.32,174179.0,4275158.0
2012-05-29,24.51,25.48,25.48,24.51,354534.0,8881268.0
2012-05-30,25.45,25.59,25.99,25.37,405752.0,10449125.0
2012-05-31,25.52,25.6,25.89,25.25,295343.0,7577861.0
2012-06-01,25.76,25.62,25.78,25.42,185625.0,4736041.0
2012-06-04,24.97,25.59,25.8,24.62,560866.0,14258789.0
2012-06-05,25.59,26.0,26.14,25.25,551700.0,14291437.0
2012-06-06,26.01,27.0,27.14,25.82,1309000.0,35065300.0
2012-06-07,27.48,26.19,27.62,26.0,1076531.0,28447664.0
2012-06-08,26.37,25.9,26.37,25.5,604910.0,15617298.0
2012-06-11,25.88,26.5,26.7,25.78,896534.0,23606714.0
2012-06-12,26.3,26.4,26.4,25.1,901394.0,23369038.0
